0.000000E+00	-6.357000E+01
6.000000E+01	-6.340033E+01
1.200000E+02	-6.323067E+01
1.800000E+02	-6.306100E+01
2.400000E+02	-6.289133E+01
3.000000E+02	-6.272167E+01
3.600000E+02	-6.255200E+01
4.200000E+02	-6.238233E+01
4.800000E+02	-6.221267E+01
5.400000E+02	-6.204300E+01
6.000000E+02	-6.187333E+01
6.600000E+02	-6.170367E+01
7.200000E+02	-6.153400E+01
7.800000E+02	-6.136433E+01
8.400000E+02	-6.119467E+01
9.000000E+02	-6.102500E+01
9.600000E+02	-6.085533E+01
1.020000E+03	-6.068567E+01
1.080000E+03	-6.051600E+01
1.140000E+03	-6.034633E+01
1.200000E+03	-6.017667E+01
1.260000E+03	-6.000700E+01
1.320000E+03	-5.983733E+01
1.380000E+03	-5.966767E+01
1.440000E+03	-5.949800E+01
1.500000E+03	-5.932833E+01
1.560000E+03	-5.915867E+01
1.620000E+03	-5.898900E+01
1.680000E+03	-5.881933E+01
1.740000E+03	-5.864967E+01
1.800000E+03	-5.848000E+01
1.860000E+03	-5.836333E+01
1.920000E+03	-5.824667E+01
1.980000E+03	-5.813000E+01
2.040000E+03	-5.801333E+01
2.100000E+03	-5.789667E+01
2.160000E+03	-5.778000E+01
2.220000E+03	-5.766333E+01
2.280000E+03	-5.754667E+01
2.340000E+03	-5.743000E+01
2.400000E+03	-5.731333E+01
2.460000E+03	-5.719667E+01
2.520000E+03	-5.708000E+01
2.580000E+03	-5.696333E+01
2.640000E+03	-5.684667E+01
2.700000E+03	-5.673000E+01
2.760000E+03	-5.661333E+01
2.820000E+03	-5.649667E+01
2.880000E+03	-5.638000E+01
2.940000E+03	-5.626333E+01
3.000000E+03	-5.614667E+01
3.060000E+03	-5.603000E+01
3.120000E+03	-5.591333E+01
3.180000E+03	-5.579667E+01
3.240000E+03	-5.568000E+01
3.300000E+03	-5.556333E+01
3.360000E+03	-5.544667E+01
3.420000E+03	-5.533000E+01
3.480000E+03	-5.521333E+01
3.540000E+03	-5.509667E+01
3.600000E+03	-5.498000E+01
3.660000E+03	-5.504800E+01
3.720000E+03	-5.511600E+01
3.780000E+03	-5.518400E+01
3.840000E+03	-5.525200E+01
3.900000E+03	-5.532000E+01
3.960000E+03	-5.538800E+01
4.020000E+03	-5.545600E+01
4.080000E+03	-5.552400E+01
4.140000E+03	-5.559200E+01
4.200000E+03	-5.566000E+01
4.260000E+03	-5.572800E+01
4.320000E+03	-5.579600E+01
4.380000E+03	-5.586400E+01
4.440000E+03	-5.593200E+01
4.500000E+03	-5.600000E+01
4.560000E+03	-5.606800E+01
4.620000E+03	-5.613600E+01
4.680000E+03	-5.620400E+01
4.740000E+03	-5.627200E+01
4.800000E+03	-5.634000E+01
4.860000E+03	-5.640800E+01
4.920000E+03	-5.647600E+01
4.980000E+03	-5.654400E+01
5.040000E+03	-5.661200E+01
5.100000E+03	-5.668000E+01
5.160000E+03	-5.674800E+01
5.220000E+03	-5.681600E+01
5.280000E+03	-5.688400E+01
5.340000E+03	-5.695200E+01
5.400000E+03	-5.702000E+01
5.460000E+03	-5.699933E+01
5.520000E+03	-5.697867E+01
5.580000E+03	-5.695800E+01
5.640000E+03	-5.693733E+01
5.700000E+03	-5.691667E+01
5.760000E+03	-5.689600E+01
5.820000E+03	-5.687533E+01
5.880000E+03	-5.685467E+01
5.940000E+03	-5.683400E+01
6.000000E+03	-5.681333E+01
6.060000E+03	-5.679267E+01
6.120000E+03	-5.677200E+01
6.180000E+03	-5.675133E+01
6.240000E+03	-5.673067E+01
6.300000E+03	-5.671000E+01
6.360000E+03	-5.668933E+01
6.420000E+03	-5.666867E+01
6.480000E+03	-5.664800E+01
6.540000E+03	-5.662733E+01
6.600000E+03	-5.660667E+01
6.660000E+03	-5.658600E+01
6.720000E+03	-5.656533E+01
6.780000E+03	-5.654467E+01
6.840000E+03	-5.652400E+01
6.900000E+03	-5.650333E+01
6.960000E+03	-5.648267E+01
7.020000E+03	-5.646200E+01
7.080000E+03	-5.644133E+01
7.140000E+03	-5.642067E+01
7.200000E+03	-5.640000E+01
7.260000E+03	-5.633667E+01
7.320000E+03	-5.627333E+01
7.380000E+03	-5.621000E+01
7.440000E+03	-5.614667E+01
7.500000E+03	-5.608333E+01
7.560000E+03	-5.602000E+01
7.620000E+03	-5.595667E+01
7.680000E+03	-5.589333E+01
7.740000E+03	-5.583000E+01
7.800000E+03	-5.576667E+01
7.860000E+03	-5.570333E+01
7.920000E+03	-5.564000E+01
7.980000E+03	-5.557667E+01
8.040000E+03	-5.551333E+01
8.100000E+03	-5.545000E+01
8.160000E+03	-5.538667E+01
8.220000E+03	-5.532333E+01
8.280000E+03	-5.526000E+01
8.340000E+03	-5.519667E+01
8.400000E+03	-5.513333E+01
8.460000E+03	-5.507000E+01
8.520000E+03	-5.500667E+01
8.580000E+03	-5.494333E+01
8.640000E+03	-5.488000E+01
8.700000E+03	-5.481667E+01
8.760000E+03	-5.475333E+01
8.820000E+03	-5.469000E+01
8.880000E+03	-5.462667E+01
8.940000E+03	-5.456333E+01
9.000000E+03	-5.450000E+01
9.060000E+03	-5.440200E+01
9.120000E+03	-5.430400E+01
9.180000E+03	-5.420600E+01
9.240000E+03	-5.410800E+01
9.300000E+03	-5.401000E+01
9.360000E+03	-5.391200E+01
9.420000E+03	-5.381400E+01
9.480000E+03	-5.371600E+01
9.540000E+03	-5.361800E+01
9.600000E+03	-5.352000E+01
9.660000E+03	-5.342200E+01
9.720000E+03	-5.332400E+01
9.780000E+03	-5.322600E+01
