 0.100000E+02 0.648259E-01 0.851555E-03 -.486176E-01 -.152004E-05 0.123188E-01 -.400000E-01
 0.200000E+02 0.591884E-01 0.890618E-03 -.455320E-01 -.132965E-05 0.876703E-02 -.400000E-01
 0.300001E+02 0.542309E-01 0.917168E-03 -.428441E-01 -.116339E-05 0.567752E-02 -.400000E-01
 0.400001E+02 0.499823E-01 0.953858E-03 -.404859E-01 -.102521E-05 0.298276E-02 -.400000E-01
 0.500001E+02 0.463391E-01 0.971891E-03 -.383854E-01 -.911527E-06 0.605505E-03 -.400000E-01
 0.600001E+02 0.432428E-01 0.984937E-03 -.365607E-01 -.811323E-06 -.146380E-02 -.400000E-01
 0.700002E+02 0.406693E-01 0.100182E-02 -.350018E-01 -.720057E-06 -.324547E-02 -.400000E-01
 0.800002E+02 0.385193E-01 0.102457E-02 -.336504E-01 -.637150E-06 -.479783E-02 -.400000E-01
 0.900002E+02 0.367564E-01 0.104121E-02 -.325084E-01 -.559582E-06 -.612885E-02 -.400000E-01
 0.100000E+03 0.353576E-01 0.105460E-02 -.315718E-01 -.484654E-06 -.724829E-02 -.400000E-01
 0.110000E+03 0.342096E-01 0.107478E-02 -.307902E-01 -.413164E-06 -.820424E-02 -.400000E-01
 0.120000E+03 0.333531E-01 0.111413E-02 -.301837E-01 -.343425E-06 -.898146E-02 -.400000E-01
 0.130000E+03 0.327498E-01 0.116459E-02 -.297092E-01 -.272085E-06 -.962898E-02 -.400000E-01
 0.140000E+03 0.322841E-01 0.121189E-02 -.293225E-01 -.204292E-06 -.101809E-01 -.400000E-01
 0.150000E+03 0.319532E-01 0.125082E-02 -.290075E-01 -.137271E-06 -.106593E-01 -.400000E-01
 0.160000E+03 0.317565E-01 0.128777E-02 -.287560E-01 -.710535E-07 -.110728E-01 -.400000E-01
 0.170000E+03 0.316703E-01 0.133295E-02 -.285890E-01 -.708357E-08 -.113977E-01 -.400000E-01
 0.180000E+03 0.316875E-01 0.137079E-02 -.284965E-01 0.589786E-07 -.116489E-01 -.400000E-01
 0.190000E+03 0.319260E-01 0.141643E-02 -.285092E-01 0.130713E-06 -.118112E-01 -.400000E-01
 0.200000E+03 0.322778E-01 0.145781E-02 -.285737E-01 0.202190E-06 -.119212E-01 -.400000E-01
 0.210000E+03 0.330798E-01 0.151292E-02 -.297068E-01 0.182331E-06 -.119212E-01 -.400000E-01
 0.220001E+03 0.333574E-01 0.154330E-02 -.299016E-01 0.187775E-06 -.119212E-01 -.400000E-01
 0.230001E+03 0.332466E-01 0.153544E-02 -.288595E-01 0.331407E-06 -.121852E-01 -.400000E-01
 0.240001E+03 0.341192E-01 0.159356E-02 -.301045E-01 0.296241E-06 -.121852E-01 -.400000E-01
 0.250001E+03 0.344802E-01 0.163946E-02 -.303811E-01 0.296368E-06 -.121852E-01 -.400000E-01
 0.260001E+03 0.346021E-01 0.166957E-02 -.293708E-01 0.523662E-06 -.122187E-01 -.400000E-01
 0.270001E+03 0.353401E-01 0.172949E-02 -.305651E-01 0.486393E-06 -.122187E-01 -.400000E-01
 0.280001E+03 0.356835E-01 0.176835E-02 -.308098E-01 0.491250E-06 -.122187E-01 -.400000E-01
 0.290001E+03 0.359460E-01 0.179344E-02 -.298526E-01 0.707177E-06 -.122156E-01 -.400000E-01
 0.300001E+03 0.369084E-01 0.183762E-02 -.311269E-01 0.670339E-06 -.122156E-01 -.400000E-01
 0.310001E+03 0.374366E-01 0.187387E-02 -.314755E-01 0.671686E-06 -.122156E-01 -.400000E-01
 0.320001E+03 0.378067E-01 0.188132E-02 -.305874E-01 0.896647E-06 -.119858E-01 -.400000E-01
 0.330001E+03 0.385959E-01 0.188401E-02 -.316607E-01 0.878363E-06 -.119858E-01 -.400000E-01
 0.340001E+03 0.390702E-01 0.189474E-02 -.320117E-01 0.863160E-06 -.119858E-01 -.400000E-01
 0.350001E+03 0.395135E-01 0.190399E-02 -.311617E-01 0.107319E-05 -.118573E-01 -.400000E-01
 0.360001E+03 0.404147E-01 0.196535E-02 -.323218E-01 0.103629E-05 -.118573E-01 -.400000E-01
 0.370001E+03 0.409805E-01 0.201426E-02 -.326835E-01 0.103048E-05 -.118573E-01 -.400000E-01
 0.380001E+03 0.414255E-01 0.204919E-02 -.318090E-01 0.124590E-05 -.117042E-01 -.400000E-01
 0.390001E+03 0.423015E-01 0.210337E-02 -.330378E-01 0.120640E-05 -.117042E-01 -.400000E-01
 0.400001E+03 0.427227E-01 0.216724E-02 -.333955E-01 0.119907E-05 -.117042E-01 -.400000E-01
 0.410001E+03 0.428859E-01 0.222335E-02 -.324540E-01 0.140837E-05 -.114530E-01 -.400000E-01
 0.420001E+03 0.434043E-01 0.223234E-02 -.333785E-01 0.137061E-05 -.114530E-01 -.400000E-01
 0.430001E+03 0.438238E-01 0.221224E-02 -.336448E-01 0.136364E-05 -.114530E-01 -.400000E-01
 0.440001E+03 0.442481E-01 0.218897E-02 -.328732E-01 0.155272E-05 -.113560E-01 -.400000E-01
 0.450001E+03 0.448419E-01 0.216947E-02 -.338104E-01 0.151774E-05 -.113560E-01 -.400000E-01
 0.460001E+03 0.449689E-01 0.215768E-02 -.339725E-01 0.150377E-05 -.113560E-01 -.400000E-01
 0.470001E+03 0.449853E-01 0.210259E-02 -.331115E-01 0.167111E-05 -.113570E-01 -.400000E-01
 0.480001E+03 0.455387E-01 0.207278E-02 -.339211E-01 0.165578E-05 -.113570E-01 -.400000E-01
 0.490001E+03 0.459553E-01 0.210653E-02 -.342135E-01 0.164016E-05 -.113570E-01 -.400000E-01
 0.500001E+03 0.462769E-01 0.211904E-02 -.334595E-01 0.179700E-05 -.113517E-01 -.400000E-01
 0.510001E+03 0.468076E-01 0.217916E-02 -.343047E-01 0.176602E-05 -.113517E-01 -.400000E-01
 0.520001E+03 0.470266E-01 0.223919E-02 -.344763E-01 0.175315E-05 -.113517E-01 -.400000E-01
 0.530001E+03 0.471551E-01 0.226190E-02 -.336434E-01 0.190080E-05 -.114148E-01 -.400000E-01
 0.540001E+03 0.475308E-01 0.229089E-02 -.344137E-01 0.186758E-05 -.114148E-01 -.400000E-01
 0.550001E+03 0.476158E-01 0.233739E-02 -.345359E-01 0.185571E-05 -.114148E-01 -.400000E-01
 0.560001E+03 0.477000E-01 0.237531E-02 -.337849E-01 0.199374E-05 -.114677E-01 -.400000E-01
 0.570001E+03 0.481525E-01 0.238246E-02 -.345517E-01 0.197004E-05 -.114677E-01 -.400000E-01
 0.580001E+03 0.484055E-01 0.232393E-02 -.347012E-01 0.196355E-05 -.114677E-01 -.400000E-01
 0.590001E+03 0.486127E-01 0.225083E-02 -.339540E-01 0.208729E-05 -.115613E-01 -.400000E-01
 0.600001E+03 0.490048E-01 0.222590E-02 -.347217E-01 0.206011E-05 -.115613E-01 -.400000E-01
 0.610001E+03 0.489780E-01 0.224224E-02 -.347879E-01 0.204482E-05 -.115613E-01 -.400000E-01
 0.620001E+03 0.489103E-01 0.222892E-02 -.339908E-01 0.216333E-05 -.116472E-01 -.400000E-01
 0.630001E+03 0.491755E-01 0.221960E-02 -.345827E-01 0.214692E-05 -.116472E-01 -.400000E-01
 0.640001E+03 0.491569E-01 0.222434E-02 -.346972E-01 0.212437E-05 -.116472E-01 -.400000E-01
 0.650002E+03 0.490637E-01 0.228402E-02 -.339665E-01 0.222651E-05 -.118044E-01 -.400000E-01
 0.660002E+03 0.492982E-01 0.235686E-02 -.345800E-01 0.220391E-05 -.118044E-01 -.400000E-01
 0.670002E+03 0.493496E-01 0.235366E-02 -.346388E-01 0.218958E-05 -.118044E-01 -.400000E-01
 0.680002E+03 0.491702E-01 0.230181E-02 -.338370E-01 0.227536E-05 -.120365E-01 -.400000E-01
 0.690002E+03 0.493578E-01 0.226539E-02 -.344121E-01 0.225129E-05 -.120365E-01 -.400000E-01
 0.700002E+03 0.493574E-01 0.221910E-02 -.344894E-01 0.223529E-05 -.120365E-01 -.400000E-01
 0.710002E+03 0.492694E-01 0.221608E-02 -.338063E-01 0.232565E-05 -.121743E-01 -.400000E-01
 0.720002E+03 0.494063E-01 0.225898E-02 -.343316E-01 0.230757E-05 -.121743E-01 -.400000E-01
 0.730002E+03 0.493318E-01 0.227199E-02 -.343151E-01 0.229562E-05 -.121743E-01 -.400000E-01
 0.740002E+03 0.491608E-01 0.226772E-02 -.336094E-01 0.235805E-05 -.124358E-01 -.400000E-01
 0.750002E+03 0.493716E-01 0.228563E-02 -.341533E-01 0.234124E-05 -.124358E-01 -.400000E-01
 0.760002E+03 0.493598E-01 0.228614E-02 -.341538E-01 0.232758E-05 -.124358E-01 -.400000E-01
 0.770002E+03 0.492291E-01 0.230116E-02 -.334567E-01 0.239068E-05 -.126676E-01 -.400000E-01
 0.780002E+03 0.495628E-01 0.227940E-02 -.340045E-01 0.238547E-05 -.126676E-01 -.400000E-01
 0.790002E+03 0.496287E-01 0.221620E-02 -.341018E-01 0.236758E-05 -.126676E-01 -.400000E-01
 0.800002E+03 0.494825E-01 0.216425E-02 -.334035E-01 0.242990E-05 -.128393E-01 -.400000E-01
 0.810002E+03 0.496906E-01 0.213301E-02 -.339808E-01 0.241409E-05 -.128393E-01 -.400000E-01
 0.820002E+03 0.496510E-01 0.214192E-02 -.340061E-01 0.239810E-05 -.128393E-01 -.400000E-01
 0.830002E+03 0.495319E-01 0.220990E-02 -.333086E-01 0.246221E-05 -.129901E-01 -.400000E-01
 0.840002E+03 0.498856E-01 0.224812E-02 -.339074E-01 0.244891E-05 -.129901E-01 -.400000E-01
 0.850002E+03 0.500520E-01 0.219859E-02 -.339900E-01 0.244059E-05 -.129901E-01 -.400000E-01
 0.860002E+03 0.499224E-01 0.217267E-02 -.333081E-01 0.250144E-05 -.131042E-01 -.400000E-01
 0.870002E+03 0.500688E-01 0.221051E-02 -.338552E-01 0.248342E-05 -.131042E-01 -.400000E-01
 0.880002E+03 0.501506E-01 0.225744E-02 -.339452E-01 0.247833E-05 -.131042E-01 -.400000E-01
 0.890002E+03 0.500014E-01 0.229174E-02 -.333175E-01 0.254036E-05 -.131715E-01 -.400000E-01
 0.900002E+03 0.499982E-01 0.228670E-02 -.337760E-01 0.252099E-05 -.131715E-01 -.400000E-01
 0.910002E+03 0.498587E-01 0.226828E-02 -.337687E-01 0.250900E-05 -.131715E-01 -.400000E-01
 0.920002E+03 0.495406E-01 0.225777E-02 -.330611E-01 0.255075E-05 -.134109E-01 -.400000E-01
 0.930002E+03 0.495881E-01 0.229525E-02 -.334490E-01 0.253962E-05 -.134109E-01 -.400000E-01
 0.940002E+03 0.496376E-01 0.234191E-02 -.335085E-01 0.251887E-05 -.134109E-01 -.400000E-01
 0.950002E+03 0.497278E-01 0.237865E-02 -.329455E-01 0.256920E-05 -.136012E-01 -.400000E-01
 0.960002E+03 0.501492E-01 0.243838E-02 -.335793E-01 0.256229E-05 -.136012E-01 -.400000E-01
 0.970002E+03 0.503395E-01 0.247836E-02 -.336813E-01 0.255791E-05 -.136012E-01 -.400000E-01
 0.980002E+03 0.503935E-01 0.247689E-02 -.330898E-01 0.261688E-05 -.136022E-01 -.400000E-01
 0.990002E+03 0.508391E-01 0.245819E-02 -.337406E-01 0.261200E-05 -.136022E-01 -.400000E-01
 0.100000E+04 0.508851E-01 0.243693E-02 -.338351E-01 0.260951E-05 -.136022E-01 -.400000E-01
 0.101000E+04 0.506525E-01 0.239289E-02 -.332178E-01 0.266301E-05 -.135714E-01 -.400000E-01
 0.102000E+04 0.506369E-01 0.237617E-02 -.336342E-01 0.264914E-05 -.135714E-01 -.400000E-01
 0.103000E+04 0.504850E-01 0.235757E-02 -.335696E-01 0.263176E-05 -.135714E-01 -.400000E-01
 0.104000E+04 0.501487E-01 0.238727E-02 -.329417E-01 0.266377E-05 -.137870E-01 -.400000E-01
 0.105000E+04 0.501876E-01 0.246357E-02 -.333907E-01 0.265115E-05 -.137870E-01 -.400000E-01
 0.106000E+04 0.501696E-01 0.247571E-02 -.334059E-01 0.264133E-05 -.137870E-01 -.400000E-01
 0.107000E+04 0.500251E-01 0.245286E-02 -.328215E-01 0.267881E-05 -.139578E-01 -.400000E-01
 0.108000E+04 0.500875E-01 0.245404E-02 -.332093E-01 0.267059E-05 -.139578E-01 -.400000E-01
 0.109000E+04 0.499444E-01 0.244961E-02 -.331869E-01 0.264688E-05 -.139578E-01 -.400000E-01
 0.110000E+04 0.497603E-01 0.238826E-02 -.325833E-01 0.267547E-05 -.141641E-01 -.400000E-01
 0.111000E+04 0.499473E-01 0.231132E-02 -.330397E-01 0.266652E-05 -.141641E-01 -.400000E-01
 0.112000E+04 0.501015E-01 0.226265E-02 -.331372E-01 0.266063E-05 -.141641E-01 -.400000E-01
 0.113000E+04 0.501463E-01 0.220767E-02 -.325800E-01 0.269490E-05 -.142927E-01 -.400000E-01
 0.114000E+04 0.503971E-01 0.213404E-02 -.331046E-01 0.268611E-05 -.142927E-01 -.400000E-01
 0.115000E+04 0.502376E-01 0.209501E-02 -.331023E-01 0.266961E-05 -.142927E-01 -.400000E-01
 0.116000E+04 0.497358E-01 0.209499E-02 -.323830E-01 0.269594E-05 -.144577E-01 -.400000E-01
 0.117000E+04 0.496414E-01 0.211509E-02 -.328002E-01 0.267847E-05 -.144577E-01 -.400000E-01
 0.118000E+04 0.495037E-01 0.212835E-02 -.327788E-01 0.266202E-05 -.144577E-01 -.400000E-01
 0.119000E+04 0.493447E-01 0.211901E-02 -.321965E-01 0.269630E-05 -.146231E-01 -.400000E-01
 0.120000E+04 0.495698E-01 0.208869E-02 -.327598E-01 0.268563E-05 -.146231E-01 -.400000E-01
