Millis,Month,Day,Year,Hour,Minute,Second,SHT Amb,Rel Hum,Pressure,BMP Amb,IR,TN9 Amb,Soil Lower Temp,Soil Lower Mois,Soil Upper Temp,Soil Upper Mois,Sunlight
1861627703,5,16,2013,0,0,11,22.5400,29.99,86218.00,22.80,19.91,22.10,22.20,0.48966,23.40,0.14887,0.00
1861637923,5,16,2013,0,0,21,22.6000,29.85,86201.00,22.80,19.91,22.10,22.20,0.48916,23.40,0.14845,0.00
1861648145,5,16,2013,0,0,32,22.6700,29.71,86204.00,22.80,19.91,22.16,22.20,0.48891,23.40,0.14845,0.00
1861658379,5,16,2013,0,0,42,22.7000,29.68,86217.00,22.80,20.23,22.23,22.20,0.48878,23.30,0.14845,0.00
1861667950,5,16,2013,0,0,51,22.7300,29.58,86218.00,22.80,20.23,22.23,22.20,0.48966,23.30,0.14845,0.00
1861677514,5,16,2013,0,1,1,22.7000,29.65,86218.00,22.80,20.23,22.29,22.20,0.48941,23.40,0.14845,0.00
1861687078,5,16,2013,0,1,10,22.6700,29.71,86208.00,22.80,20.23,22.23,22.20,0.48928,23.30,0.14845,0.00
1861696644,5,16,2013,0,1,20,22.6400,29.71,86213.00,22.80,20.23,22.23,22.20,0.48878,23.40,0.14845,0.00
1861706209,5,16,2013,0,1,30,22.6500,29.75,86207.00,22.80,20.23,22.23,22.20,0.48916,23.30,0.14845,0.00
1861715781,5,16,2013,0,1,39,22.7000,29.64,86212.00,22.80,20.23,22.29,22.20,0.48916,23.30,0.14803,0.00
1861725345,5,16,2013,0,1,49,22.7600,29.51,86213.00,22.80,20.23,22.29,22.20,0.48941,23.30,0.14845,0.00
1861734912,5,16,2013,0,1,58,22.7800,29.47,86207.00,22.80,20.23,22.35,22.20,0.48916,23.30,0.14845,0.00
1861744476,5,16,2013,0,2,8,22.8100,29.37,86200.00,22.80,20.23,22.35,22.20,0.48878,23.30,0.14845,0.00
1861754041,5,16,2013,0,2,17,22.8800,29.24,86191.00,22.80,20.23,22.41,22.20,0.48891,23.30,0.14845,0.00
1861763617,5,16,2013,0,2,27,22.8700,29.20,86212.00,22.80,20.23,22.41,22.20,0.48878,23.30,0.14845,0.00
1861773184,5,16,2013,0,2,37,22.9200,29.10,86201.00,22.80,20.23,22.41,22.20,0.48891,23.30,0.14845,0.00
1861783471,5,16,2013,0,2,47,22.9200,29.10,86215.00,22.90,20.23,22.48,22.20,0.48928,23.30,0.14845,0.00
1861793692,5,16,2013,0,2,57,22.8800,29.13,86215.00,22.80,20.23,22.48,22.20,0.48866,23.30,0.14845,0.00
1861803257,5,16,2013,0,3,7,22.8800,29.02,86217.00,22.90,20.23,22.48,22.20,0.48991,23.30,0.14845,0.00
1861812829,5,16,2013,0,3,16,22.9400,28.82,86217.00,22.90,20.23,22.48,22.20,0.48878,23.30,0.14887,0.00
1861822394,5,16,2013,0,3,26,22.9900,28.68,86211.00,22.90,20.23,22.54,22.20,0.48941,23.30,0.14845,0.00
1861831959,5,16,2013,0,3,35,23.0400,28.54,86216.00,22.90,20.23,22.54,22.20,0.48866,23.30,0.14845,0.00
1861841525,5,16,2013,0,3,45,23.0200,28.57,86201.00,22.90,20.23,22.54,22.20,0.48816,23.30,0.14845,0.00
