Millis,Month,Day,Year,Hour,Minute,Second,SHT Amb,Rel Hum,Pressure,BMP Amb,IR,TN9 Amb,Soil Lower Temp,Soil Lower Mois,Soil Upper Temp,Soil Upper Mois,Sunlight
565165548,5,1,2013,0,2,30,7.6000,24.56,86935.00,9.00,4.60,7.48,15.70,0.56528,12.30,0.16389,0.00
565175099,5,1,2013,0,2,40,7.6000,24.56,86938.00,9.00,4.60,7.48,15.70,0.56490,12.30,0.16389,0.00
565184643,5,1,2013,0,2,49,7.5600,24.63,86934.00,9.00,4.60,7.48,15.70,0.56465,12.30,0.16348,0.00
565194186,5,1,2013,0,2,59,7.5800,24.59,86945.00,9.00,4.60,7.48,15.70,0.56566,12.30,0.16348,0.00
565203730,5,1,2013,0,3,8,7.5800,24.49,86942.00,9.00,4.60,7.48,15.70,0.56478,12.30,0.16389,0.00
565213275,5,1,2013,0,3,18,7.5800,24.56,86925.00,9.00,4.60,7.48,15.70,0.56528,12.30,0.16389,0.00
565222824,5,1,2013,0,3,27,7.5600,24.59,86944.00,9.00,4.60,7.48,15.70,0.56541,12.30,0.16389,0.00
565232369,5,1,2013,0,3,37,7.5100,24.69,86942.00,9.00,4.60,7.41,15.70,0.56503,12.30,0.16389,0.00
565241912,5,1,2013,0,3,46,7.4900,24.76,86947.00,8.90,4.60,7.41,15.70,0.56478,12.30,0.16348,0.00
565251456,5,1,2013,0,3,56,7.4400,24.86,86937.00,8.90,4.60,7.41,15.70,0.56478,12.30,0.16389,0.00
565260999,5,1,2013,0,4,5,7.4800,24.76,86935.00,8.90,4.60,7.41,15.70,0.56503,12.30,0.16348,0.00
565270550,5,1,2013,0,4,15,7.5400,24.56,86937.00,8.90,4.60,7.41,15.70,0.56528,12.30,0.16348,0.00
565280093,5,1,2013,0,4,25,7.5800,24.42,86928.00,8.90,4.60,7.41,15.70,0.56541,12.30,0.16389,0.00
565289636,5,1,2013,0,4,34,7.6100,24.42,86938.00,8.90,4.60,7.41,15.70,0.56415,12.30,0.16389,0.00
565299907,5,1,2013,0,4,44,7.6400,24.29,86931.00,8.90,4.60,7.41,15.70,0.56528,12.30,0.16348,0.00
565310088,5,1,2013,0,4,55,7.6800,24.15,86945.00,8.90,4.60,7.41,15.70,0.56516,12.30,0.16389,0.00
565319631,5,1,2013,0,5,4,7.6800,24.22,86928.00,8.90,4.60,7.41,15.70,0.56503,12.30,0.16348,0.00
565329181,5,1,2013,0,5,14,7.6400,24.25,86930.00,8.90,4.60,7.41,15.70,0.56554,12.30,0.16348,0.00
565338725,5,1,2013,0,5,23,7.7100,24.08,86940.00,8.90,4.60,7.41,15.70,0.56566,12.30,0.16389,0.00
565348269,5,1,2013,0,5,33,7.7300,24.01,86934.00,8.90,4.60,7.41,15.70,0.56566,12.30,0.16389,0.00
565357812,5,1,2013,0,5,42,7.7400,23.94,86943.00,8.90,4.60,7.48,15.70,0.56452,12.30,0.16348,0.00
565367357,5,1,2013,0,5,52,7.7400,24.01,86934.00,8.90,4.60,7.48,15.70,0.56440,12.20,0.16389,0.00
565376908,5,1,2013,0,6,1,7.7900,23.88,86933.00,8.90,4.60,7.48,15.70,0.56478,12.20,0.16348,0.00
565386450,5,1,2013,0,6,11,7.7600,23.88,86941.00,8.90,4.60,7.48,15.70,0.56465,12.20,0.16389,0.00
565395995,5,1,2013,0,6,20,7.7400,23.95,86941.00,8.90,4.60,7.48,15.70,0.56516,12.20,0.16348,0.00
565405539,5,1,2013,0,6,30,7.7300,23.91,86945.00,8.90,4.60,7.48,15.70,0.56478,12.20,0.16348,0.00
565415083,5,1,2013,0,6,39,7.7400,23.88,86945.00,8.90,4.60,7.48,15.70,0.56528,12.20,0.16348,0.00
565424651,5,1,2013,0,6,49,7.7400,23.94,86950.00,8.90,4.60,7.48,15.70,0.56452,12.20,0.16389,0.00
565434193,5,1,2013,0,6,59,7.7400,23.88,86930.00,8.90,4.60,7.48,15.70,0.56503,12.20,0.16389,0.00
565443738,5,1,2013,0,7,8,7.7200,23.84,86944.00,8.90,4.60,7.48,15.70,0.56452,12.20,0.16389,0.00
565453283,5,1,2013,0,7,18,7.7200,23.81,86942.00,8.80,4.60,7.48,15.70,0.56566,12.20,0.16389,0.00
565462828,5,1,2013,0,7,27,7.7400,23.73,86939.00,8.90,4.60,7.48,15.70,0.56478,12.20,0.16348,0.00
565472377,5,1,2013,0,7,37,7.7500,23.74,86947.00,8.80,4.60,7.48,15.70,0.56490,12.20,0.16348,0.00
565481921,5,1,2013,0,7,46,7.7600,23.67,86934.00,8.80,4.60,7.48,15.70,0.56465,12.20,0.16348,0.00
565491465,5,1,2013,0,7,56,7.7500,23.74,86951.00,8.80,4.60,7.48,15.70,0.56490,12.20,0.16389,0.00
565501063,5,1,2013,0,8,5,7.7400,23.74,86930.00,8.80,4.60,7.48,15.70,0.56465,12.20,0.16307,0.00
565510607,5,1,2013,0,8,15,7.7500,23.67,86950.00,8.80,4.60,7.48,15.70,0.56528,12.20,0.16389,0.00
565520152,5,1,2013,0,8,24,7.7500,23.67,86933.00,8.80,4.60,7.48,15.70,0.56402,12.20,0.16348,0.00
565529702,5,1,2013,0,8,34,7.7800,23.60,86927.00,8.80,4.60,7.48,15.70,0.56402,12.20,0.16348,0.00
565539247,5,1,2013,0,8,44,7.8000,23.46,86939.00,8.80,4.60,7.48,15.70,0.56541,12.20,0.16348,0.00
565548790,5,1,2013,0,8,53,7.8000,23.46,86928.00,8.80,4.60,7.54,15.70,0.56528,12.20,0.16389,0.00
565558334,5,1,2013,0,9,3,7.7700,23.56,86944.00,8.80,4.60,7.54,15.70,0.56402,12.20,0.16389,0.00
565567877,5,1,2013,0,9,12,7.7700,23.60,86948.00,8.80,4.60,7.54,15.70,0.56478,12.20,0.16348,0.00
565577427,5,1,2013,0,9,22,7.7700,23.60,86945.00,8.80,4.60,7.54,15.70,0.56490,12.20,0.16389,0.00
565586972,5,1,2013,0,9,31,7.7600,23.60,86947.00,8.80,4.60,7.54,15.70,0.56503,12.20,0.16348,0.00
565596516,5,1,2013,0,9,41,7.7400,23.66,86951.00,8.80,4.60,7.54,15.70,0.56427,12.20,0.16348,0.00
565606060,5,1,2013,0,9,50,7.7000,23.80,86947.00,8.80,4.60,7.48,15.70,0.56566,12.20,0.16348,0.00
565615604,5,1,2013,0,10,0,7.6400,23.87,86958.00,8.80,4.60,7.48,15.70,0.56427,12.20,0.16348,0.00
565625154,5,1,2013,0,10,9,7.6000,23.94,86949.00,8.80,4.60,7.48,15.70,0.56415,12.20,0.16348,0.00
565634698,5,1,2013,0,10,19,7.6000,23.93,86947.00,8.80,4.60,7.48,15.70,0.56440,12.20,0.16389,0.00
565644240,5,1,2013,0,10,29,7.5800,24.00,86952.00,8.80,4.60,7.48,15.70,0.56554,12.20,0.16348,0.00
565653785,5,1,2013,0,10,38,7.5400,24.07,86941.00,8.80,4.60,7.48,15.70,0.56490,12.20,0.16348,0.00
565663329,5,1,2013,0,10,48,7.5200,24.14,86959.00,8.80,4.60,7.41,15.70,0.56579,12.20,0.16348,0.00
565672872,5,1,2013,0,10,57,7.5200,24.14,86950.00,8.80,4.60,7.41,15.70,0.56415,12.20,0.16348,0.00
565682424,5,1,2013,0,11,7,7.5400,24.03,86953.00,8.80,4.60,7.41,15.70,0.56503,12.20,0.16348,0.00
565691967,5,1,2013,0,11,16,7.5300,24.03,86942.00,8.80,4.60,7.41,15.70,0.56389,12.20,0.16348,0.00
565701511,5,1,2013,0,11,26,7.5700,23.93,86955.00,8.80,4.60,7.41,15.70,0.56566,12.20,0.16348,0.00
565711109,5,1,2013,0,11,35,7.6600,23.80,86946.00,8.80,4.60,7.41,15.70,0.56516,12.20,0.16348,0.00
565720651,5,1,2013,0,11,45,7.7000,23.66,86934.00,8.80,4.60,7.41,15.70,0.56490,12.20,0.16348,0.00
565730201,5,1,2013,0,11,54,7.7100,23.66,86957.00,8.80,4.60,7.41,15.70,0.56415,12.20,0.16348,0.00
565739745,5,1,2013,0,12,4,7.6700,23.73,86956.00,8.80,4.60,7.41,15.70,0.56415,12.20,0.16348,0.00
565749288,5,1,2013,0,12,13,7.6600,23.73,86949.00,8.80,4.60,7.41,15.70,0.56516,12.20,0.16348,0.00
565758836,5,1,2013,0,12,23,7.6400,23.80,86956.00,8.80,4.60,7.41,15.70,0.56528,12.10,0.16348,0.00
565768380,5,1,2013,0,12,33,7.6000,23.83,86954.00,8.80,4.60,7.41,15.70,0.56516,12.10,0.16348,0.00
565777930,5,1,2013,0,12,42,7.6000,23.83,86949.00,8.80,4.60,7.41,15.70,0.56478,12.10,0.16307,0.00
565787474,5,1,2013,0,12,52,7.6000,23.79,86943.00,8.80,4.60,7.41,15.70,0.56415,12.10,0.16348,0.00
565797019,5,1,2013,0,13,1,7.6200,23.76,86951.00,8.80,4.60,7.41,15.70,0.56478,12.10,0.16348,0.00
565806564,5,1,2013,0,13,11,7.6200,23.80,86938.00,8.80,4.60,7.41,15.70,0.56503,12.10,0.16348,0.00
565816107,5,1,2013,0,13,20,7.6200,23.80,86953.00,8.70,4.60,7.41,15.70,0.56427,12.10,0.16348,0.00
565826330,5,1,2013,0,13,30,7.6200,23.76,86958.00,8.70,4.60,7.41,15.70,0.56516,12.10,0.16348,0.00
565836511,5,1,2013,0,13,41,7.6200,23.73,86958.00,8.80,4.60,7.41,15.70,0.56465,12.10,0.16348,0.00
565846056,5,1,2013,0,13,50,7.6400,23.73,86935.00,8.70,4.60,7.41,15.70,0.56465,12.10,0.16348,0.00
565855600,5,1,2013,0,14,0,7.6700,23.66,86953.00,8.70,4.60,7.41,15.70,0.56427,12.10,0.16348,0.00
565865144,5,1,2013,0,14,9,7.6600,23.70,86952.00,8.70,4.60,7.41,15.70,0.56452,12.10,0.16348,0.00
565874695,5,1,2013,0,14,19,7.6600,23.66,86955.00,8.70,4.60,7.41,15.70,0.56503,12.10,0.16348,0.00
565884238,5,1,2013,0,14,28,7.7000,23.59,86940.00,8.70,4.60,7.41,15.70,0.56516,12.10,0.16348,0.00
565893782,5,1,2013,0,14,38,7.7200,23.56,86947.00,8.70,4.60,7.41,15.70,0.56490,12.10,0.16348,0.00
565903327,5,1,2013,0,14,47,7.7200,23.49,86956.00,8.70,4.60,7.41,15.70,0.56478,12.10,0.16348,0.00
565912922,5,1,2013,0,14,57,7.7000,23.52,86961.00,8.70,4.60,7.48,15.70,0.56402,12.10,0.16307,0.00
565922466,5,1,2013,0,15,7,7.7000,23.59,86967.00,8.70,4.60,7.48,15.70,0.56402,12.10,0.16348,0.00
565932016,5,1,2013,0,15,16,7.6700,23.59,86959.00,8.70,4.60,7.41,15.70,0.56465,12.10,0.16348,0.00
565941561,5,1,2013,0,15,26,7.6300,23.69,86958.00,8.70,4.60,7.41,15.70,0.56516,12.10,0.16307,0.00
565951104,5,1,2013,0,15,35,7.6000,23.80,86958.00,8.70,4.60,7.41,15.70,0.56377,12.10,0.16348,0.00
565960647,5,1,2013,0,15,45,7.5600,23.86,86966.00,8.70,4.60,7.41,15.70,0.56554,12.10,0.16348,0.00
565970192,5,1,2013,0,15,54,7.5200,23.93,86964.00,8.70,4.60,7.41,15.70,0.56389,12.10,0.16348,0.00
565979755,5,1,2013,0,16,4,7.4700,24.03,86967.00,8.70,4.29,7.41,15.70,0.56516,12.10,0.16348,0.00
565989299,5,1,2013,0,16,13,7.4400,24.13,86966.00,8.70,4.29,7.41,15.70,0.56427,12.10,0.16348,0.00
565998843,5,1,2013,0,16,23,7.4200,24.13,86959.00,8.70,4.29,7.35,15.70,0.56415,12.10,0.16348,0.00
566008389,5,1,2013,0,16,32,7.4400,24.06,86963.00,8.70,4.29,7.35,15.70,0.56377,12.10,0.16348,0.00
566017933,5,1,2013,0,16,42,7.4500,24.06,86941.00,8.70,4.29,7.35,15.70,0.56427,12.10,0.16307,0.00
566027483,5,1,2013,0,16,52,7.5000,23.93,86935.00,8.70,4.29,7.35,15.70,0.56389,12.10,0.16348,0.00
566037026,5,1,2013,0,17,1,7.5000,23.93,86975.00,8.70,4.29,7.35,15.70,0.56389,12.10,0.16348,0.00
566046571,5,1,2013,0,17,11,7.5000,23.93,86964.00,8.70,4.29,7.35,15.70,0.56452,12.10,0.16307,0.00
566056115,5,1,2013,0,17,20,7.4800,23.93,86969.00,8.70,4.29,7.35,15.70,0.56541,12.10,0.16307,0.00
566065658,5,1,2013,0,17,30,7.4900,23.89,86959.00,8.70,4.29,7.35,15.70,0.56478,12.10,0.16348,0.00
566075208,5,1,2013,0,17,39,7.5100,23.86,86960.00,8.70,4.29,7.35,15.70,0.56490,12.10,0.16348,0.00
566084752,5,1,2013,0,17,49,7.5300,23.82,86952.00,8.70,4.29,7.35,15.70,0.56402,12.10,0.16307,0.00
566094296,5,1,2013,0,17,58,7.5400,23.86,86960.00,8.70,4.29,7.35,15.70,0.56402,12.00,0.16307,0.00
566103840,5,1,2013,0,18,8,7.5400,23.79,86957.00,8.70,4.29,7.35,15.70,0.56452,12.00,0.16307,0.00
566113385,5,1,2013,0,18,17,7.5600,23.76,86967.00,8.70,4.29,7.35,15.70,0.56402,12.00,0.16307,0.00
566123625,5,1,2013,0,18,28,7.5600,23.76,86966.00,8.70,4.29,7.35,15.70,0.56440,12.00,0.16307,0.00
566133812,5,1,2013,0,18,38,7.5600,23.76,86967.00,8.70,4.29,7.35,15.70,0.56465,12.00,0.16307,0.00
566143354,5,1,2013,0,18,47,7.5400,23.79,86968.00,8.70,4.29,7.35,15.70,0.56427,12.00,0.16307,0.00
566152899,5,1,2013,0,18,57,7.5200,23.82,86971.00,8.70,4.29,7.35,15.70,0.56402,12.00,0.16307,0.00
566162444,5,1,2013,0,19,6,7.5000,23.86,86967.00,8.70,4.29,7.35,15.70,0.56352,12.00,0.16348,0.00
566171986,5,1,2013,0,19,16,7.5000,23.86,86972.00,8.70,4.29,7.35,15.70,0.56377,12.00,0.16307,0.00
566181537,5,1,2013,0,19,25,7.4800,23.93,86947.00,8.60,4.29,7.35,15.70,0.56402,12.00,0.16348,0.00
566191081,5,1,2013,0,19,35,7.4800,23.93,86964.00,8.70,4.29,7.35,15.70,0.56478,12.00,0.16307,0.00
566200626,5,1,2013,0,19,45,7.4600,23.99,86965.00,8.60,4.29,7.29,15.70,0.56352,12.00,0.16307,0.00
566210169,5,1,2013,0,19,54,7.4200,23.99,86951.00,8.60,4.29,7.29,15.70,0.56465,12.00,0.16348,0.00
566219712,5,1,2013,0,20,4,7.4200,23.99,86966.00,8.60,4.29,7.29,15.70,0.56427,12.00,0.16348,0.00
566229935,5,1,2013,0,20,14,7.4000,24.10,86968.00,8.60,4.29,7.29,15.70,0.56478,12.00,0.16307,0.00
566240114,5,1,2013,0,20,24,7.4400,23.99,86943.00,8.60,4.29,7.29,15.70,0.56490,12.00,0.16307,0.00
566249658,5,1,2013,0,20,34,7.5000,23.79,86967.00,8.60,4.29,7.29,15.70,0.56452,12.00,0.16348,0.00
566259202,5,1,2013,0,20,43,7.5000,23.72,86971.00,8.60,4.29,7.29,15.70,0.56440,12.00,0.16307,0.00
566268745,5,1,2013,0,20,53,7.5600,23.58,86965.00,8.60,4.29,7.29,15.70,0.56516,12.00,0.16307,0.00
566278296,5,1,2013,0,21,2,7.5800,23.58,86960.00,8.60,4.29,7.35,15.70,0.56465,12.00,0.16307,0.00
566287840,5,1,2013,0,21,12,7.5800,23.58,86963.00,8.60,4.29,7.35,15.70,0.56377,12.00,0.16307,0.00
566297383,5,1,2013,0,21,21,7.5200,23.65,86963.00,8.60,4.29,7.35,15.70,0.56478,12.00,0.16307,0.00
566306927,5,1,2013,0,21,31,7.5300,23.65,86966.00,8.60,4.29,7.29,15.70,0.56415,12.00,0.16307,0.00
566316472,5,1,2013,0,21,40,7.5300,23.65,86966.00,8.60,4.29,7.35,15.70,0.56440,12.00,0.16265,0.00
566326014,5,1,2013,0,21,50,7.5100,23.72,86970.00,8.60,4.29,7.29,15.70,0.56364,12.00,0.16307,0.00
566336254,5,1,2013,0,22,0,7.5000,23.75,86957.00,8.60,4.29,7.29,15.70,0.56415,12.00,0.16348,0.00
566346434,5,1,2013,0,22,10,7.4600,23.82,86963.00,8.60,4.29,7.29,15.70,0.56402,12.00,0.16307,0.00
566356633,5,1,2013,0,22,20,7.4200,23.92,86960.00,8.60,4.29,7.29,15.70,0.56339,12.00,0.16307,0.00
566366812,5,1,2013,0,22,31,7.4000,23.92,86963.00,8.60,4.29,7.29,15.70,0.56402,12.00,0.16307,0.00
566376358,5,1,2013,0,22,40,7.3700,24.06,86976.00,8.60,4.29,7.29,15.70,0.56554,12.00,0.16307,0.00
566385908,5,1,2013,0,22,50,7.3400,24.09,86974.00,8.60,4.29,7.23,15.70,0.56465,12.00,0.16348,0.00
566395451,5,1,2013,0,22,59,7.3200,24.09,86967.00,8.60,4.29,7.23,15.70,0.56490,12.00,0.16348,0.00
566404996,5,1,2013,0,23,9,7.3200,24.12,86973.00,8.60,4.29,7.23,15.70,0.56377,12.00,0.16307,0.00
566414538,5,1,2013,0,23,18,7.3300,24.12,86968.00,8.60,4.29,7.23,15.70,0.56364,12.00,0.16307,0.00
566424082,5,1,2013,0,23,28,7.3300,24.13,86975.00,8.60,4.29,7.23,15.70,0.56452,12.00,0.16307,0.00
566433633,5,1,2013,0,23,37,7.3800,24.06,86963.00,8.60,4.29,7.23,15.70,0.56427,12.00,0.16307,0.00
566443175,5,1,2013,0,23,47,7.4000,24.06,86973.00,8.60,4.29,7.23,15.70,0.56427,12.00,0.16307,0.00
566452718,5,1,2013,0,23,57,7.3700,24.06,86985.00,8.60,4.29,7.23,15.70,0.56402,12.00,0.16307,0.00
566462261,5,1,2013,0,24,6,7.3400,24.13,86967.00,8.60,4.29,7.23,15.70,0.56427,12.00,0.16307,0.00
566471804,5,1,2013,0,24,16,7.3300,24.19,86966.00,8.60,4.29,7.16,15.70,0.56452,12.00,0.16348,0.00
566481354,5,1,2013,0,24,25,7.3000,24.19,86978.00,8.60,4.29,7.16,15.70,0.56427,11.90,0.16307,0.00
566490898,5,1,2013,0,24,35,7.2800,24.26,86976.00,8.60,4.29,7.16,15.70,0.56478,11.90,0.16307,0.00
566500443,5,1,2013,0,24,44,7.2800,24.26,86982.00,8.60,4.29,7.16,15.70,0.56503,11.90,0.16348,0.00
566509987,5,1,2013,0,24,54,7.2800,24.26,86975.00,8.50,4.29,7.16,15.70,0.56452,11.90,0.16307,0.00
566519534,5,1,2013,0,25,3,7.2400,24.33,86979.00,8.50,4.29,7.16,15.70,0.56490,11.90,0.16307,0.00
566529079,5,1,2013,0,25,13,7.2400,24.40,86980.00,8.60,4.29,7.16,15.70,0.56465,11.90,0.16307,0.00
566538680,5,1,2013,0,25,22,7.2300,24.40,86986.00,8.50,4.29,7.10,15.70,0.56377,11.90,0.16307,0.00
566548224,5,1,2013,0,25,32,7.2200,24.46,86982.00,8.50,4.29,7.10,15.70,0.56402,11.90,0.16307,0.00
566557767,5,1,2013,0,25,41,7.2000,24.46,86988.00,8.50,4.29,7.10,15.70,0.56465,11.90,0.16348,0.00
566567311,5,1,2013,0,25,51,7.1800,24.53,86990.00,8.50,4.29,7.10,15.70,0.56452,11.90,0.16307,0.00
566576859,5,1,2013,0,26,1,7.1600,24.60,86990.00,8.50,4.29,7.10,15.70,0.56377,11.90,0.16307,0.00
566586407,5,1,2013,0,26,10,7.1400,24.63,86992.00,8.50,4.29,7.04,15.70,0.56427,11.90,0.16307,0.00
566595951,5,1,2013,0,26,20,7.1000,24.70,86989.00,8.50,4.29,7.04,15.70,0.56415,11.90,0.16307,0.00
566605496,5,1,2013,0,26,29,7.0900,24.73,86985.00,8.50,4.29,7.04,15.70,0.56389,11.90,0.16307,0.00
566615042,5,1,2013,0,26,39,7.0700,24.73,86996.00,8.50,4.29,7.04,15.70,0.56389,11.90,0.16307,0.00
566624588,5,1,2013,0,26,48,7.0500,24.80,87002.00,8.50,4.29,7.04,15.70,0.56440,11.90,0.16307,0.00
566634160,5,1,2013,0,26,58,7.0300,24.94,86991.00,8.50,3.98,7.04,15.70,0.56389,11.90,0.16307,0.00
566643705,5,1,2013,0,27,7,7.0200,24.93,86985.00,8.50,3.98,6.98,15.70,0.56465,11.90,0.16307,0.00
566653248,5,1,2013,0,27,17,7.0300,24.94,86984.00,8.50,3.98,6.98,15.70,0.56452,11.90,0.16348,0.00
566662792,5,1,2013,0,27,26,7.0300,24.90,86998.00,8.50,3.98,6.98,15.70,0.56389,11.90,0.16265,0.00
566672335,5,1,2013,0,27,36,7.0200,24.94,86995.00,8.50,3.98,6.98,15.70,0.56402,11.90,0.16307,0.00
566681887,5,1,2013,0,27,46,7.0200,25.00,87003.00,8.50,3.98,6.98,15.70,0.56465,11.90,0.16307,0.00
566691431,5,1,2013,0,27,55,6.9800,25.04,86978.00,8.50,3.98,6.91,15.70,0.56465,11.90,0.16307,0.00
566700976,5,1,2013,0,28,5,7.0000,25.00,86986.00,8.50,3.98,6.91,15.70,0.56364,11.90,0.16307,0.00
566710519,5,1,2013,0,28,14,7.0100,25.00,86995.00,8.50,3.98,6.91,15.70,0.56389,11.90,0.16265,0.00
566720062,5,1,2013,0,28,24,7.0100,25.01,86990.00,8.50,3.98,6.91,15.70,0.56389,11.90,0.16307,0.00
566729612,5,1,2013,0,28,33,7.0400,24.94,86993.00,8.40,3.98,6.91,15.70,0.56389,11.90,0.16348,0.00
566739155,5,1,2013,0,28,43,7.0200,24.94,86994.00,8.40,3.98,6.91,15.70,0.56465,11.90,0.16307,0.00
566748751,5,1,2013,0,28,52,7.0600,24.87,87002.00,8.40,3.98,6.91,15.70,0.56402,11.90,0.16307,0.00
566758294,5,1,2013,0,29,2,7.0400,24.94,86993.00,8.40,3.98,6.91,15.70,0.56402,11.90,0.16307,0.00
566767837,5,1,2013,0,29,11,7.0500,24.94,86990.00,8.40,3.98,6.91,15.70,0.56478,11.90,0.16307,0.00
566777380,5,1,2013,0,29,21,7.0200,25.01,86985.00,8.40,3.98,6.91,15.70,0.56415,11.90,0.16307,0.00
566786937,5,1,2013,0,29,31,7.0200,25.07,86995.00,8.40,3.98,6.91,15.70,0.56427,11.90,0.16307,0.00
566796481,5,1,2013,0,29,40,7.0000,25.07,86992.00,8.40,3.98,6.85,15.70,0.56389,11.90,0.16307,0.00
566806024,5,1,2013,0,29,50,7.0000,25.07,86990.00,8.40,3.98,6.85,15.70,0.56339,11.90,0.16307,0.00
566815566,5,1,2013,0,29,59,7.0200,25.01,86978.00,8.40,3.98,6.85,15.70,0.56402,11.90,0.16265,0.00
566825109,5,1,2013,0,30,9,7.0300,24.94,86994.00,8.40,3.98,6.85,15.70,0.56465,11.90,0.16265,0.00
566834659,5,1,2013,0,30,18,7.0200,25.00,86998.00,8.40,3.98,6.85,15.70,0.56452,11.90,0.16307,0.00
566844201,5,1,2013,0,30,28,7.0000,25.07,87003.00,8.40,3.98,6.85,15.70,0.56452,11.90,0.16307,0.00
566853746,5,1,2013,0,30,37,6.9800,25.14,87004.00,8.40,3.98,6.85,15.70,0.56452,11.90,0.16307,0.00
566863290,5,1,2013,0,30,47,6.9600,25.07,87005.00,8.40,3.98,6.85,15.70,0.56427,11.90,0.16307,0.00
566872833,5,1,2013,0,30,56,6.9600,25.14,86992.00,8.40,3.98,6.85,15.70,0.56440,11.90,0.16307,0.00
566882384,5,1,2013,0,31,6,6.9400,25.21,86994.00,8.40,3.98,6.79,15.70,0.56377,11.80,0.16265,0.00
566891928,5,1,2013,0,31,15,6.9800,25.07,86987.00,8.40,3.98,6.79,15.70,0.56415,11.80,0.16265,0.00
566901472,5,1,2013,0,31,25,7.0200,25.00,86997.00,8.30,3.98,6.85,15.70,0.56440,11.80,0.16307,0.00
566911016,5,1,2013,0,31,35,7.0400,24.94,86995.00,8.30,3.98,6.85,15.70,0.56402,11.80,0.16307,0.00
566920560,5,1,2013,0,31,44,7.0400,24.94,87012.00,8.30,3.98,6.85,15.70,0.56364,11.80,0.16307,0.00
566930110,5,1,2013,0,31,54,6.9900,25.04,86992.00,8.30,3.98,6.79,15.70,0.56440,11.80,0.16265,0.00
566939654,5,1,2013,0,32,3,7.0100,25.01,86997.00,8.30,3.98,6.85,15.70,0.56389,11.80,0.16307,0.00
566949197,5,1,2013,0,32,13,7.0300,24.97,86993.00,8.30,3.98,6.79,15.70,0.56339,11.80,0.16307,0.00
566958794,5,1,2013,0,32,22,7.0200,24.94,87003.00,8.30,3.98,6.79,15.70,0.56389,11.80,0.16307,0.00
566968338,5,1,2013,0,32,32,7.0000,25.00,87003.00,8.30,3.98,6.79,15.70,0.56402,11.80,0.16307,0.00
566977882,5,1,2013,0,32,41,6.9700,25.07,87004.00,8.30,3.98,6.79,15.70,0.56452,11.80,0.16307,0.00
566987431,5,1,2013,0,32,51,6.9400,25.14,87007.00,8.30,3.98,6.79,15.60,0.56415,11.80,0.16307,0.00
566996975,5,1,2013,0,33,0,6.9200,25.20,86995.00,8.30,3.98,6.79,15.70,0.56377,11.80,0.16307,0.00
567006523,5,1,2013,0,33,10,6.9200,25.20,87001.00,8.30,3.98,6.79,15.70,0.56415,11.80,0.16307,0.00
567016067,5,1,2013,0,33,20,6.8900,25.20,87005.00,8.30,3.98,6.79,15.70,0.56415,11.80,0.16265,0.00
567025614,5,1,2013,0,33,29,6.8600,25.27,87008.00,8.30,3.98,6.73,15.60,0.56327,11.80,0.16265,0.00
567035184,5,1,2013,0,33,39,6.8200,25.37,86997.00,8.30,3.98,6.73,15.60,0.56364,11.80,0.16307,0.00
567044728,5,1,2013,0,33,48,6.8000,25.40,87008.00,8.30,3.98,6.73,15.60,0.56427,11.80,0.16307,0.00
567054273,5,1,2013,0,33,58,6.8000,25.44,87008.00,8.30,3.98,6.73,15.60,0.56415,11.80,0.16265,0.00
