Millis,Month,Day,Year,Hour,Minute,Second,SHT Amb,Rel Hum,Pressure,BMP Amb,IR,TN9 Amb,Soil Lower Temp,Soil Lower Mois,Soil Upper Temp,Soil Upper Mois,Sunlight
1429455008,5,11,2013,0,0,16,13.1900,41.38,87334.00,14.30,9.35,12.54,18.30,0.50985,17.50,0.15685,0.00
1429465216,5,11,2013,0,0,26,13.1800,41.34,87340.00,14.30,9.35,12.54,18.30,0.51067,17.50,0.15644,0.00
1429475425,5,11,2013,0,0,36,13.1300,41.44,87337.00,14.30,9.35,12.54,18.30,0.51020,17.50,0.15644,0.00
1429485631,5,11,2013,0,0,46,13.0900,41.47,87347.00,14.30,9.35,12.54,18.30,0.51102,17.50,0.15644,0.00
1429495849,5,11,2013,0,0,57,13.0500,41.53,87350.00,14.30,9.35,12.54,18.30,0.51032,17.50,0.15644,0.00
1429506057,5,11,2013,0,1,7,13.0200,41.59,87355.00,14.30,9.35,12.54,18.30,0.50973,17.50,0.15644,0.00
1429516263,5,11,2013,0,1,17,12.9900,41.65,87348.00,14.30,9.35,12.54,18.30,0.50973,17.50,0.15644,0.00
1429526491,5,11,2013,0,1,27,12.9600,41.71,87344.00,14.30,9.35,12.48,18.30,0.51102,17.50,0.15644,0.00
1429536699,5,11,2013,0,1,37,12.9300,41.77,87354.00,14.30,9.35,12.54,18.30,0.51055,17.50,0.15644,0.00
1429546912,5,11,2013,0,1,48,12.9000,41.83,87340.00,14.30,9.35,12.48,18.30,0.51032,17.50,0.15644,0.00
1429557183,5,11,2013,0,1,58,12.8600,41.89,87336.00,14.30,9.35,12.48,18.30,0.51032,17.50,0.15644,0.00
1429567427,5,11,2013,0,2,8,12.8600,42.02,87342.00,14.30,9.35,12.48,18.30,0.50997,17.40,0.15685,0.00
1429577641,5,11,2013,0,2,18,12.8400,42.08,87344.00,14.30,9.35,12.48,18.30,0.51008,17.40,0.15644,0.00
1429587850,5,11,2013,0,2,28,12.8400,42.15,87344.00,14.30,9.35,12.48,18.30,0.51043,17.40,0.15685,0.00
1429598062,5,11,2013,0,2,39,12.8500,42.22,87344.00,14.30,9.35,12.48,18.30,0.50997,17.40,0.15644,0.00
1429608284,5,11,2013,0,2,49,12.8500,42.22,87339.00,14.30,9.35,12.41,18.30,0.51043,17.40,0.15644,0.00
1429618491,5,11,2013,0,2,59,12.9000,42.29,87352.00,14.30,9.35,12.41,18.30,0.50997,17.40,0.15644,0.00
1429628698,5,11,2013,0,3,9,12.9000,42.29,87336.00,14.30,9.35,12.41,18.30,0.50997,17.40,0.15644,0.00
1429638924,5,11,2013,0,3,20,12.9100,42.22,87359.00,14.30,9.35,12.41,18.30,0.51043,17.40,0.15644,0.00
1429649138,5,11,2013,0,3,30,12.9000,42.22,87350.00,14.30,9.35,12.41,18.30,0.51032,17.40,0.15644,0.00
1429659344,5,11,2013,0,3,40,12.9000,42.22,87349.00,14.20,9.35,12.41,18.30,0.50997,17.40,0.15644,0.00
1429669566,5,11,2013,0,3,50,12.8800,42.28,87343.00,14.20,9.35,12.41,18.30,0.51020,17.40,0.15644,0.00
1429679773,5,11,2013,0,4,0,12.8900,42.28,87349.00,14.30,9.35,12.41,18.30,0.50997,17.40,0.15644,0.00
1429689980,5,11,2013,0,4,11,12.8700,42.35,87354.00,14.30,9.35,12.41,18.30,0.51102,17.40,0.15644,0.00
1429700206,5,11,2013,0,4,21,12.8600,42.31,87344.00,14.20,9.35,12.41,18.30,0.50985,17.40,0.15644,0.00
1429710414,5,11,2013,0,4,31,12.8600,42.35,87350.00,14.20,9.35,12.41,18.30,0.51113,17.40,0.15644,0.00
1429720622,5,11,2013,0,4,41,12.8600,42.41,87339.00,14.20,9.35,12.41,18.30,0.51055,17.40,0.15644,0.00
1429730848,5,11,2013,0,4,51,12.8400,42.38,87339.00,14.20,9.35,12.41,18.30,0.51008,17.40,0.15644,0.00
1429741054,5,11,2013,0,5,2,12.8400,42.41,87345.00,14.20,9.35,12.41,18.30,0.51020,17.40,0.15602,0.00
1429751268,5,11,2013,0,5,12,12.8600,42.47,87342.00,14.20,9.35,12.41,18.30,0.51008,17.40,0.15644,0.00
1429761489,5,11,2013,0,5,22,12.8200,42.50,87350.00,14.20,9.35,12.41,18.30,0.51043,17.40,0.15644,0.00
1429771762,5,11,2013,0,5,32,12.7900,42.53,87344.00,14.20,9.35,12.41,18.30,0.51067,17.40,0.15644,0.00
1429781327,5,11,2013,0,5,42,12.7800,42.56,87348.00,14.20,9.35,12.41,18.30,0.51113,17.40,0.15644,0.00
1429790892,5,11,2013,0,5,51,12.7600,42.63,87343.00,14.20,9.35,12.41,18.30,0.51032,17.40,0.15644,0.00
1429800464,5,11,2013,0,6,1,12.7400,42.66,87340.00,14.20,9.35,12.41,18.30,0.51067,17.40,0.15602,0.00
