Millis,Month,Day,Year,Hour,Minute,Second,SHT Amb,Rel Hum,Pressure,BMP Amb,IR,TN9 Amb,Soil Lower Temp,Soil Lower Mois,Soil Upper Temp,Soil Upper Mois,Sunlight
133228708,4,26,2013,0,6,56,3.6400,34.75,86871.00,5.00,1.10,2.79,12.80,0.54542,10.20,0.16960,0.00
133238302,4,26,2013,0,7,6,3.6000,34.94,86874.00,5.00,1.10,2.79,12.80,0.54684,10.20,0.16960,0.00
133247846,4,26,2013,0,7,15,3.5600,35.20,86875.00,5.00,1.10,2.79,12.80,0.54506,10.20,0.16960,0.00
133257391,4,26,2013,0,7,25,3.5200,35.84,86871.00,5.00,1.10,2.79,12.80,0.54589,10.20,0.16960,0.00
133266941,4,26,2013,0,7,35,3.4800,36.00,86878.00,5.00,1.10,2.73,12.80,0.54565,10.20,0.16960,0.00
133276485,4,26,2013,0,7,44,3.4500,35.90,86874.00,5.00,1.10,2.73,12.80,0.54565,10.20,0.16960,0.00
133286028,4,26,2013,0,7,54,3.4200,35.96,86873.00,5.00,1.10,2.73,12.80,0.54553,10.20,0.16920,0.00
133295571,4,26,2013,0,8,3,3.4000,35.96,86871.00,5.00,1.10,2.73,12.80,0.54648,10.20,0.16960,0.00
133305115,4,26,2013,0,8,13,3.3900,35.86,86875.00,5.00,1.10,2.73,12.80,0.54565,10.20,0.16960,0.00
133314665,4,26,2013,0,8,22,3.3900,35.51,86879.00,5.00,1.10,2.73,12.80,0.54518,10.20,0.17001,0.00
133324210,4,26,2013,0,8,32,3.3600,35.31,86874.00,5.00,1.10,2.73,12.80,0.54506,10.20,0.16960,0.00
133333752,4,26,2013,0,8,41,3.3400,35.08,86874.00,5.00,1.10,2.73,12.80,0.54506,10.20,0.16960,0.00
133343296,4,26,2013,0,8,51,3.3400,34.82,86870.00,5.00,1.10,2.73,12.80,0.54660,10.20,0.16920,0.00
133352840,4,26,2013,0,9,0,3.3200,34.62,86868.00,5.00,1.10,2.79,12.80,0.54542,10.20,0.16960,0.00
133362391,4,26,2013,0,9,10,3.3000,34.26,86869.00,4.90,1.10,2.79,12.80,0.54565,10.20,0.16960,0.00
133371935,4,26,2013,0,9,19,3.3000,34.06,86879.00,5.00,1.10,2.79,12.80,0.54553,10.20,0.16960,0.00
133381479,4,26,2013,0,9,29,3.2800,34.19,86880.00,4.90,1.10,2.79,12.80,0.54577,10.20,0.16960,0.00
133391024,4,26,2013,0,9,39,3.2900,34.32,86880.00,4.90,1.10,2.79,12.80,0.54565,10.20,0.16960,0.00
133400567,4,26,2013,0,9,48,3.2600,34.32,86874.00,4.90,1.10,2.79,12.80,0.54648,10.20,0.16960,0.00
133410111,4,26,2013,0,9,58,3.2800,34.35,86875.00,4.90,1.10,2.79,12.80,0.54577,10.20,0.16960,0.00
133419662,4,26,2013,0,10,7,3.2800,34.35,86872.00,4.90,1.10,2.79,12.80,0.54447,10.10,0.16960,0.00
133429206,4,26,2013,0,10,17,3.3100,34.32,86871.00,4.90,1.10,2.79,12.80,0.54577,10.10,0.16920,0.00
133438748,4,26,2013,0,10,26,3.3100,34.06,86877.00,4.90,1.10,2.79,12.80,0.54542,10.10,0.16960,0.00
133448975,4,26,2013,0,10,36,3.3500,33.51,86870.00,4.90,1.10,2.79,12.80,0.54565,10.10,0.16960,0.00
133459150,4,26,2013,0,10,47,3.3600,33.44,86867.00,4.90,1.10,2.79,12.80,0.54553,10.10,0.16960,0.00
133468700,4,26,2013,0,10,56,3.3800,33.54,86874.00,4.90,1.10,2.79,12.80,0.54624,10.10,0.16920,0.00
133478244,4,26,2013,0,11,6,3.4200,33.68,86873.00,4.90,1.10,2.79,12.80,0.54577,10.10,0.16960,0.00
133487789,4,26,2013,0,11,15,3.4400,33.84,86871.00,4.90,1.10,2.79,12.80,0.54660,10.10,0.16960,0.00
133497333,4,26,2013,0,11,25,3.4600,33.94,86871.00,4.90,1.10,2.79,12.80,0.54553,10.10,0.16960,0.00
133506877,4,26,2013,0,11,34,3.4800,34.01,86870.00,4.90,1.10,2.79,12.80,0.54553,10.10,0.16960,0.00
133516427,4,26,2013,0,11,44,3.4800,34.41,86877.00,4.90,1.10,2.79,12.80,0.54494,10.10,0.16960,0.00
133525970,4,26,2013,0,11,53,3.5000,34.64,86877.00,4.90,1.10,2.79,12.80,0.54613,10.10,0.16920,0.00
133535514,4,26,2013,0,12,3,3.5200,34.47,86873.00,4.80,1.10,2.79,12.80,0.54565,10.10,0.16960,0.00
133545058,4,26,2013,0,12,12,3.5200,34.21,86874.00,4.80,1.10,2.85,12.80,0.54565,10.10,0.16920,0.00
133554601,4,26,2013,0,12,22,3.5500,34.15,86871.00,4.80,1.10,2.85,12.80,0.54542,10.10,0.16920,0.00
133564151,4,26,2013,0,12,32,3.5800,33.95,86873.00,4.80,1.10,2.85,12.80,0.54553,10.10,0.16920,0.00
133573694,4,26,2013,0,12,41,3.5600,33.76,86874.00,4.80,1.10,2.85,12.80,0.54506,10.10,0.16920,0.00
133583237,4,26,2013,0,12,51,3.5600,33.69,86873.00,4.80,1.10,2.85,12.80,0.54530,10.10,0.16920,0.00
133592780,4,26,2013,0,13,0,3.5600,33.69,86873.00,4.80,1.10,2.85,12.80,0.54530,10.10,0.16960,0.00
133602324,4,26,2013,0,13,10,3.5800,33.82,86884.00,4.80,1.10,2.85,12.80,0.54553,10.10,0.16920,0.00
133611892,4,26,2013,0,13,19,3.5600,33.89,86871.00,4.80,1.10,2.85,12.80,0.54577,10.10,0.16960,0.00
133621436,4,26,2013,0,13,29,3.5800,33.82,86872.00,4.80,1.10,2.85,12.80,0.54506,10.00,0.16920,0.00
133630979,4,26,2013,0,13,38,3.5600,33.82,86882.00,4.80,1.10,2.85,12.80,0.54518,10.00,0.16920,0.00
133640521,4,26,2013,0,13,48,3.5800,33.33,86882.00,4.80,1.10,2.85,12.80,0.54589,10.00,0.16960,0.00
133650064,4,26,2013,0,13,57,3.5800,33.30,86876.00,4.80,1.10,2.91,12.80,0.54636,10.00,0.16960,0.00
133659662,4,26,2013,0,14,7,3.6200,33.70,86879.00,4.80,1.10,2.91,12.80,0.54518,10.00,0.16960,0.00
133669211,4,26,2013,0,14,17,3.6200,33.76,86880.00,4.80,1.10,2.91,12.80,0.54613,10.00,0.16920,0.00
133678754,4,26,2013,0,14,26,3.6200,33.76,86873.00,4.70,1.10,2.91,12.80,0.54636,10.00,0.16960,0.00
133688297,4,26,2013,0,14,36,3.6200,33.99,86872.00,4.70,1.10,2.85,12.80,0.54553,10.00,0.16960,0.00
133697841,4,26,2013,0,14,45,3.6400,34.16,86875.00,4.70,1.10,2.85,12.80,0.54565,10.00,0.16920,0.00
133707384,4,26,2013,0,14,55,3.6600,34.29,86875.00,4.70,1.10,2.85,12.80,0.54624,10.00,0.16920,0.00
133716934,4,26,2013,0,15,4,3.6500,34.42,86872.00,4.70,1.10,2.85,12.80,0.54648,10.00,0.16960,0.00
133726477,4,26,2013,0,15,14,3.6400,34.42,86873.00,4.70,1.10,2.85,12.80,0.54624,10.00,0.16920,0.00
133736020,4,26,2013,0,15,23,3.6200,34.48,86880.00,4.70,1.10,2.85,12.70,0.54530,10.00,0.16920,0.00
133745564,4,26,2013,0,15,33,3.6200,34.62,86871.00,4.70,1.10,2.85,12.80,0.54553,10.00,0.16920,0.00
133755108,4,26,2013,0,15,42,3.6100,34.68,86873.00,4.70,1.10,2.85,12.80,0.54471,10.00,0.16960,0.00
133764664,4,26,2013,0,15,52,3.6000,34.78,86874.00,4.70,1.10,2.85,12.80,0.54624,10.00,0.16960,0.00
133774209,4,26,2013,0,16,1,3.6000,34.87,86873.00,4.70,1.10,2.85,12.80,0.54542,10.00,0.16920,0.00
133783751,4,26,2013,0,16,11,3.6000,34.94,86878.00,4.70,1.10,2.85,12.80,0.54624,10.00,0.16920,0.00
133793295,4,26,2013,0,16,21,3.6000,34.91,86882.00,4.70,1.10,2.85,12.80,0.54494,10.00,0.16920,0.00
133802839,4,26,2013,0,16,30,3.6000,34.48,86884.00,4.70,1.10,2.85,12.80,0.54624,10.00,0.16920,0.00
133812388,4,26,2013,0,16,40,3.6000,34.25,86882.00,4.70,1.10,2.85,12.80,0.54494,10.00,0.16920,0.00
133821932,4,26,2013,0,16,49,3.6000,34.52,86879.00,4.70,1.10,2.85,12.80,0.54518,10.00,0.16960,0.00
133831476,4,26,2013,0,16,59,3.6100,34.61,86876.00,4.70,1.10,2.85,12.70,0.54636,10.00,0.16960,0.00
133841019,4,26,2013,0,17,8,3.6400,34.75,86881.00,4.60,1.10,2.85,12.70,0.54624,10.00,0.16920,0.00
133850563,4,26,2013,0,17,18,3.6600,34.88,86881.00,4.70,1.10,2.85,12.80,0.54530,10.00,0.16960,0.00
133860166,4,26,2013,0,17,27,3.6600,34.95,86884.00,4.70,1.10,2.85,12.80,0.54613,10.00,0.16960,0.00
133869735,4,26,2013,0,17,37,3.6800,34.78,86879.00,4.70,1.10,2.85,12.80,0.54613,10.00,0.16920,0.00
133879280,4,26,2013,0,17,46,3.7200,34.69,86879.00,4.70,1.10,2.79,12.70,0.54660,10.00,0.16920,0.00
133888824,4,26,2013,0,17,56,3.7500,34.69,86883.00,4.60,1.10,2.85,12.70,0.54577,10.00,0.16960,0.00
133898366,4,26,2013,0,18,6,3.7600,34.70,86886.00,4.60,1.10,2.79,12.80,0.54636,10.00,0.16920,0.00
133907917,4,26,2013,0,18,15,3.7800,34.66,86877.00,4.60,0.79,2.79,12.70,0.54518,10.00,0.16920,0.00
133917461,4,26,2013,0,18,25,3.8200,34.44,86883.00,4.60,0.79,2.79,12.70,0.54577,10.00,0.16920,0.00
133927004,4,26,2013,0,18,34,3.8600,34.44,86880.00,4.60,0.79,2.79,12.70,0.54601,10.00,0.16920,0.00
133936547,4,26,2013,0,18,44,3.8700,34.54,86879.00,4.60,0.79,2.79,12.70,0.54542,9.90,0.16879,0.00
133946092,4,26,2013,0,18,53,3.9000,34.38,86876.00,4.60,0.79,2.79,12.70,0.54506,9.90,0.16960,0.00
133955637,4,26,2013,0,19,3,3.9200,33.73,86876.00,4.60,0.79,2.79,12.70,0.54530,9.90,0.16920,0.00
133965187,4,26,2013,0,19,12,3.9400,33.73,86874.00,4.60,0.79,2.79,12.70,0.54506,9.90,0.16920,0.00
133974730,4,26,2013,0,19,22,3.9600,33.83,86882.00,4.60,0.79,2.79,12.70,0.54565,9.90,0.16960,0.00
133984274,4,26,2013,0,19,31,3.9800,33.47,86875.00,4.60,0.79,2.79,12.70,0.54589,9.90,0.16879,0.00
133993819,4,26,2013,0,19,41,3.9800,33.01,86888.00,4.60,0.79,2.79,12.70,0.54483,9.90,0.16920,0.00
134003363,4,26,2013,0,19,50,4.0000,32.88,86886.00,4.60,0.79,2.79,12.70,0.54636,9.90,0.16920,0.00
134013562,4,26,2013,0,20,1,4.0000,33.34,86886.00,4.60,0.79,2.79,12.70,0.54553,9.90,0.16920,0.00
134023738,4,26,2013,0,20,11,4.0000,33.27,86884.00,4.60,0.79,2.73,12.70,0.54542,9.90,0.16920,0.00
134033283,4,26,2013,0,20,20,4.0200,33.47,86879.00,4.60,0.79,2.73,12.70,0.54589,9.90,0.16920,0.00
134042825,4,26,2013,0,20,30,4.0000,33.73,86882.00,4.60,0.79,2.73,12.70,0.54577,9.90,0.16920,0.00
134052370,4,26,2013,0,20,39,4.0200,33.93,86884.00,4.60,0.79,2.73,12.70,0.54494,9.90,0.16879,0.00
134062600,4,26,2013,0,20,50,4.0000,34.32,86888.00,4.50,0.79,2.73,12.70,0.54553,9.90,0.16879,0.00
134072774,4,26,2013,0,21,0,4.0000,34.72,86883.00,4.50,0.79,2.73,12.70,0.54601,9.90,0.16920,0.00
134082318,4,26,2013,0,21,9,3.9800,34.91,86884.00,4.60,0.79,2.73,12.70,0.54672,9.90,0.16920,0.00
134091862,4,26,2013,0,21,19,3.9600,35.04,86883.00,4.50,0.79,2.73,12.70,0.54648,9.90,0.16920,0.00
134101405,4,26,2013,0,21,28,3.9600,35.27,86884.00,4.50,0.79,2.73,12.70,0.54577,9.90,0.16920,0.00
134110956,4,26,2013,0,21,38,3.9500,35.49,86888.00,4.50,0.79,2.73,12.70,0.54636,9.90,0.16920,0.00
134120501,4,26,2013,0,21,48,3.9200,35.69,86882.00,4.50,0.79,2.73,12.70,0.54494,9.90,0.16920,0.00
134130045,4,26,2013,0,21,57,3.9100,35.43,86879.00,4.50,0.79,2.73,12.70,0.54601,9.90,0.16960,0.00
134139588,4,26,2013,0,22,7,3.8800,35.13,86885.00,4.50,0.79,2.73,12.70,0.54542,9.90,0.16920,0.00
134149131,4,26,2013,0,22,16,3.8800,34.97,86888.00,4.50,0.79,2.73,12.70,0.54506,9.90,0.16920,0.00
134158675,4,26,2013,0,22,26,3.8600,35.13,86884.00,4.50,0.79,2.73,12.70,0.54589,9.90,0.16920,0.00
134168225,4,26,2013,0,22,35,3.8500,35.42,86884.00,4.50,0.79,2.66,12.70,0.54542,9.90,0.16879,0.00
134177770,4,26,2013,0,22,45,3.8200,35.94,86885.00,4.50,0.79,2.66,12.70,0.54601,9.90,0.16879,0.00
134187313,4,26,2013,0,22,54,3.8200,36.52,86883.00,4.50,0.79,2.66,12.70,0.54589,9.90,0.16920,0.00
134196856,4,26,2013,0,23,4,3.8000,36.88,86883.00,4.50,0.79,2.66,12.70,0.54494,9.90,0.16879,0.00
134206400,4,26,2013,0,23,13,3.7700,37.36,86881.00,4.50,0.79,2.66,12.70,0.54542,9.90,0.16920,0.00
134215951,4,26,2013,0,23,23,3.7400,37.84,86879.00,4.50,0.79,2.66,12.70,0.54518,9.90,0.16920,0.00
134225495,4,26,2013,0,23,32,3.7200,37.93,86887.00,4.50,0.79,2.66,12.70,0.54530,9.90,0.16920,0.00
134235038,4,26,2013,0,23,42,3.7000,37.93,86883.00,4.50,0.79,2.66,12.70,0.54518,9.90,0.16920,0.00
134244581,4,26,2013,0,23,52,3.6600,37.99,86887.00,4.50,0.79,2.66,12.70,0.54530,9.90,0.16920,0.00
134254126,4,26,2013,0,24,1,3.6400,37.57,86889.00,4.50,0.79,2.66,12.70,0.54636,9.80,0.16920,0.00
134263675,4,26,2013,0,24,11,3.6200,37.47,86887.00,4.50,0.79,2.66,12.70,0.54483,9.80,0.16879,0.00
134273271,4,26,2013,0,24,20,3.6100,37.02,86885.00,4.50,0.79,2.60,12.70,0.54553,9.80,0.16920,0.00
134282815,4,26,2013,0,24,30,3.6000,36.27,86888.00,4.50,0.79,2.60,12.70,0.54530,9.80,0.16920,0.00
134292358,4,26,2013,0,24,39,3.6100,35.66,86890.00,4.50,0.79,2.60,12.70,0.54530,9.80,0.16920,0.00
134301900,4,26,2013,0,24,49,3.6200,35.40,86892.00,4.50,0.79,2.60,12.70,0.54483,9.80,0.16879,0.00
134311450,4,26,2013,0,24,58,3.6200,35.40,86893.00,4.50,0.79,2.60,12.70,0.54530,9.80,0.16920,0.00
134320994,4,26,2013,0,25,8,3.6200,35.40,86891.00,4.50,0.79,2.54,12.70,0.54613,9.80,0.16879,0.00
134330537,4,26,2013,0,25,17,3.6300,35.30,86892.00,4.40,0.79,2.54,12.70,0.54542,9.80,0.16920,0.00
134340080,4,26,2013,0,25,27,3.6200,35.66,86881.00,4.40,0.79,2.54,12.70,0.54577,9.80,0.16920,0.00
134349623,4,26,2013,0,25,37,3.6200,35.95,86888.00,4.40,0.79,2.54,12.70,0.54542,9.80,0.16879,0.00
134359166,4,26,2013,0,25,46,3.6400,35.86,86890.00,4.40,0.79,2.48,12.70,0.54506,9.80,0.16879,0.00
134368716,4,26,2013,0,25,56,3.6400,35.82,86886.00,4.40,0.79,2.48,12.70,0.54518,9.80,0.16920,0.00
134378259,4,26,2013,0,26,5,3.6600,35.66,86896.00,4.40,0.79,2.48,12.70,0.54565,9.80,0.16879,0.00
134387803,4,26,2013,0,26,15,3.6600,35.47,86890.00,4.40,0.79,2.48,12.70,0.54494,9.80,0.16879,0.00
134397346,4,26,2013,0,26,24,3.6700,35.18,86887.00,4.40,0.79,2.48,12.70,0.54471,9.80,0.16920,0.00
134406890,4,26,2013,0,26,34,3.6800,35.08,86888.00,4.40,0.79,2.48,12.70,0.54483,9.80,0.16879,0.00
134416459,4,26,2013,0,26,43,3.7100,35.14,86894.00,4.40,0.79,2.41,12.70,0.54518,9.80,0.16920,0.00
134426003,4,26,2013,0,26,53,3.7200,35.02,86882.00,4.40,0.79,2.41,12.70,0.54565,9.80,0.16879,0.00
134435547,4,26,2013,0,27,2,3.7200,34.53,86892.00,4.40,0.79,2.41,12.70,0.54494,9.80,0.16920,0.00
134445090,4,26,2013,0,27,12,3.7300,34.23,86887.00,4.40,0.79,2.41,12.70,0.54459,9.80,0.16920,0.00
134454633,4,26,2013,0,27,21,3.7400,33.77,86886.00,4.40,0.79,2.41,12.70,0.54483,9.80,0.16920,0.00
134464834,4,26,2013,0,27,32,3.7400,33.71,86893.00,4.40,0.79,2.41,12.70,0.54530,9.80,0.16920,0.00
134475009,4,26,2013,0,27,42,3.7600,33.91,86891.00,4.40,0.79,2.35,12.70,0.54518,9.80,0.16879,0.00
134485236,4,26,2013,0,27,52,3.7600,33.71,86895.00,4.40,0.79,2.35,12.70,0.54530,9.80,0.16879,0.00
134495412,4,26,2013,0,28,2,3.7800,33.38,86896.00,4.40,0.79,2.35,12.70,0.54553,9.80,0.16879,0.00
134504955,4,26,2013,0,28,12,3.7800,33.71,86889.00,4.40,0.79,2.29,12.70,0.54494,9.80,0.16879,0.00
134514506,4,26,2013,0,28,21,3.8000,33.25,86891.00,4.30,0.79,2.29,12.70,0.54494,9.80,0.16879,0.00
134524049,4,26,2013,0,28,31,3.8200,32.79,86895.00,4.30,0.79,2.29,12.70,0.54447,9.80,0.16879,0.00
134533593,4,26,2013,0,28,40,3.8400,32.70,86894.00,4.30,0.79,2.29,12.70,0.54565,9.70,0.16920,0.00
134543136,4,26,2013,0,28,50,3.8500,32.47,86893.00,4.30,0.79,2.29,12.70,0.54506,9.70,0.16879,0.00
134552680,4,26,2013,0,28,59,3.8400,32.56,86887.00,4.30,0.79,2.23,12.70,0.54530,9.70,0.16879,0.00
134562238,4,26,2013,0,29,9,3.8500,32.73,86895.00,4.30,0.79,2.23,12.70,0.54530,9.70,0.16879,0.00
134571782,4,26,2013,0,29,19,3.8800,32.40,86891.00,4.30,0.79,2.23,12.70,0.54530,9.70,0.16920,0.00
134581325,4,26,2013,0,29,28,3.8900,32.07,86889.00,4.30,0.79,2.23,12.70,0.54518,9.70,0.16879,0.00
134590869,4,26,2013,0,29,38,3.9000,31.87,86889.00,4.30,0.79,2.23,12.70,0.54553,9.70,0.16879,0.00
134600412,4,26,2013,0,29,47,3.9000,31.67,86894.00,4.30,0.79,2.23,12.70,0.54435,9.70,0.16920,0.00
134609955,4,26,2013,0,29,57,3.9300,31.54,86896.00,4.30,0.79,2.23,12.70,0.54471,9.70,0.16879,0.00
134619505,4,26,2013,0,30,6,3.9400,31.41,86888.00,4.30,0.79,2.23,12.70,0.54483,9.70,0.16879,0.00
134629048,4,26,2013,0,30,16,3.9600,31.38,86895.00,4.30,0.79,2.23,12.70,0.54553,9.70,0.16879,0.00
134638593,4,26,2013,0,30,25,4.0000,31.32,86895.00,4.30,0.79,2.23,12.70,0.54518,9.70,0.16879,0.00
134648135,4,26,2013,0,30,35,4.0100,31.28,86895.00,4.30,0.79,2.23,12.70,0.54506,9.70,0.16838,0.00
134657679,4,26,2013,0,30,44,4.0000,31.28,86892.00,4.30,0.79,2.23,12.70,0.54577,9.70,0.16879,0.00
134667228,4,26,2013,0,30,54,4.0200,31.25,86890.00,4.30,0.79,2.23,12.70,0.54542,9.70,0.16879,0.00
134676771,4,26,2013,0,31,3,4.0400,31.29,86890.00,4.30,0.79,2.23,12.70,0.54542,9.70,0.16879,0.00
134686314,4,26,2013,0,31,13,4.0400,31.29,86900.00,4.30,0.79,2.23,12.70,0.54494,9.70,0.16879,0.00
134695911,4,26,2013,0,31,23,4.0600,31.29,86888.00,4.30,0.79,2.23,12.70,0.54483,9.70,0.16879,0.00
134705456,4,26,2013,0,31,32,4.0500,31.29,86890.00,4.30,0.79,2.23,12.70,0.54506,9.70,0.16879,0.00
134715005,4,26,2013,0,31,42,4.0500,31.35,86889.00,4.30,0.79,2.16,12.70,0.54530,9.70,0.16879,0.00
134724550,4,26,2013,0,31,51,4.0500,31.49,86890.00,4.30,0.79,2.16,12.70,0.54530,9.70,0.16879,0.00
134734094,4,26,2013,0,32,1,4.0400,31.69,86895.00,4.30,0.79,2.16,12.70,0.54553,9.70,0.16879,0.00
134743638,4,26,2013,0,32,10,4.0300,31.62,86891.00,4.30,0.79,2.16,12.70,0.54565,9.70,0.16879,0.00
134753181,4,26,2013,0,32,20,4.0200,31.62,86893.00,4.30,0.79,2.16,12.70,0.54518,9.70,0.16879,0.00
134762732,4,26,2013,0,32,29,4.0200,31.48,86899.00,4.30,0.79,2.16,12.70,0.54506,9.70,0.16879,0.00
134772276,4,26,2013,0,32,39,4.0200,31.35,86895.00,4.30,0.79,2.16,12.70,0.54601,9.70,0.16879,0.00
134781819,4,26,2013,0,32,48,4.0200,31.35,86893.00,4.30,0.79,2.16,12.70,0.54506,9.70,0.16879,0.00
134791363,4,26,2013,0,32,58,4.0000,31.61,86904.00,4.30,0.79,2.16,12.70,0.54553,9.70,0.16879,0.00
134800907,4,26,2013,0,33,8,3.9800,31.81,86892.00,4.30,0.79,2.16,12.70,0.54506,9.70,0.16838,0.00
134810451,4,26,2013,0,33,17,3.9800,32.34,86901.00,4.30,0.79,2.16,12.70,0.54518,9.70,0.16879,0.00
134820019,4,26,2013,0,33,27,3.9400,33.66,86897.00,4.30,0.79,2.16,12.70,0.54542,9.70,0.16838,0.00
134829561,4,26,2013,0,33,36,3.9200,34.44,86891.00,4.30,0.79,2.16,12.70,0.54506,9.70,0.16879,0.00
134839105,4,26,2013,0,33,46,3.8600,34.05,86899.00,4.30,0.79,2.16,12.70,0.54518,9.70,0.16838,0.00
134848649,4,26,2013,0,33,55,3.8400,33.78,86896.00,4.30,0.79,2.16,12.70,0.54471,9.60,0.16879,0.00
