Millis,Month,Day,Year,Hour,Minute,Second,SHT Amb,Rel Hum,Pressure,BMP Amb,IR,TN9 Amb,Soil Lower Temp,Soil Lower Mois,Soil Upper Temp,Soil Upper Mois,Sunlight
1515888936,5,12,2013,0,0,12,11.8300,34.34,87338.00,13.60,8.98,11.66,19.00,0.50704,18.10,0.15477,0.00
1515899143,5,12,2013,0,0,22,11.8300,34.27,87332.00,13.60,8.98,11.66,19.00,0.50821,18.10,0.15477,0.00
1515908708,5,12,2013,0,0,32,11.8400,34.31,87334.00,13.60,8.98,11.66,19.00,0.50680,18.10,0.15477,0.00
1515918272,5,12,2013,0,0,41,11.8500,34.17,87332.00,13.60,8.98,11.66,19.00,0.50739,18.10,0.15519,0.00
1515927843,5,12,2013,0,0,51,11.8800,34.14,87336.00,13.60,8.98,11.66,19.00,0.50786,18.10,0.15477,0.00
1515937408,5,12,2013,0,1,1,11.8800,34.08,87337.00,13.60,8.98,11.66,19.00,0.50751,18.10,0.15519,0.00
1515946972,5,12,2013,0,1,10,11.8900,34.01,87336.00,13.60,8.98,11.66,19.00,0.50762,18.10,0.15519,0.00
1515956537,5,12,2013,0,1,20,11.9100,34.04,87336.00,13.60,8.98,11.66,19.00,0.50739,18.10,0.15519,0.00
1515966101,5,12,2013,0,1,29,11.9000,33.98,87334.00,13.60,8.98,11.66,19.00,0.50798,18.10,0.15477,0.00
1515975673,5,12,2013,0,1,39,11.9200,33.94,87334.00,13.60,8.98,11.66,19.00,0.50809,18.10,0.15519,0.00
1515985238,5,12,2013,0,1,48,11.9100,33.94,87340.00,13.60,8.98,11.66,19.00,0.50821,18.10,0.15477,0.00
1515994862,5,12,2013,0,1,58,11.9100,33.88,87336.00,13.60,8.98,11.66,19.00,0.50786,18.10,0.15519,0.00
1516004426,5,12,2013,0,2,8,11.9400,33.95,87334.00,13.50,8.98,11.66,19.00,0.50715,18.10,0.15477,0.00
1516013991,5,12,2013,0,2,17,11.9200,33.98,87333.00,13.50,8.98,11.66,19.00,0.50751,18.10,0.15477,0.00
1516023567,5,12,2013,0,2,27,11.9000,33.98,87341.00,13.50,8.98,11.66,19.00,0.50798,18.10,0.15477,0.00
1516033131,5,12,2013,0,2,36,11.9000,34.01,87340.00,13.50,8.98,11.66,19.00,0.50798,18.10,0.15519,0.00
1516042695,5,12,2013,0,2,46,11.9200,34.01,87335.00,13.50,8.98,11.66,19.00,0.50774,18.10,0.15477,0.00
1516052260,5,12,2013,0,2,55,11.8900,34.01,87333.00,13.50,8.98,11.66,19.00,0.50762,18.00,0.15477,0.00
1516061825,5,12,2013,0,3,5,11.8800,34.04,87333.00,13.50,8.98,11.66,19.00,0.50715,18.10,0.15477,0.00
1516071396,5,12,2013,0,3,15,11.9000,33.94,87333.00,13.50,8.98,11.66,19.00,0.50856,18.00,0.15477,0.00
1516080960,5,12,2013,0,3,24,11.9200,33.88,87333.00,13.50,8.98,11.66,19.00,0.50751,18.00,0.15477,0.00
1516090524,5,12,2013,0,3,34,11.9200,33.91,87335.00,13.50,8.98,11.66,19.00,0.50809,18.00,0.15477,0.00
1516100089,5,12,2013,0,3,43,11.9200,33.94,87340.00,13.50,8.98,11.66,19.00,0.50786,18.00,0.15477,0.00
1516109655,5,12,2013,0,3,53,11.9100,33.94,87332.00,13.50,8.98,11.66,19.00,0.50715,18.00,0.15477,0.00
1516119226,5,12,2013,0,4,2,11.9100,33.94,87334.00,13.50,8.98,11.73,19.00,0.50704,18.00,0.15477,0.00
1516128790,5,12,2013,0,4,12,11.9000,34.04,87337.00,13.50,8.98,11.66,19.00,0.50739,18.00,0.15477,0.00
1516138355,5,12,2013,0,4,21,11.8900,34.01,87336.00,13.50,8.98,11.66,19.00,0.50774,18.00,0.15477,0.00
1516147918,5,12,2013,0,4,31,11.8900,34.04,87336.00,13.50,8.98,11.66,19.00,0.50715,18.00,0.15519,0.00
1516157483,5,12,2013,0,4,41,11.8800,34.01,87334.00,13.50,8.98,11.66,19.00,0.50727,18.00,0.15519,0.00
1516167053,5,12,2013,0,4,50,11.9000,34.01,87336.00,13.50,8.98,11.73,19.00,0.50751,18.00,0.15477,0.00
1516176618,5,12,2013,0,5,0,11.8900,34.01,87337.00,13.50,8.98,11.73,19.00,0.50751,18.00,0.15519,0.00
1516186183,5,12,2013,0,5,9,11.8800,33.98,87337.00,13.50,8.98,11.73,19.00,0.50715,18.00,0.15477,0.00
1516196448,5,12,2013,0,5,20,11.8900,34.04,87341.00,13.50,8.98,11.73,19.00,0.50704,18.00,0.15477,0.00
1516206659,5,12,2013,0,5,30,11.8800,34.14,87344.00,13.50,8.98,11.73,19.00,0.50680,18.00,0.15477,0.00
1516216871,5,12,2013,0,5,40,11.8800,34.01,87337.00,13.50,8.98,11.73,19.00,0.50798,18.00,0.15477,0.00
1516227078,5,12,2013,0,5,50,11.8800,34.07,87335.00,13.50,8.98,11.73,19.00,0.50762,18.00,0.15477,0.00
1516237300,5,12,2013,0,6,0,11.8600,34.04,87338.00,13.50,8.98,11.73,19.00,0.50715,18.00,0.15477,0.00
1516247506,5,12,2013,0,6,11,11.8500,34.04,87336.00,13.50,8.98,11.73,19.00,0.50762,18.00,0.15477,0.00
1516257713,5,12,2013,0,6,21,11.8600,33.97,87339.00,13.40,8.98,11.73,19.00,0.50715,18.00,0.15435,0.00
1516267943,5,12,2013,0,6,31,11.8500,33.97,87343.00,13.50,8.98,11.73,19.00,0.50739,18.00,0.15477,0.00
1516278149,5,12,2013,0,6,41,11.8400,34.01,87339.00,13.40,8.98,11.73,19.00,0.50692,18.00,0.15477,0.00
1516288354,5,12,2013,0,6,51,11.8500,34.01,87340.00,13.50,8.98,11.73,19.00,0.50821,18.00,0.15477,0.00
1516297918,5,12,2013,0,7,1,11.8500,34.04,87341.00,13.50,8.98,11.73,19.00,0.50798,18.00,0.15477,0.00
1516307482,5,12,2013,0,7,10,11.8400,34.11,87338.00,13.50,8.98,11.73,19.00,0.50786,18.00,0.15477,0.00
1516317052,5,12,2013,0,7,20,11.8200,34.14,87340.00,13.40,8.98,11.73,19.00,0.50786,18.00,0.15477,0.00
1516326617,5,12,2013,0,7,30,11.8300,34.14,87340.00,13.40,8.98,11.66,19.00,0.50704,18.00,0.15477,0.00
1516336181,5,12,2013,0,7,39,11.7900,34.14,87343.00,13.40,8.98,11.73,19.00,0.50715,18.00,0.15435,0.00
1516345746,5,12,2013,0,7,49,11.8000,34.13,87342.00,13.40,8.98,11.66,19.00,0.50704,18.00,0.15477,0.00
1516355311,5,12,2013,0,7,58,11.8000,34.10,87340.00,13.40,8.98,11.66,19.00,0.50704,18.00,0.15435,0.00
1516364881,5,12,2013,0,8,8,11.7900,34.20,87333.00,13.40,8.98,11.66,19.00,0.50833,17.90,0.15477,0.00
1516374447,5,12,2013,0,8,17,11.7800,34.27,87332.00,13.40,8.98,11.66,19.00,0.50727,18.00,0.15477,0.00
