Millis,Month,Day,Year,Hour,Minute,Second,SHT Amb,Rel Hum,Pressure,BMP Amb,IR,TN9 Amb,Soil Lower Temp,Soil Lower Mois,Soil Upper Temp,Soil Upper Mois,Sunlight
1602747464,5,13,2013,0,7,14,15.1100,35.12,87058.00,16.90,11.60,14.91,20.00,0.50586,20.00,0.15477,0.00
1602757675,5,13,2013,0,7,24,15.1100,35.16,87059.00,16.90,11.60,14.91,20.00,0.50586,20.00,0.15477,0.00
1602767890,5,13,2013,0,7,35,15.1000,35.19,87057.00,16.90,11.60,14.91,20.00,0.50586,20.00,0.15519,0.00
1602778105,5,13,2013,0,7,45,15.1000,35.15,87054.00,16.90,11.60,14.91,20.00,0.50503,20.00,0.15477,0.00
1602788315,5,13,2013,0,7,55,15.1000,35.12,87055.00,16.90,11.60,14.85,20.00,0.50574,20.00,0.15477,0.00
1602798524,5,13,2013,0,8,5,15.1100,35.19,87050.00,16.90,11.60,14.85,20.00,0.50598,20.00,0.15477,0.00
1602808747,5,13,2013,0,8,16,15.1300,35.09,87055.00,16.90,11.60,14.91,20.00,0.50515,20.00,0.15477,0.00
1602818962,5,13,2013,0,8,26,15.1300,35.06,87055.00,16.90,11.60,14.85,20.00,0.50515,20.00,0.15477,0.00
1602829171,5,13,2013,0,8,36,15.1800,34.93,87055.00,16.90,11.60,14.85,20.00,0.50539,20.00,0.15519,0.00
1602839387,5,13,2013,0,8,46,15.2200,34.86,87059.00,16.90,11.60,14.91,20.00,0.50598,20.00,0.15477,0.00
1602849597,5,13,2013,0,8,56,15.2400,34.80,87057.00,16.80,11.60,14.91,20.00,0.50562,20.00,0.15477,0.00
1602859806,5,13,2013,0,9,7,15.2600,34.73,87059.00,16.80,11.60,14.91,20.00,0.50609,20.00,0.15477,0.00
1602870034,5,13,2013,0,9,17,15.2600,34.76,87049.00,16.80,11.60,14.91,20.00,0.50515,20.00,0.15477,0.00
1602880244,5,13,2013,0,9,27,15.2800,34.77,87050.00,16.80,11.60,14.91,20.00,0.50586,20.00,0.15477,0.00
1602890454,5,13,2013,0,9,37,15.3000,34.67,87047.00,16.80,11.60,14.91,20.00,0.50562,20.00,0.15519,0.00
1602900668,5,13,2013,0,9,47,15.3200,34.63,87053.00,16.80,11.60,14.91,20.00,0.50503,20.00,0.15519,0.00
1602910879,5,13,2013,0,9,58,15.3000,34.67,87055.00,16.80,11.60,14.91,20.00,0.50550,20.00,0.15477,0.00
1602921095,5,13,2013,0,10,8,15.3200,34.60,87055.00,16.80,11.60,14.91,20.00,0.50539,20.00,0.15477,0.00
1602931364,5,13,2013,0,10,18,15.3200,34.60,87059.00,16.80,11.60,14.91,20.00,0.50586,20.00,0.15477,0.00
1602941574,5,13,2013,0,10,28,15.3200,34.60,87055.00,16.80,11.60,14.91,20.00,0.50586,20.00,0.15519,0.00
1602951138,5,13,2013,0,10,38,15.3400,34.53,87057.00,16.80,11.60,14.91,20.00,0.50539,20.00,0.15477,0.00
1602960703,5,13,2013,0,10,47,15.3600,34.47,87052.00,16.80,11.60,14.91,20.00,0.50515,20.00,0.15477,0.00
1602970273,5,13,2013,0,10,57,15.3900,34.40,87054.00,16.80,11.60,14.91,20.00,0.50491,20.00,0.15477,0.00
1602979837,5,13,2013,0,11,7,15.4100,34.37,87055.00,16.80,11.60,14.91,20.00,0.50586,20.00,0.15477,0.00
1602989401,5,13,2013,0,11,16,15.4300,34.34,87057.00,16.80,11.60,14.98,20.00,0.50586,20.00,0.15477,0.00
1602998966,5,13,2013,0,11,26,15.4400,34.37,87056.00,16.80,11.60,14.98,20.00,0.50550,20.00,0.15477,0.00
1603008530,5,13,2013,0,11,35,15.4600,34.28,87053.00,16.80,11.60,14.98,20.00,0.50539,20.00,0.15477,0.00
1603018100,5,13,2013,0,11,45,15.4600,34.31,87055.00,16.70,11.60,14.98,20.00,0.50491,20.00,0.15477,0.00
1603027665,5,13,2013,0,11,54,15.4800,34.21,87052.00,16.70,11.60,14.98,20.00,0.50515,20.00,0.15477,0.00
1603037230,5,13,2013,0,12,4,15.5300,34.05,87047.00,16.70,11.60,14.98,20.00,0.50468,20.00,0.15477,0.00
1603046794,5,13,2013,0,12,13,15.5500,34.05,87052.00,16.70,11.60,14.98,20.00,0.50550,20.00,0.15477,0.00
1603056357,5,13,2013,0,12,23,15.5500,34.08,87059.00,16.70,11.60,15.04,20.00,0.50515,20.00,0.15477,0.00
1603065918,5,13,2013,0,12,33,15.5700,34.02,87053.00,16.70,11.60,15.04,20.00,0.50503,19.90,0.15435,0.00
1603075481,5,13,2013,0,12,42,15.5900,33.95,87054.00,16.70,11.60,15.04,20.00,0.50503,19.90,0.15435,0.00
1603085046,5,13,2013,0,12,52,15.6100,33.95,87061.00,16.70,11.60,15.04,20.00,0.50527,19.90,0.15435,0.00
1603094610,5,13,2013,0,13,1,15.6400,33.92,87061.00,16.70,11.60,15.04,20.00,0.50527,19.90,0.15477,0.00
1603104200,5,13,2013,0,13,11,15.6400,33.82,87062.00,16.70,11.60,15.04,20.00,0.50527,19.90,0.15477,0.00
1603113764,5,13,2013,0,13,20,15.6600,33.82,87055.00,16.70,11.60,15.04,20.00,0.50503,19.90,0.15477,0.00
1603123329,5,13,2013,0,13,30,15.7000,33.75,87060.00,16.70,11.98,15.10,20.00,0.50527,19.90,0.15477,0.00
1603132892,5,13,2013,0,13,40,15.7000,33.72,87057.00,16.70,11.98,15.10,20.00,0.50479,19.90,0.15477,0.00
1603143165,5,13,2013,0,13,50,15.7400,33.62,87056.00,16.70,11.98,15.10,20.00,0.50598,19.90,0.15477,0.00
1603153382,5,13,2013,0,14,0,15.7600,33.62,87059.00,16.70,11.98,15.10,20.00,0.50468,19.90,0.15477,0.00
1603163592,5,13,2013,0,14,10,15.7800,33.49,87061.00,16.70,11.98,15.10,20.00,0.50491,19.90,0.15477,0.00
1603173806,5,13,2013,0,14,20,15.7900,33.56,87053.00,16.70,11.98,15.16,20.00,0.50539,19.90,0.15435,0.00
1603184016,5,13,2013,0,14,31,15.8100,33.43,87057.00,16.70,11.98,15.16,20.00,0.50539,19.90,0.15477,0.00
1603194227,5,13,2013,0,14,41,15.8700,33.33,87057.00,16.70,11.98,15.16,20.00,0.50574,19.90,0.15477,0.00
1603204447,5,13,2013,0,14,51,15.9200,33.23,87063.00,16.70,11.98,15.16,20.00,0.50562,19.90,0.15477,0.00
1603214657,5,13,2013,0,15,1,15.9400,33.16,87058.00,16.60,11.98,15.16,20.00,0.50550,19.90,0.15435,0.00
1603224867,5,13,2013,0,15,11,15.9700,33.10,87053.00,16.70,11.98,15.23,20.00,0.50574,19.90,0.15477,0.00
1603235088,5,13,2013,0,15,22,15.9700,33.06,87056.00,16.60,11.98,15.23,20.00,0.50456,19.90,0.15477,0.00
1603245298,5,13,2013,0,15,32,16.0200,33.00,87057.00,16.70,11.98,15.23,20.00,0.50562,19.90,0.15435,0.00
1603255514,5,13,2013,0,15,42,16.0300,32.90,87063.00,16.70,11.98,15.29,20.00,0.50574,19.90,0.15477,0.00
1603265729,5,13,2013,0,15,52,16.0300,32.93,87059.00,16.70,11.98,15.29,20.00,0.50574,19.90,0.15477,0.00
1603275940,5,13,2013,0,16,2,16.0500,32.83,87060.00,16.70,11.98,15.29,20.00,0.50539,19.90,0.15435,0.00
1603286151,5,13,2013,0,16,13,16.0600,32.80,87064.00,16.70,11.98,15.29,20.00,0.50503,19.90,0.15477,0.00
1603296368,5,13,2013,0,16,23,16.0700,32.76,87060.00,16.60,11.98,15.35,20.00,0.50574,19.90,0.15477,0.00
1603306587,5,13,2013,0,16,33,16.0800,32.73,87058.00,16.70,11.98,15.35,20.00,0.50562,19.90,0.15435,0.00
1603316797,5,13,2013,0,16,43,16.1000,32.70,87057.00,16.60,11.98,15.35,20.00,0.50562,19.90,0.15477,0.00
1603327009,5,13,2013,0,16,54,16.1200,32.63,87059.00,16.60,12.29,15.41,20.00,0.50598,19.90,0.15435,0.00
1603337220,5,13,2013,0,17,4,16.1300,32.67,87063.00,16.60,12.29,15.41,20.00,0.50586,19.90,0.15435,0.00
1603347431,5,13,2013,0,17,14,16.1200,32.70,87060.00,16.60,12.29,15.41,20.00,0.50562,19.90,0.15477,0.00
1603357710,5,13,2013,0,17,24,16.1100,32.70,87058.00,16.60,12.29,15.41,20.00,0.50539,19.90,0.15477,0.00
1603367920,5,13,2013,0,17,34,16.1100,32.63,87063.00,16.60,12.29,15.41,20.00,0.50562,19.90,0.15435,0.00
1603377485,5,13,2013,0,17,44,16.1100,32.70,87066.00,16.60,12.29,15.48,20.00,0.50468,19.80,0.15477,0.00
1603387048,5,13,2013,0,17,54,16.1100,32.63,87063.00,16.70,12.29,15.48,20.00,0.50468,19.80,0.15477,0.00
1603396614,5,13,2013,0,18,3,16.0900,32.70,87064.00,16.60,12.29,15.48,20.00,0.50574,19.80,0.15435,0.00
1603406185,5,13,2013,0,18,13,16.0900,32.73,87058.00,16.60,12.29,15.48,20.00,0.50527,19.80,0.15477,0.00
1603415749,5,13,2013,0,18,22,16.0700,32.70,87057.00,16.60,12.29,15.54,20.00,0.50550,19.80,0.15477,0.00
1603425314,5,13,2013,0,18,32,16.0800,32.70,87060.00,16.60,12.29,15.54,20.00,0.50586,19.80,0.15477,0.00
1603434877,5,13,2013,0,18,41,16.0600,32.76,87064.00,16.60,12.29,15.54,20.00,0.50527,19.80,0.15435,0.00
1603444443,5,13,2013,0,18,51,16.0400,32.76,87063.00,16.60,12.29,15.54,20.00,0.50515,19.80,0.15477,0.00
1603454012,5,13,2013,0,19,0,16.0300,32.76,87059.00,16.60,12.29,15.54,20.00,0.50468,19.80,0.15477,0.00
1603463578,5,13,2013,0,19,10,16.0200,32.83,87069.00,16.60,12.29,15.54,20.00,0.50562,19.80,0.15435,0.00
1603473143,5,13,2013,0,19,20,15.9800,32.89,87066.00,16.60,12.29,15.54,20.00,0.50574,19.80,0.15477,0.00
1603482708,5,13,2013,0,19,29,15.9600,32.96,87067.00,16.60,12.29,15.54,20.00,0.50491,19.80,0.15477,0.00
1603492273,5,13,2013,0,19,39,15.9500,33.03,87071.00,16.60,12.29,15.54,20.00,0.50479,19.80,0.15477,0.00
1603501861,5,13,2013,0,19,48,15.9200,33.02,87071.00,16.60,12.29,15.54,20.00,0.50562,19.80,0.15435,0.00
1603511428,5,13,2013,0,19,58,15.9000,33.02,87064.00,16.60,12.29,15.54,20.00,0.50574,19.80,0.15435,0.00
1603520992,5,13,2013,0,20,7,15.9100,32.96,87066.00,16.60,12.29,15.54,20.00,0.50562,19.80,0.15477,0.00
1603530556,5,13,2013,0,20,17,15.9200,32.96,87064.00,16.60,12.29,15.54,20.00,0.50574,19.80,0.15477,0.00
1603540120,5,13,2013,0,20,27,15.9300,32.96,87065.00,16.60,12.29,15.54,20.00,0.50491,19.80,0.15393,0.00
1603549692,5,13,2013,0,20,36,15.9400,32.99,87067.00,16.60,12.29,15.54,20.00,0.50562,19.80,0.15435,0.00
1603559314,5,13,2013,0,20,46,15.9200,32.96,87067.00,16.60,12.29,15.54,20.00,0.50550,19.80,0.15435,0.00
1603568878,5,13,2013,0,20,55,15.9500,32.96,87069.00,16.60,12.29,15.54,20.00,0.50562,19.80,0.15435,0.00
1603578443,5,13,2013,0,21,5,15.9300,32.96,87067.00,16.60,12.29,15.54,20.00,0.50479,19.80,0.15477,0.00
1603588007,5,13,2013,0,21,14,15.9600,32.96,87071.00,16.60,12.29,15.54,20.00,0.50491,19.80,0.15435,0.00
1603597577,5,13,2013,0,21,24,15.9800,32.93,87066.00,16.60,12.29,15.60,20.00,0.50562,19.80,0.15393,0.00
1603607142,5,13,2013,0,21,34,15.9800,32.93,87069.00,16.60,12.29,15.60,20.00,0.50586,19.80,0.15435,0.00
1603616706,5,13,2013,0,21,43,16.0000,32.89,87064.00,16.60,12.29,15.60,20.00,0.50550,19.80,0.15435,0.00
1603626270,5,13,2013,0,21,53,16.0000,32.86,87062.00,16.60,12.29,15.60,20.00,0.50562,19.80,0.15435,0.00
1603635834,5,13,2013,0,22,2,16.0100,32.83,87062.00,16.70,12.29,15.60,20.00,0.50539,19.80,0.15435,0.00
1603645411,5,13,2013,0,22,12,16.0000,32.83,87062.00,16.60,12.29,15.60,20.00,0.50468,19.80,0.15477,0.00
1603654976,5,13,2013,0,22,21,16.0000,32.83,87066.00,16.60,12.29,15.60,20.00,0.50527,19.80,0.15435,0.00
1603664541,5,13,2013,0,22,31,16.0300,32.83,87063.00,16.60,12.29,15.60,20.00,0.50527,19.80,0.15435,0.00
1603674106,5,13,2013,0,22,40,16.0600,32.76,87066.00,16.60,12.29,15.60,20.00,0.50539,19.80,0.15435,0.00
1603683672,5,13,2013,0,22,50,16.1400,32.57,87061.00,16.60,12.29,15.60,20.00,0.50586,19.80,0.15435,0.00
1603693242,5,13,2013,0,23,0,16.2200,32.44,87062.00,16.60,12.29,15.60,20.00,0.50550,19.80,0.15435,0.00
1603702805,5,13,2013,0,23,9,16.2800,32.37,87064.00,16.60,12.29,15.66,20.00,0.50503,19.70,0.15435,0.00
1603712370,5,13,2013,0,23,19,16.3500,32.27,87065.00,16.60,12.29,15.66,20.00,0.50456,19.70,0.15477,0.00
1603721935,5,13,2013,0,23,28,16.4100,32.11,87064.00,16.60,12.29,15.73,20.00,0.50539,19.70,0.15435,0.00
1603731501,5,13,2013,0,23,38,16.4300,31.97,87062.00,16.70,12.29,15.73,20.00,0.50539,19.70,0.15435,0.00
1603741071,5,13,2013,0,23,47,16.4600,31.98,87069.00,16.60,12.29,15.73,20.00,0.50550,19.70,0.15435,0.00
1603750637,5,13,2013,0,23,57,16.4600,31.98,87071.00,16.70,12.29,15.73,20.00,0.50527,19.70,0.15435,0.00
1603760264,5,13,2013,0,24,7,16.5100,31.84,87064.00,16.60,12.29,15.79,20.00,0.50468,19.70,0.15435,0.00
1603769829,5,13,2013,0,24,16,16.5600,31.78,87061.00,16.70,12.29,15.79,20.00,0.50491,19.70,0.15435,0.00
1603779400,5,13,2013,0,24,26,16.6000,31.64,87061.00,16.70,12.29,15.79,20.00,0.50503,19.70,0.15435,0.00
1603788964,5,13,2013,0,24,35,16.6200,31.61,87069.00,16.70,12.29,15.85,20.00,0.50550,19.70,0.15477,0.00
1603798529,5,13,2013,0,24,45,16.6400,31.58,87068.00,16.70,12.29,15.85,20.00,0.50527,19.70,0.15435,0.00
1603808094,5,13,2013,0,24,54,16.6400,31.58,87064.00,16.70,12.29,15.85,20.00,0.50539,19.70,0.15435,0.00
1603817657,5,13,2013,0,25,4,16.6100,31.65,87067.00,16.70,12.29,15.85,20.00,0.50515,19.70,0.15393,0.00
1603827889,5,13,2013,0,25,14,16.6100,31.64,87064.00,16.70,12.29,15.85,20.00,0.50539,19.70,0.15435,0.00
1603838101,5,13,2013,0,25,24,16.6100,31.58,87070.00,16.70,12.29,15.91,20.00,0.50562,19.70,0.15435,0.00
1603848312,5,13,2013,0,25,35,16.6200,31.58,87069.00,16.70,12.29,15.91,20.00,0.50586,19.70,0.15435,0.00
1603858529,5,13,2013,0,25,45,16.6300,31.65,87072.00,16.70,12.29,15.91,20.00,0.50550,19.70,0.15435,0.00
1603868740,5,13,2013,0,25,55,16.6200,31.65,87071.00,16.70,12.29,15.91,20.00,0.50527,19.70,0.15435,0.00
1603878976,5,13,2013,0,26,5,16.6200,31.65,87070.00,16.70,12.29,15.91,20.00,0.50539,19.70,0.15435,0.00
1603889187,5,13,2013,0,26,15,16.6200,31.58,87072.00,16.70,12.29,15.91,20.00,0.50550,19.70,0.15435,0.00
1603898752,5,13,2013,0,26,25,16.6200,31.65,87069.00,16.70,12.29,15.98,20.00,0.50468,19.70,0.15393,0.00
1603908317,5,13,2013,0,26,35,16.5900,31.68,87078.00,16.70,12.29,15.98,20.00,0.50479,19.70,0.15435,0.00
1603917881,5,13,2013,0,26,44,16.6000,31.64,87073.00,16.70,12.29,15.98,20.00,0.50598,19.70,0.15393,0.00
1603927453,5,13,2013,0,26,54,16.5800,31.68,87068.00,16.70,12.29,15.98,20.00,0.50550,19.70,0.15435,0.00
1603937017,5,13,2013,0,27,3,16.5500,31.71,87070.00,16.70,12.29,15.98,20.00,0.50539,19.70,0.15435,0.00
1603946582,5,13,2013,0,27,13,16.5300,31.74,87077.00,16.70,12.29,15.98,20.00,0.50527,19.70,0.15435,0.00
1603956147,5,13,2013,0,27,22,16.5200,31.78,87070.00,16.70,12.29,15.98,20.00,0.50515,19.70,0.15477,0.00
1603965771,5,13,2013,0,27,32,16.5300,31.74,87076.00,16.70,12.29,15.98,20.00,0.50550,19.70,0.15435,0.00
1603975343,5,13,2013,0,27,42,16.5000,31.77,87067.00,16.70,12.29,15.98,20.00,0.50515,19.70,0.15435,0.00
1603984907,5,13,2013,0,27,51,16.4800,31.84,87070.00,16.70,12.29,15.98,20.00,0.50527,19.70,0.15393,0.00
1603994472,5,13,2013,0,28,1,16.4800,31.84,87077.00,16.70,12.29,15.98,20.00,0.50550,19.70,0.15435,0.00
1604004036,5,13,2013,0,28,10,16.4600,31.91,87073.00,16.70,12.29,15.98,20.00,0.50539,19.70,0.15435,0.00
1604013600,5,13,2013,0,28,20,16.4400,31.91,87072.00,16.70,12.29,15.98,20.00,0.50621,19.70,0.15393,0.00
1604023172,5,13,2013,0,28,29,16.4100,32.00,87074.00,16.70,12.29,15.98,20.00,0.50562,19.70,0.15435,0.00
1604032737,5,13,2013,0,28,39,16.3900,32.04,87076.00,16.70,12.29,15.98,20.00,0.50562,19.70,0.15435,0.00
1604042301,5,13,2013,0,28,48,16.3700,32.04,87070.00,16.70,12.29,15.98,20.00,0.50539,19.60,0.15435,0.00
1604051865,5,13,2013,0,28,58,16.3400,32.07,87074.00,16.70,12.29,15.98,20.00,0.50550,19.60,0.15393,0.00
1604061429,5,13,2013,0,29,8,16.3200,32.17,87069.00,16.70,12.29,15.98,20.00,0.50503,19.60,0.15435,0.00
1604071001,5,13,2013,0,29,17,16.3000,32.24,87073.00,16.70,12.29,15.98,20.00,0.50479,19.60,0.15393,0.00
1604080564,5,13,2013,0,29,27,16.2600,32.30,87074.00,16.70,12.29,15.98,20.00,0.50539,19.60,0.15393,0.00
1604090128,5,13,2013,0,29,36,16.2400,32.30,87072.00,16.70,12.29,15.98,20.00,0.50515,19.60,0.15435,0.00
1604099692,5,13,2013,0,29,46,16.2200,32.40,87069.00,16.70,12.29,15.98,20.00,0.50550,19.60,0.15393,0.00
1604109257,5,13,2013,0,29,55,16.2000,32.47,87073.00,16.70,12.29,15.98,20.00,0.50550,19.60,0.15393,0.00
1604118830,5,13,2013,0,30,5,16.1600,32.53,87069.00,16.70,12.29,15.98,20.00,0.50539,19.60,0.15393,0.00
1604128393,5,13,2013,0,30,14,16.1200,32.63,87077.00,16.70,12.29,15.91,20.00,0.50539,19.60,0.15393,0.00
1604137958,5,13,2013,0,30,24,16.0900,32.63,87075.00,16.80,12.29,15.91,20.00,0.50479,19.60,0.15435,0.00
1604147521,5,13,2013,0,30,34,16.0600,32.69,87072.00,16.70,12.29,15.91,20.00,0.50468,19.60,0.15393,0.00
1604157086,5,13,2013,0,30,43,16.0200,32.80,87067.00,16.70,12.29,15.91,20.00,0.50527,19.60,0.15435,0.00
1604166720,5,13,2013,0,30,53,16.0000,32.93,87068.00,16.80,12.29,15.91,20.00,0.50562,19.60,0.15435,0.00
1604176284,5,13,2013,0,31,2,15.9500,33.03,87070.00,16.70,12.29,15.91,20.00,0.50527,19.60,0.15393,0.00
1604185847,5,13,2013,0,31,12,15.9200,33.09,87065.00,16.70,12.29,15.85,20.00,0.50479,19.60,0.15435,0.00
1604196075,5,13,2013,0,31,22,15.9000,33.16,87068.00,16.70,12.29,15.85,20.00,0.50586,19.60,0.15435,0.00
1604206286,5,13,2013,0,31,32,15.8500,33.22,87064.00,16.70,12.29,15.85,20.00,0.50527,19.60,0.15435,0.00
1604216503,5,13,2013,0,31,43,15.8200,33.29,87071.00,16.70,12.29,15.85,20.00,0.50527,19.60,0.15393,0.00
1604226716,5,13,2013,0,31,53,15.7900,33.35,87066.00,16.70,11.98,15.79,20.00,0.50479,19.60,0.15435,0.00
1604236926,5,13,2013,0,32,3,15.7600,33.42,87066.00,16.70,11.98,15.79,20.00,0.50574,19.60,0.15393,0.00
1604247139,5,13,2013,0,32,13,15.7200,33.48,87071.00,16.70,11.98,15.79,20.00,0.50527,19.60,0.15435,0.00
1604257357,5,13,2013,0,32,23,15.7000,33.55,87067.00,16.80,11.98,15.79,20.00,0.50562,19.60,0.15435,0.00
1604267602,5,13,2013,0,32,34,15.7000,33.55,87069.00,16.70,11.98,15.73,20.00,0.50468,19.60,0.15393,0.00
1604277814,5,13,2013,0,32,44,15.6800,33.62,87070.00,16.80,11.98,15.73,20.00,0.50515,19.60,0.15435,0.00
1604288024,5,13,2013,0,32,54,15.6600,33.68,87072.00,16.70,11.98,15.73,20.00,0.50586,19.60,0.15435,0.00
1604298251,5,13,2013,0,33,4,15.6500,33.68,87069.00,16.70,11.98,15.73,20.00,0.50598,19.60,0.15435,0.00
1604308461,5,13,2013,0,33,14,15.6600,33.72,87074.00,16.70,11.98,15.66,20.00,0.50468,19.60,0.15393,0.00
1604318679,5,13,2013,0,33,25,15.6300,33.75,87072.00,16.70,11.98,15.66,20.00,0.50574,19.60,0.15393,0.00
1604328893,5,13,2013,0,33,35,15.6100,33.75,87070.00,16.70,11.98,15.66,20.00,0.50562,19.60,0.15393,0.00
1604339103,5,13,2013,0,33,45,15.6000,33.81,87070.00,16.70,11.98,15.60,20.00,0.50598,19.60,0.15393,0.00
1604349314,5,13,2013,0,33,55,15.5900,33.85,87074.00,16.70,11.98,15.60,20.00,0.50539,19.60,0.15435,0.00
1604359532,5,13,2013,0,34,6,15.5800,33.88,87067.00,16.70,11.98,15.60,20.00,0.50574,19.60,0.15393,0.00
1604369751,5,13,2013,0,34,16,15.5600,33.88,87070.00,16.70,11.98,15.60,20.00,0.50491,19.60,0.15393,0.00
