Millis,Month,Day,Year,Hour,Minute,Second,SHT Amb,Rel Hum,Pressure,BMP Amb,IR,TN9 Amb,Soil Lower Temp,Soil Lower Mois,Soil Upper Temp,Soil Upper Mois,Sunlight
392150833,4,29,2013,0,0,17,14.7400,34.82,86541.00,15.80,10.35,14.48,15.80,0.57262,15.80,0.17445,0.00
392161051,4,29,2013,0,0,27,14.7400,34.78,86535.00,15.80,10.35,14.48,15.80,0.57327,15.80,0.17445,0.00
392171262,4,29,2013,0,0,37,14.7300,34.82,86548.00,15.80,10.35,14.48,15.80,0.57249,15.80,0.17485,0.00
392181472,4,29,2013,0,0,48,14.7000,34.88,86537.00,15.80,10.35,14.48,15.80,0.57340,15.80,0.17485,0.00
392191691,4,29,2013,0,0,58,14.6800,34.98,86543.00,15.80,10.35,14.48,15.80,0.57327,15.80,0.17485,0.00
392201903,4,29,2013,0,1,8,14.6400,35.01,86544.00,15.80,10.35,14.41,15.80,0.57288,15.80,0.17445,0.00
392212112,4,29,2013,0,1,18,14.6200,35.11,86538.00,15.80,10.35,14.41,15.80,0.57380,15.80,0.17485,0.00
392222331,4,29,2013,0,1,28,14.6000,35.21,86542.00,15.80,10.35,14.41,15.80,0.57288,15.80,0.17445,0.00
392232543,4,29,2013,0,1,39,14.5800,35.21,86541.00,15.80,10.35,14.41,15.80,0.57380,15.80,0.17445,0.00
392242759,4,29,2013,0,1,49,14.5800,35.21,86541.00,15.80,10.35,14.41,15.80,0.57367,15.80,0.17485,0.00
392252974,4,29,2013,0,1,59,14.6000,35.14,86545.00,15.80,10.35,14.35,15.80,0.57340,15.80,0.17445,0.00
392263184,4,29,2013,0,2,9,14.5900,35.21,86536.00,15.80,10.35,14.35,15.80,0.57314,15.80,0.17485,0.00
392273393,4,29,2013,0,2,19,14.5800,35.24,86539.00,15.80,10.35,14.35,15.80,0.57406,15.80,0.17485,0.00
392283613,4,29,2013,0,2,30,14.5600,35.27,86541.00,15.80,10.35,14.35,15.80,0.57275,15.80,0.17445,0.00
392293829,4,29,2013,0,2,40,14.6000,35.21,86537.00,15.80,10.35,14.35,15.80,0.57393,15.80,0.17485,0.00
392304093,4,29,2013,0,2,50,14.6000,35.18,86542.00,15.80,10.35,14.35,15.80,0.57301,15.80,0.17445,0.00
392314304,4,29,2013,0,3,0,14.6200,35.14,86543.00,15.80,10.35,14.35,15.80,0.57380,15.80,0.17485,0.00
392324514,4,29,2013,0,3,11,14.6200,35.14,86551.00,15.70,10.35,14.29,15.80,0.57327,15.80,0.17485,0.00
392334725,4,29,2013,0,3,21,14.6200,35.21,86548.00,15.70,10.35,14.29,15.80,0.57314,15.80,0.17445,0.00
