Millis,Month,Day,Year,Hour,Minute,Second,SHT Amb,Rel Hum,Pressure,BMP Amb,IR,TN9 Amb,Soil Lower Temp,Soil Lower Mois,Soil Upper Temp,Soil Upper Mois,Sunlight
997452419,5,6,2013,0,3,39,16.9300,22.52,86191.00,18.70,12.73,17.04,16.70,0.53549,18.40,0.16675,0.00
997461983,5,6,2013,0,3,49,16.8900,22.66,86194.00,18.70,12.73,16.98,16.70,0.53526,18.40,0.16675,0.00
997471547,5,6,2013,0,3,58,16.8600,22.73,86193.00,18.70,12.73,16.98,16.70,0.53491,18.40,0.16675,0.00
997481118,5,6,2013,0,4,8,16.8200,22.80,86194.00,18.70,12.41,16.98,16.70,0.53560,18.40,0.16675,0.00
997490682,5,6,2013,0,4,18,16.8100,22.87,86188.00,18.70,12.41,16.91,16.70,0.53537,18.40,0.16675,0.00
997500246,5,6,2013,0,4,27,16.7600,22.87,86194.00,18.70,12.41,16.91,16.70,0.53468,18.30,0.16675,0.00
997509811,5,6,2013,0,4,37,16.7300,22.94,86196.00,18.70,12.41,16.91,16.70,0.53560,18.30,0.16675,0.00
997519374,5,6,2013,0,4,46,16.7000,22.94,86188.00,18.70,12.10,16.85,16.70,0.53572,18.30,0.16675,0.00
997528945,5,6,2013,0,4,56,16.6600,23.01,86189.00,18.70,12.10,16.85,16.70,0.53514,18.30,0.16675,0.00
997538509,5,6,2013,0,5,5,16.6400,23.00,86190.00,18.70,12.10,16.79,16.70,0.53560,18.30,0.16675,0.00
997548073,5,6,2013,0,5,15,16.6200,23.00,86192.00,18.60,12.10,16.79,16.70,0.53456,18.30,0.16675,0.00
997557638,5,6,2013,0,5,25,16.6000,23.07,86190.00,18.60,12.10,16.79,16.70,0.53630,18.30,0.16675,0.00
997567203,5,6,2013,0,5,34,16.5900,23.07,86195.00,18.60,12.10,16.79,16.70,0.53572,18.30,0.16675,0.00
997576773,5,6,2013,0,5,44,16.5800,23.07,86186.00,18.60,12.10,16.79,16.70,0.53491,18.30,0.16675,0.00
997586337,5,6,2013,0,5,53,16.5600,23.14,86192.00,18.60,12.10,16.73,16.70,0.53630,18.30,0.16675,0.00
997595901,5,6,2013,0,6,3,16.5500,23.21,86189.00,18.60,12.10,16.73,16.70,0.53549,18.30,0.16675,0.00
997605530,5,6,2013,0,6,12,16.5200,23.21,86189.00,18.60,12.10,16.73,16.70,0.53560,18.30,0.16675,0.00
997615097,5,6,2013,0,6,22,16.5200,23.25,86195.00,18.60,12.10,16.73,16.70,0.53468,18.30,0.16675,0.00
997624660,5,6,2013,0,6,32,16.5000,23.25,86199.00,18.60,12.10,16.73,16.70,0.53502,18.30,0.16675,0.00
997634249,5,6,2013,0,6,41,16.5200,23.21,86190.00,18.60,11.79,16.73,16.70,0.53502,18.30,0.16635,0.00
997643813,5,6,2013,0,6,51,16.5100,23.28,86191.00,18.60,11.79,16.73,16.70,0.53618,18.30,0.16675,0.00
997653378,5,6,2013,0,7,0,16.5000,23.28,86189.00,18.50,11.79,16.66,16.70,0.53479,18.30,0.16635,0.00
997662943,5,6,2013,0,7,10,16.4800,23.31,86192.00,18.50,11.79,16.66,16.70,0.53491,18.30,0.16675,0.00
997672508,5,6,2013,0,7,19,16.4700,23.35,86192.00,18.50,11.79,16.66,16.70,0.53641,18.30,0.16675,0.00
997682079,5,6,2013,0,7,29,16.4500,23.35,86187.00,18.50,11.79,16.66,16.70,0.53502,18.30,0.16675,0.00
997691643,5,6,2013,0,7,38,16.4200,23.35,86188.00,18.50,11.79,16.66,16.70,0.53537,18.30,0.16675,0.00
997701209,5,6,2013,0,7,48,16.4100,23.38,86187.00,18.50,11.79,16.66,16.70,0.53514,18.30,0.16675,0.00
997710773,5,6,2013,0,7,58,16.3800,23.35,86186.00,18.50,11.79,16.66,16.70,0.53549,18.30,0.16675,0.00
997720338,5,6,2013,0,8,7,16.3800,23.45,86187.00,18.50,11.79,16.66,16.70,0.53618,18.30,0.16675,0.00
997729908,5,6,2013,0,8,17,16.3600,23.41,86188.00,18.50,11.79,16.66,16.70,0.53560,18.30,0.16635,0.00
997739472,5,6,2013,0,8,26,16.3500,23.48,86191.00,18.50,11.79,16.60,16.70,0.53445,18.30,0.16675,0.00
997749037,5,6,2013,0,8,36,16.3300,23.63,86188.00,18.40,11.41,16.60,16.70,0.53456,18.20,0.16675,0.00
997758602,5,6,2013,0,8,45,16.3300,23.63,86190.00,18.40,11.41,16.60,16.70,0.53618,18.20,0.16635,0.00
997768166,5,6,2013,0,8,55,16.3400,23.48,86194.00,18.40,11.41,16.60,16.70,0.53665,18.20,0.16675,0.00
997777736,5,6,2013,0,9,5,16.4400,22.92,86191.00,18.40,11.41,16.60,16.70,0.53595,18.20,0.16635,0.00
997787299,5,6,2013,0,9,14,16.5100,22.82,86188.00,18.40,11.41,16.66,16.70,0.53584,18.20,0.16635,0.00
997796864,5,6,2013,0,9,24,16.5400,23.00,86193.00,18.40,11.41,16.66,16.70,0.53641,18.20,0.16675,0.00
997806428,5,6,2013,0,9,33,16.5400,23.14,86188.00,18.40,11.41,16.66,16.70,0.53468,18.20,0.16635,0.00
997816050,5,6,2013,0,9,43,16.5400,23.14,86184.00,18.40,11.41,16.60,16.70,0.53537,18.20,0.16635,0.00
997825620,5,6,2013,0,9,52,16.5000,23.39,86192.00,18.40,11.41,16.60,16.70,0.53479,18.20,0.16675,0.00
997835185,5,6,2013,0,10,2,16.5000,23.28,86195.00,18.30,11.41,16.60,16.70,0.53584,18.20,0.16675,0.00
997844749,5,6,2013,0,10,11,16.4800,23.21,86187.00,18.30,11.41,16.60,16.70,0.53491,18.20,0.16675,0.00
997854313,5,6,2013,0,10,21,16.4800,23.28,86193.00,18.30,11.41,16.60,16.70,0.53641,18.20,0.16675,0.00
997863877,5,6,2013,0,10,31,16.4800,23.24,86194.00,18.30,11.41,16.54,16.70,0.53549,18.20,0.16635,0.00
997873447,5,6,2013,0,10,40,16.4500,23.21,86193.00,18.30,11.41,16.54,16.70,0.53502,18.20,0.16635,0.00
997883013,5,6,2013,0,10,50,16.4400,23.35,86194.00,18.30,11.41,16.54,16.70,0.53607,18.20,0.16675,0.00
997892578,5,6,2013,0,10,59,16.4300,23.31,86191.00,18.30,11.41,16.54,16.70,0.53572,18.20,0.16675,0.00
997902142,5,6,2013,0,11,9,16.4300,23.13,86192.00,18.30,11.41,16.54,16.70,0.53560,18.20,0.16675,0.00
997911706,5,6,2013,0,11,18,16.4200,23.24,86196.00,18.30,11.41,16.54,16.70,0.53468,18.20,0.16635,0.00
997921276,5,6,2013,0,11,28,16.4400,23.13,86191.00,18.30,11.41,16.48,16.70,0.53630,18.20,0.16675,0.00
997930842,5,6,2013,0,11,38,16.4400,23.13,86196.00,18.20,11.41,16.48,16.70,0.53572,18.20,0.16635,0.00
997940407,5,6,2013,0,11,47,16.4400,23.20,86195.00,18.20,11.41,16.48,16.70,0.53491,18.20,0.16635,0.00
997949972,5,6,2013,0,11,57,16.4100,23.27,86193.00,18.20,11.41,16.48,16.70,0.53456,18.20,0.16675,0.00
997959536,5,6,2013,0,12,6,16.4000,23.35,86189.00,18.20,11.41,16.48,16.70,0.53653,18.20,0.16635,0.00
997969107,5,6,2013,0,12,16,16.3800,23.34,86197.00,18.20,11.41,16.48,16.70,0.53572,18.20,0.16594,0.00
997978673,5,6,2013,0,12,25,16.3500,23.63,86195.00,18.20,11.41,16.41,16.70,0.53537,18.20,0.16635,0.00
997988241,5,6,2013,0,12,35,16.3200,23.70,86197.00,18.20,11.41,16.41,16.70,0.53641,18.20,0.16635,0.00
997997805,5,6,2013,0,12,44,16.3000,23.62,86200.00,18.20,11.41,16.35,16.70,0.53584,18.20,0.16635,0.00
998007369,5,6,2013,0,12,54,16.2800,23.59,86193.00,18.20,11.41,16.35,16.70,0.53630,18.20,0.16675,0.00
998017026,5,6,2013,0,13,4,16.2600,23.59,86195.00,18.20,11.41,16.35,16.70,0.53560,18.20,0.16635,0.00
998026590,5,6,2013,0,13,13,16.2700,23.55,86193.00,18.10,11.41,16.29,16.70,0.53491,18.20,0.16635,0.00
998036155,5,6,2013,0,13,23,16.2600,23.55,86200.00,18.10,11.41,16.29,16.70,0.53514,18.20,0.16635,0.00
998045720,5,6,2013,0,13,32,16.2500,23.69,86196.00,18.10,11.41,16.29,16.70,0.53572,18.10,0.16635,0.00
998055285,5,6,2013,0,13,42,16.2400,23.62,86189.00,18.10,11.41,16.29,16.70,0.53549,18.10,0.16635,0.00
998064860,5,6,2013,0,13,51,16.2800,23.48,86194.00,18.10,11.10,16.23,16.70,0.53572,18.10,0.16635,0.00
998074425,5,6,2013,0,14,1,16.3000,23.48,86192.00,18.10,11.10,16.23,16.70,0.53560,18.10,0.16635,0.00
998083989,5,6,2013,0,14,11,16.3400,23.41,86198.00,18.10,11.10,16.23,16.70,0.53618,18.10,0.16635,0.00
998093553,5,6,2013,0,14,20,16.3400,23.41,86190.00,18.10,11.10,16.23,16.70,0.53572,18.10,0.16635,0.00
998103120,5,6,2013,0,14,30,16.3800,23.38,86200.00,18.10,11.10,16.16,16.70,0.53641,18.10,0.16635,0.00
998112691,5,6,2013,0,14,39,16.3800,23.42,86194.00,18.00,11.10,16.16,16.70,0.53560,18.10,0.16635,0.00
998122256,5,6,2013,0,14,49,16.4100,23.27,86197.00,18.00,11.10,16.16,16.70,0.53584,18.10,0.16635,0.00
998131819,5,6,2013,0,14,58,16.4200,23.27,86199.00,18.00,11.10,16.16,16.70,0.53584,18.10,0.16635,0.00
998141383,5,6,2013,0,15,8,16.4200,23.28,86201.00,18.00,11.10,16.10,16.70,0.53595,18.10,0.16594,0.00
998150948,5,6,2013,0,15,18,16.4300,23.20,86197.00,18.00,11.10,16.10,16.70,0.53676,18.10,0.16594,0.00
998160525,5,6,2013,0,15,27,16.4200,23.38,86194.00,18.00,11.10,16.10,16.70,0.53491,18.10,0.16635,0.00
998170090,5,6,2013,0,15,37,16.4200,23.35,86196.00,18.00,11.10,16.04,16.70,0.53572,18.10,0.16635,0.00
998179654,5,6,2013,0,15,46,16.4200,23.20,86198.00,18.00,11.10,16.04,16.70,0.53479,18.10,0.16635,0.00
998189223,5,6,2013,0,15,56,16.4300,23.20,86196.00,18.00,11.10,16.04,16.70,0.53560,18.10,0.16594,0.00
998198788,5,6,2013,0,16,5,16.4200,23.28,86195.00,18.00,11.10,16.04,16.70,0.53537,18.10,0.16635,0.00
998208359,5,6,2013,0,16,15,16.4300,23.20,86193.00,18.00,11.10,15.98,16.70,0.53584,18.10,0.16594,0.00
998217981,5,6,2013,0,16,25,16.4400,23.21,86202.00,17.90,11.10,15.98,16.70,0.53665,18.10,0.16635,0.00
998227546,5,6,2013,0,16,34,16.4500,23.13,86190.00,17.90,11.10,15.98,16.70,0.53537,18.10,0.16635,0.00
998237110,5,6,2013,0,16,44,16.4800,23.03,86194.00,17.90,11.10,15.98,16.70,0.53468,18.10,0.16635,0.00
998246674,5,6,2013,0,16,53,16.5000,22.89,86193.00,17.90,11.10,15.98,16.70,0.53560,18.10,0.16594,0.00
998256245,5,6,2013,0,17,3,16.4900,23.14,86189.00,17.90,11.10,15.98,16.70,0.53514,18.10,0.16635,0.00
998265810,5,6,2013,0,17,12,16.4600,23.28,86196.00,17.90,11.10,15.91,16.70,0.53584,18.10,0.16635,0.00
998275375,5,6,2013,0,17,22,16.4600,23.17,86193.00,17.90,11.10,15.91,16.70,0.53514,18.10,0.16635,0.00
998284940,5,6,2013,0,17,31,16.4700,23.14,86193.00,17.90,11.10,15.91,16.70,0.53584,18.10,0.16635,0.00
998294504,5,6,2013,0,17,41,16.5200,22.85,86194.00,17.90,11.10,15.91,16.70,0.53549,18.10,0.16635,0.00
998304075,5,6,2013,0,17,51,16.5300,22.92,86190.00,17.90,11.10,15.91,16.70,0.53526,18.10,0.16635,0.00
998313638,5,6,2013,0,18,0,16.5200,23.14,86197.00,17.90,11.10,15.91,16.70,0.53572,18.00,0.16635,0.00
998323203,5,6,2013,0,18,10,16.5200,23.00,86198.00,17.90,11.10,15.85,16.70,0.53491,18.00,0.16594,0.00
998332767,5,6,2013,0,18,19,16.5300,23.00,86199.00,17.90,11.10,15.85,16.70,0.53549,18.00,0.16635,0.00
998342331,5,6,2013,0,18,29,16.5300,23.07,86192.00,17.90,11.10,15.85,16.70,0.53607,18.00,0.16594,0.00
998351901,5,6,2013,0,18,38,16.5200,23.10,86194.00,17.90,11.10,15.85,16.70,0.53549,18.00,0.16635,0.00
998361466,5,6,2013,0,18,48,16.5200,22.96,86200.00,17.80,11.10,15.85,16.70,0.53560,18.00,0.16594,0.00
998371030,5,6,2013,0,18,57,16.5300,23.07,86188.00,17.80,11.10,15.79,16.70,0.53491,18.00,0.16594,0.00
998380595,5,6,2013,0,19,7,16.5600,22.86,86197.00,17.80,11.10,15.79,16.70,0.53479,18.00,0.16594,0.00
998390161,5,6,2013,0,19,17,16.5800,22.71,86195.00,17.80,11.10,15.79,16.70,0.53560,18.00,0.16594,0.00
998399750,5,6,2013,0,19,26,16.5900,22.79,86197.00,17.80,11.10,15.79,16.70,0.53595,18.00,0.16635,0.00
998409315,5,6,2013,0,19,36,16.6000,22.89,86192.00,17.80,11.10,15.79,16.70,0.53491,18.00,0.16594,0.00
998418878,5,6,2013,0,19,45,16.5900,23.07,86197.00,17.80,11.10,15.79,16.70,0.53584,18.00,0.16594,0.00
998429152,5,6,2013,0,19,56,16.5900,23.00,86196.00,17.80,11.10,15.79,16.70,0.53491,18.00,0.16635,0.00
998439364,5,6,2013,0,20,6,16.6100,22.86,86194.00,17.80,11.10,15.73,16.70,0.53549,18.00,0.16594,0.00
998449582,5,6,2013,0,20,16,16.6100,22.93,86198.00,17.80,11.10,15.73,16.70,0.53572,18.00,0.16635,0.00
998459794,5,6,2013,0,20,26,16.5800,23.00,86194.00,17.70,11.10,15.73,16.70,0.53491,18.00,0.16635,0.00
998470005,5,6,2013,0,20,36,16.5800,23.07,86204.00,17.70,11.10,15.73,16.70,0.53502,18.00,0.16635,0.00
998480217,5,6,2013,0,20,47,16.5600,23.21,86201.00,17.70,11.10,15.66,16.70,0.53560,18.00,0.16594,0.00
998490432,5,6,2013,0,20,57,16.5500,22.93,86194.00,17.70,11.10,15.66,16.70,0.53526,18.00,0.16594,0.00
998500649,5,6,2013,0,21,7,16.5400,23.00,86201.00,17.70,11.10,15.66,16.70,0.53479,18.00,0.16635,0.00
998510860,5,6,2013,0,21,17,16.5400,22.93,86193.00,17.70,11.10,15.66,16.70,0.53641,18.00,0.16635,0.00
998521072,5,6,2013,0,21,27,16.5600,22.78,86199.00,17.70,11.10,15.66,16.70,0.53514,18.00,0.16594,0.00
998531283,5,6,2013,0,21,38,16.5500,22.93,86200.00,17.70,11.10,15.60,16.70,0.53560,18.00,0.16594,0.00
998541495,5,6,2013,0,21,48,16.5200,23.28,86195.00,17.70,11.10,15.60,16.70,0.53572,18.00,0.16635,0.00
998551714,5,6,2013,0,21,58,16.5000,23.39,86202.00,17.70,11.10,15.60,16.70,0.53549,18.00,0.16594,0.00
998561927,5,6,2013,0,22,8,16.4400,24.06,86197.00,17.70,11.10,15.60,16.70,0.53560,18.00,0.16594,0.00
998572136,5,6,2013,0,22,19,16.4000,24.06,86203.00,17.70,11.10,15.60,16.70,0.53491,18.00,0.16594,0.00
998582352,5,6,2013,0,22,29,16.3600,23.77,86201.00,17.70,11.10,15.60,16.70,0.53560,17.90,0.16594,0.00
998592565,5,6,2013,0,22,39,16.3300,23.41,86193.00,17.70,11.10,15.60,16.70,0.53560,17.90,0.16594,0.00
998602783,5,6,2013,0,22,49,16.5000,22.71,86198.00,17.70,11.10,15.54,16.70,0.53491,17.90,0.16635,0.00
998612994,5,6,2013,0,22,59,16.6000,22.46,86198.00,17.70,11.10,15.60,16.70,0.53653,17.90,0.16635,0.00
998623206,5,6,2013,0,23,10,16.5600,22.64,86204.00,17.60,11.10,15.66,16.70,0.53653,17.90,0.16594,0.00
998633418,5,6,2013,0,23,20,16.5200,22.96,86201.00,17.60,11.10,15.66,16.70,0.53537,17.90,0.16594,0.00
998643635,5,6,2013,0,23,30,16.5100,22.89,86192.00,17.60,11.10,15.66,16.70,0.53491,17.90,0.16594,0.00
998653908,5,6,2013,0,23,40,16.5000,22.78,86199.00,17.60,11.10,15.73,16.70,0.53572,17.90,0.16594,0.00
998663474,5,6,2013,0,23,50,16.5000,22.85,86200.00,17.60,11.10,15.73,16.70,0.53584,17.90,0.16635,0.00
998673038,5,6,2013,0,23,59,16.5100,22.78,86196.00,17.60,11.10,15.73,16.70,0.53665,17.90,0.16635,0.00
998682601,5,6,2013,0,24,9,16.5100,22.60,86199.00,17.60,11.10,15.73,16.70,0.53491,17.90,0.16594,0.00
998692166,5,6,2013,0,24,18,16.5200,22.64,86194.00,17.60,11.10,15.73,16.70,0.53630,17.90,0.16594,0.00
998701737,5,6,2013,0,24,28,16.5200,22.78,86196.00,17.60,11.41,15.79,16.70,0.53607,17.90,0.16594,0.00
998711303,5,6,2013,0,24,38,16.5000,22.85,86195.00,17.60,11.41,15.79,16.70,0.53607,17.90,0.16594,0.00
998720868,5,6,2013,0,24,47,16.4600,22.92,86204.00,17.60,11.41,15.79,16.70,0.53572,17.90,0.16594,0.00
998730433,5,6,2013,0,24,57,16.4100,22.92,86202.00,17.60,11.41,15.79,16.70,0.53549,17.90,0.16594,0.00
998739996,5,6,2013,0,25,6,16.3900,22.99,86203.00,17.60,11.41,15.79,16.70,0.53514,17.90,0.16594,0.00
998749568,5,6,2013,0,25,16,16.3600,23.06,86203.00,17.60,11.41,15.79,16.70,0.53491,17.90,0.16553,0.00
998759133,5,6,2013,0,25,25,16.3500,22.98,86204.00,17.60,11.41,15.79,16.70,0.53560,17.90,0.16594,0.00
998768698,5,6,2013,0,25,35,16.3200,23.05,86203.00,17.60,11.41,15.79,16.70,0.53456,17.90,0.16594,0.00
998778262,5,6,2013,0,25,45,16.3400,22.91,86201.00,17.60,11.41,15.79,16.70,0.53572,17.90,0.16635,0.00
998787826,5,6,2013,0,25,54,16.3300,22.91,86203.00,17.60,11.41,15.79,16.70,0.53584,17.90,0.16553,0.00
998797416,5,6,2013,0,26,4,16.3400,22.95,86202.00,17.60,11.41,15.85,16.70,0.53468,17.90,0.16594,0.00
998806980,5,6,2013,0,26,13,16.3400,22.84,86209.00,17.60,11.41,15.85,16.70,0.53491,17.90,0.16553,0.00
998816543,5,6,2013,0,26,23,16.3100,22.98,86205.00,17.50,11.41,15.85,16.70,0.53549,17.90,0.16594,0.00
998826108,5,6,2013,0,26,32,16.3000,23.02,86206.00,17.60,11.41,15.85,16.70,0.53584,17.90,0.16594,0.00
998835672,5,6,2013,0,26,42,16.2700,23.27,86206.00,17.50,11.41,15.85,16.70,0.53502,17.90,0.16594,0.00
998845242,5,6,2013,0,26,51,16.3300,22.91,86198.00,17.50,11.79,15.85,16.70,0.53491,17.80,0.16594,0.00
998855542,5,6,2013,0,27,2,16.4000,22.92,86205.00,17.50,11.79,15.91,16.70,0.53560,17.80,0.16594,0.00
998865754,5,6,2013,0,27,12,16.3900,22.99,86203.00,17.50,11.79,15.91,16.70,0.53456,17.80,0.16594,0.00
998875965,5,6,2013,0,27,22,16.3600,23.09,86209.00,17.50,11.79,15.91,16.70,0.53653,17.80,0.16594,0.00
998886175,5,6,2013,0,27,32,16.3200,23.20,86205.00,17.50,11.79,15.91,16.70,0.53514,17.80,0.16594,0.00
998896394,5,6,2013,0,27,43,16.2800,23.41,86207.00,17.50,11.79,15.91,16.70,0.53630,17.80,0.16553,0.00
998906605,5,6,2013,0,27,53,16.2900,23.23,86208.00,17.50,11.79,15.91,16.70,0.53572,17.80,0.16594,0.00
998916815,5,6,2013,0,28,3,16.2700,23.26,86206.00,17.50,11.79,15.98,16.70,0.53630,17.80,0.16594,0.00
998927026,5,6,2013,0,28,13,16.2500,23.34,86205.00,17.50,11.79,15.91,16.70,0.53560,17.80,0.16594,0.00
998937239,5,6,2013,0,28,23,16.2400,23.26,86207.00,17.50,11.79,15.91,16.70,0.53456,17.80,0.16553,0.00
998947462,5,6,2013,0,28,34,16.2100,23.40,86208.00,17.50,11.79,15.91,16.70,0.53468,17.80,0.16553,0.00
998957674,5,6,2013,0,28,44,16.1800,23.62,86207.00,17.50,11.79,15.91,16.70,0.53560,17.80,0.16594,0.00
998967884,5,6,2013,0,28,54,16.1600,23.54,86204.00,17.50,11.79,15.91,16.70,0.53537,17.80,0.16553,0.00
998978095,5,6,2013,0,29,4,16.1400,23.61,86208.00,17.50,11.79,15.91,16.70,0.53549,17.80,0.16553,0.00
998988308,5,6,2013,0,29,14,16.1300,23.54,86206.00,17.50,11.79,15.91,16.70,0.53456,17.80,0.16594,0.00
998998520,5,6,2013,0,29,25,16.1200,23.61,86204.00,17.50,11.79,15.91,16.70,0.53549,17.80,0.16553,0.00
999008738,5,6,2013,0,29,35,16.1500,23.61,86199.00,17.50,12.10,15.91,16.70,0.53641,17.80,0.16553,0.00
999018950,5,6,2013,0,29,45,16.1600,23.54,86204.00,17.50,12.10,15.91,16.70,0.53560,17.80,0.16553,0.00
999029163,5,6,2013,0,29,55,16.1800,23.55,86213.00,17.50,12.10,15.91,16.70,0.53618,17.80,0.16594,0.00
999039374,5,6,2013,0,30,5,16.2100,23.44,86206.00,17.50,12.10,15.91,16.70,0.53479,17.80,0.16553,0.00
999049588,5,6,2013,0,30,16,16.2500,23.48,86209.00,17.50,12.10,15.98,16.70,0.53514,17.80,0.16553,0.00
999059806,5,6,2013,0,30,26,16.2800,23.41,86209.00,17.50,12.10,15.98,16.70,0.53468,17.80,0.16553,0.00
999070076,5,6,2013,0,30,36,16.3200,23.27,86211.00,17.50,12.10,16.04,16.70,0.53549,17.80,0.16594,0.00
999080289,5,6,2013,0,30,46,16.3800,23.24,86209.00,17.50,12.10,16.04,16.70,0.53607,17.80,0.16553,0.00
999090500,5,6,2013,0,30,57,16.4200,23.17,86207.00,17.50,12.10,16.10,16.70,0.53572,17.80,0.16553,0.00
999100065,5,6,2013,0,31,6,16.4300,23.21,86211.00,17.50,12.10,16.10,16.70,0.53549,17.80,0.16553,0.00
999109636,5,6,2013,0,31,16,16.4200,23.28,86203.00,17.40,12.10,16.10,16.70,0.53584,17.80,0.16553,0.00
999119199,5,6,2013,0,31,25,16.4600,23.17,86209.00,17.50,12.41,16.10,16.70,0.53456,17.80,0.16594,0.00
999128764,5,6,2013,0,31,35,16.4800,23.14,86211.00,17.50,12.41,16.16,16.70,0.53572,17.70,0.16553,0.00
999138328,5,6,2013,0,31,44,16.4900,23.21,86211.00,17.40,12.41,16.16,16.70,0.53584,17.70,0.16594,0.00
999147893,5,6,2013,0,31,54,16.5100,23.14,86212.00,17.50,12.41,16.23,16.70,0.53479,17.70,0.16553,0.00
999157463,5,6,2013,0,32,4,16.5400,23.10,86211.00,17.40,12.41,16.23,16.60,0.53572,17.70,0.16553,0.00
999167027,5,6,2013,0,32,13,16.5600,23.07,86211.00,17.40,12.41,16.23,16.70,0.53537,17.70,0.16553,0.00
999176591,5,6,2013,0,32,23,16.5800,23.07,86213.00,17.40,12.41,16.23,16.70,0.53502,17.70,0.16553,0.00
999186156,5,6,2013,0,32,32,16.6000,23.07,86209.00,17.40,12.41,16.29,16.70,0.53549,17.70,0.16512,0.00
999195720,5,6,2013,0,32,42,16.6500,22.97,86215.00,17.40,12.41,16.29,16.70,0.53491,17.70,0.16553,0.00
999205310,5,6,2013,0,32,51,16.6600,22.93,86210.00,17.40,12.41,16.29,16.70,0.53537,17.70,0.16594,0.00
999214875,5,6,2013,0,33,1,16.7300,22.72,86209.00,17.40,12.73,16.35,16.60,0.53537,17.70,0.16553,0.00
999224439,5,6,2013,0,33,10,16.7800,22.73,86210.00,17.40,12.73,16.41,16.70,0.53526,17.70,0.16553,0.00
999234003,5,6,2013,0,33,20,16.8200,22.73,86213.00,17.40,12.73,16.48,16.70,0.53607,17.70,0.16553,0.00
999243568,5,6,2013,0,33,30,16.8400,22.73,86206.00,17.50,12.73,16.48,16.70,0.53572,17.70,0.16553,0.00
999253140,5,6,2013,0,33,39,16.8500,22.73,86214.00,17.40,12.73,16.54,16.70,0.53502,17.70,0.16553,0.00
999262704,5,6,2013,0,33,49,16.8400,22.80,86217.00,17.40,12.73,16.54,16.70,0.53526,17.70,0.16553,0.00
999272270,5,6,2013,0,33,58,16.8700,22.73,86215.00,17.40,12.73,16.54,16.70,0.53468,17.70,0.16553,0.00
999281888,5,6,2013,0,34,8,16.8800,22.73,86212.00,17.40,12.73,16.54,16.70,0.53514,17.70,0.16553,0.00
999291453,5,6,2013,0,34,17,16.9000,22.73,86217.00,17.50,12.73,16.54,16.60,0.53641,17.70,0.16553,0.00
999301023,5,6,2013,0,34,27,16.8800,22.81,86213.00,17.50,12.73,16.60,16.70,0.53491,17.70,0.16553,0.00
