Millis,Month,Day,Year,Hour,Minute,Second,SHT Amb,Rel Hum,Pressure,BMP Amb,IR,TN9 Amb,Soil Lower Temp,Soil Lower Mois,Soil Upper Temp,Soil Upper Mois,Sunlight
219695857,4,27,2013,0,7,21,5.6600,47.27,87376.00,7.50,3.85,5.79,13.50,0.55137,11.90,0.17163,0.00
219705401,4,27,2013,0,7,30,5.6700,47.33,87378.00,7.50,3.85,5.79,13.50,0.55077,11.90,0.17122,0.00
219715004,4,27,2013,0,7,40,5.6600,47.36,87376.00,7.50,3.85,5.79,13.50,0.55005,11.90,0.17122,0.00
219724548,4,27,2013,0,7,49,5.6500,47.39,87379.00,7.50,3.85,5.79,13.50,0.55041,11.90,0.17122,0.00
219734092,4,27,2013,0,7,59,5.6200,47.39,87380.00,7.50,3.85,5.79,13.50,0.55113,11.90,0.17163,0.00
219743637,4,27,2013,0,8,8,5.6300,47.45,87381.00,7.50,3.85,5.73,13.50,0.55149,11.90,0.17163,0.00
219753182,4,27,2013,0,8,18,5.6200,47.51,87371.00,7.50,3.85,5.73,13.50,0.55137,11.90,0.17163,0.00
219762733,4,27,2013,0,8,27,5.5900,47.54,87378.00,7.50,3.85,5.73,13.50,0.55113,11.90,0.17122,0.00
219772276,4,27,2013,0,8,37,5.5800,47.50,87380.00,7.50,3.85,5.73,13.50,0.55077,11.90,0.17163,0.00
219781821,4,27,2013,0,8,47,5.5600,47.56,87387.00,7.50,3.85,5.73,13.50,0.55029,11.90,0.17163,0.00
219791366,4,27,2013,0,8,56,5.5500,47.65,87372.00,7.50,3.85,5.73,13.50,0.55089,11.90,0.17163,0.00
219800910,4,27,2013,0,9,6,5.5600,47.62,87378.00,7.50,3.85,5.73,13.50,0.55125,11.90,0.17122,0.00
219810461,4,27,2013,0,9,15,5.5400,47.56,87374.00,7.50,3.85,5.66,13.50,0.55173,11.90,0.17163,0.00
219820006,4,27,2013,0,9,25,5.5500,47.65,87384.00,7.50,3.85,5.66,13.50,0.55125,11.90,0.17122,0.00
219829550,4,27,2013,0,9,34,5.5300,47.62,87380.00,7.50,3.85,5.66,13.50,0.55185,11.90,0.17122,0.00
219839094,4,27,2013,0,9,44,5.5300,47.56,87375.00,7.50,3.85,5.66,13.50,0.55113,11.90,0.17163,0.00
219848639,4,27,2013,0,9,53,5.5300,47.56,87383.00,7.50,3.85,5.66,13.50,0.55053,11.90,0.17122,0.00
219858183,4,27,2013,0,10,3,5.5500,47.56,87378.00,7.50,3.85,5.66,13.50,0.55101,11.90,0.17122,0.00
219867732,4,27,2013,0,10,12,5.5400,47.44,87380.00,7.50,3.85,5.66,13.50,0.55173,11.90,0.17122,0.00
219877276,4,27,2013,0,10,22,5.5400,47.38,87381.00,7.40,3.85,5.66,13.50,0.55089,11.90,0.17163,0.00
219886820,4,27,2013,0,10,31,5.5600,47.44,87378.00,7.40,3.85,5.66,13.50,0.55089,11.90,0.17122,0.00
219896365,4,27,2013,0,10,41,5.5500,47.56,87375.00,7.40,3.85,5.66,13.50,0.55197,11.80,0.17163,0.00
219905908,4,27,2013,0,10,51,5.5600,47.56,87377.00,7.50,3.85,5.66,13.50,0.55089,11.80,0.17122,0.00
219915458,4,27,2013,0,11,0,5.5400,47.50,87382.00,7.40,3.85,5.66,13.50,0.55161,11.80,0.17163,0.00
219925053,4,27,2013,0,11,10,5.5400,47.50,87381.00,7.40,3.85,5.66,13.50,0.55113,11.80,0.17122,0.00
219934597,4,27,2013,0,11,19,5.5400,47.44,87383.00,7.40,3.85,5.66,13.50,0.55065,11.80,0.17163,0.00
219944140,4,27,2013,0,11,29,5.5400,47.50,87380.00,7.40,3.85,5.60,13.50,0.55197,11.80,0.17122,0.00
219953684,4,27,2013,0,11,38,5.5300,47.56,87381.00,7.40,3.85,5.60,13.50,0.55029,11.80,0.17203,0.00
219963235,4,27,2013,0,11,48,5.5400,47.56,87381.00,7.40,3.85,5.60,13.50,0.55089,11.80,0.17122,0.00
219972780,4,27,2013,0,11,57,5.5300,47.56,87382.00,7.40,3.85,5.60,13.50,0.55065,11.80,0.17122,0.00
219982324,4,27,2013,0,12,7,5.5200,47.56,87381.00,7.40,3.85,5.60,13.50,0.55005,11.80,0.17163,0.00
219991868,4,27,2013,0,12,16,5.5200,47.59,87385.00,7.40,3.85,5.60,13.50,0.55113,11.80,0.17122,0.00
220001412,4,27,2013,0,12,26,5.5400,47.41,87384.00,7.40,3.85,5.60,13.50,0.55113,11.80,0.17163,0.00
220010961,4,27,2013,0,12,36,5.5400,47.44,87384.00,7.40,3.85,5.60,13.50,0.54993,11.80,0.17122,0.00
220020506,4,27,2013,0,12,45,5.5400,47.41,87384.00,7.40,3.85,5.60,13.50,0.55125,11.80,0.17122,0.00
220030049,4,27,2013,0,12,55,5.5500,47.38,87386.00,7.40,3.85,5.60,13.50,0.55113,11.80,0.17122,0.00
220039592,4,27,2013,0,13,4,5.5600,47.32,87376.00,7.40,3.85,5.60,13.50,0.55113,11.80,0.17163,0.00
220049136,4,27,2013,0,13,14,5.5400,47.38,87379.00,7.40,3.85,5.60,13.50,0.55101,11.80,0.17122,0.00
220058703,4,27,2013,0,13,23,5.5400,47.26,87389.00,7.40,3.85,5.60,13.50,0.55029,11.80,0.17122,0.00
220068246,4,27,2013,0,13,33,5.5500,47.22,87387.00,7.30,3.85,5.60,13.50,0.55029,11.80,0.17163,0.00
220077789,4,27,2013,0,13,42,5.5600,47.22,87386.00,7.30,3.85,5.60,13.50,0.55137,11.80,0.17163,0.00
220087332,4,27,2013,0,13,52,5.5500,47.19,87382.00,7.40,3.85,5.60,13.50,0.55173,11.80,0.17122,0.00
220096876,4,27,2013,0,14,1,5.5400,47.25,87387.00,7.30,3.85,5.60,13.50,0.55101,11.80,0.17122,0.00
220106420,4,27,2013,0,14,11,5.5600,47.22,87384.00,7.30,3.85,5.60,13.50,0.55065,11.80,0.17122,0.00
220115971,4,27,2013,0,14,20,5.5400,47.19,87376.00,7.30,3.85,5.60,13.50,0.55017,11.80,0.17122,0.00
220125514,4,27,2013,0,14,30,5.5600,47.13,87383.00,7.30,3.85,5.60,13.50,0.55101,11.80,0.17122,0.00
220135111,4,27,2013,0,14,40,5.5500,47.19,87380.00,7.30,3.85,5.60,13.50,0.55041,11.80,0.17163,0.00
220144656,4,27,2013,0,14,49,5.5600,47.01,87383.00,7.30,3.85,5.60,13.50,0.55125,11.80,0.17122,0.00
220154200,4,27,2013,0,14,59,5.5600,47.04,87388.00,7.30,3.85,5.60,13.50,0.55137,11.80,0.17122,0.00
220163750,4,27,2013,0,15,8,5.5600,46.95,87383.00,7.30,3.85,5.60,13.50,0.55005,11.80,0.17122,0.00
220173294,4,27,2013,0,15,18,5.5800,46.83,87382.00,7.30,3.85,5.60,13.50,0.55017,11.80,0.17122,0.00
220182838,4,27,2013,0,15,27,5.5700,46.86,87384.00,7.30,3.85,5.60,13.50,0.55077,11.80,0.17163,0.00
220192381,4,27,2013,0,15,37,5.5800,46.89,87386.00,7.30,3.85,5.60,13.50,0.55077,11.80,0.17082,0.00
220201926,4,27,2013,0,15,46,5.5800,46.86,87387.00,7.30,3.85,5.60,13.50,0.55041,11.80,0.17163,0.00
220212131,4,27,2013,0,15,57,5.5900,46.77,87392.00,7.30,3.85,5.60,13.50,0.55077,11.80,0.17122,0.00
220222309,4,27,2013,0,16,7,5.6000,46.74,87380.00,7.30,3.85,5.60,13.50,0.55173,11.80,0.17082,0.00
220231854,4,27,2013,0,16,16,5.6000,46.71,87389.00,7.30,3.85,5.60,13.50,0.55101,11.70,0.17163,0.00
220241397,4,27,2013,0,16,26,5.6100,46.62,87383.00,7.30,3.85,5.60,13.50,0.55065,11.70,0.17122,0.00
220250942,4,27,2013,0,16,35,5.6100,46.65,87381.00,7.30,3.85,5.60,13.50,0.55077,11.70,0.17122,0.00
220260492,4,27,2013,0,16,45,5.6000,46.62,87385.00,7.30,3.85,5.60,13.50,0.55017,11.70,0.17122,0.00
220270035,4,27,2013,0,16,54,5.6000,46.59,87386.00,7.30,3.85,5.60,13.50,0.55077,11.70,0.17122,0.00
220279579,4,27,2013,0,17,4,5.6200,46.53,87380.00,7.30,3.85,5.60,13.50,0.55053,11.70,0.17082,0.00
220289122,4,27,2013,0,17,14,5.6200,46.43,87381.00,7.30,3.85,5.60,13.50,0.55089,11.70,0.17082,0.00
220298667,4,27,2013,0,17,23,5.6300,46.53,87387.00,7.30,3.85,5.60,13.50,0.54981,11.70,0.17082,0.00
220308217,4,27,2013,0,17,33,5.6300,46.50,87389.00,7.30,3.85,5.60,13.50,0.55137,11.70,0.17122,0.00
220317762,4,27,2013,0,17,42,5.6200,46.53,87386.00,7.30,3.85,5.60,13.50,0.55029,11.70,0.17122,0.00
220327306,4,27,2013,0,17,52,5.6300,46.41,87386.00,7.30,3.85,5.60,13.50,0.55077,11.70,0.17082,0.00
220336849,4,27,2013,0,18,1,5.6500,46.28,87385.00,7.30,3.85,5.60,13.50,0.54993,11.70,0.17122,0.00
220347083,4,27,2013,0,18,11,5.6400,46.38,87390.00,7.20,3.85,5.60,13.50,0.55005,11.70,0.17122,0.00
220357266,4,27,2013,0,18,22,5.6400,46.40,87388.00,7.30,3.85,5.60,13.50,0.55065,11.70,0.17122,0.00
220366811,4,27,2013,0,18,31,5.6400,46.50,87382.00,7.20,3.85,5.60,13.50,0.55137,11.70,0.17122,0.00
220376355,4,27,2013,0,18,41,5.6200,46.47,87386.00,7.20,3.85,5.66,13.50,0.54969,11.70,0.17122,0.00
220385900,4,27,2013,0,18,50,5.6200,46.37,87381.00,7.20,3.85,5.60,13.50,0.55149,11.70,0.17122,0.00
220395445,4,27,2013,0,19,0,5.6300,46.40,87384.00,7.20,3.85,5.60,13.50,0.55149,11.70,0.17082,0.00
220404988,4,27,2013,0,19,9,5.6300,46.43,87381.00,7.20,3.85,5.60,13.50,0.55125,11.70,0.17122,0.00
220414539,4,27,2013,0,19,19,5.6200,46.37,87383.00,7.20,3.85,5.60,13.50,0.55125,11.70,0.17082,0.00
220424084,4,27,2013,0,19,28,5.6100,46.34,87385.00,7.20,3.85,5.66,13.50,0.55065,11.70,0.17122,0.00
220433630,4,27,2013,0,19,38,5.6300,46.28,87388.00,7.20,3.85,5.60,13.50,0.55065,11.70,0.17082,0.00
220443174,4,27,2013,0,19,47,5.6200,46.25,87387.00,7.20,3.85,5.66,13.50,0.55149,11.70,0.17122,0.00
220452717,4,27,2013,0,19,57,5.6400,46.16,87384.00,7.20,3.85,5.66,13.50,0.55101,11.70,0.17082,0.00
220462285,4,27,2013,0,20,7,5.6300,46.25,87384.00,7.20,3.85,5.60,13.50,0.55137,11.70,0.17082,0.00
220471831,4,27,2013,0,20,16,5.6400,46.22,87381.00,7.20,3.85,5.66,13.50,0.55065,11.70,0.17122,0.00
220481375,4,27,2013,0,20,26,5.6200,46.25,87379.00,7.20,3.85,5.66,13.50,0.55137,11.70,0.17082,0.00
220490919,4,27,2013,0,20,35,5.6300,46.22,87380.00,7.20,3.85,5.66,13.50,0.55053,11.70,0.17082,0.00
220500462,4,27,2013,0,20,45,5.6200,46.22,87382.00,7.20,3.85,5.66,13.50,0.55065,11.70,0.17082,0.00
220510013,4,27,2013,0,20,54,5.6400,46.16,87381.00,7.20,3.85,5.66,13.50,0.55029,11.70,0.17122,0.00
220519558,4,27,2013,0,21,4,5.6200,46.22,87384.00,7.20,3.85,5.66,13.50,0.55005,11.70,0.17122,0.00
220529101,4,27,2013,0,21,13,5.6200,46.28,87384.00,7.20,3.85,5.66,13.50,0.55077,11.70,0.17082,0.00
220538645,4,27,2013,0,21,23,5.6200,46.19,87385.00,7.20,3.85,5.66,13.50,0.55149,11.60,0.17082,0.00
220548240,4,27,2013,0,21,32,5.6300,46.19,87390.00,7.20,3.85,5.60,13.50,0.55065,11.60,0.17082,0.00
220558456,4,27,2013,0,21,43,5.6200,46.16,87387.00,7.20,3.85,5.66,13.50,0.55125,11.60,0.17082,0.00
220568634,4,27,2013,0,21,53,5.6400,46.03,87384.00,7.20,3.85,5.60,13.50,0.55065,11.60,0.17082,0.00
220578178,4,27,2013,0,22,2,5.6400,46.00,87385.00,7.10,3.85,5.60,13.50,0.55089,11.60,0.17082,0.00
220587721,4,27,2013,0,22,12,5.6400,45.94,87387.00,7.20,3.85,5.60,13.50,0.55137,11.60,0.17082,0.00
220597265,4,27,2013,0,22,21,5.6400,46.00,87388.00,7.20,3.85,5.60,13.50,0.55125,11.60,0.17122,0.00
220606815,4,27,2013,0,22,31,5.6300,46.00,87382.00,7.20,3.85,5.60,13.50,0.55065,11.60,0.17082,0.00
220616358,4,27,2013,0,22,41,5.6300,46.03,87386.00,7.10,3.85,5.60,13.50,0.55077,11.60,0.17082,0.00
220625903,4,27,2013,0,22,50,5.6100,46.06,87391.00,7.10,3.85,5.60,13.50,0.55005,11.60,0.17041,0.00
220635448,4,27,2013,0,23,0,5.6200,45.97,87387.00,7.10,3.85,5.60,13.50,0.55137,11.60,0.17082,0.00
220644993,4,27,2013,0,23,9,5.6400,45.82,87382.00,7.10,3.85,5.66,13.50,0.55077,11.60,0.17122,0.00
220654537,4,27,2013,0,23,19,5.6400,45.79,87387.00,7.10,3.85,5.60,13.50,0.55149,11.60,0.17082,0.00
220664088,4,27,2013,0,23,28,5.6400,45.88,87390.00,7.10,3.85,5.60,13.50,0.55125,11.60,0.17082,0.00
220673632,4,27,2013,0,23,38,5.6600,45.76,87385.00,7.10,3.85,5.60,13.50,0.55065,11.60,0.17082,0.00
220683176,4,27,2013,0,23,47,5.6600,45.64,87387.00,7.10,3.85,5.66,13.50,0.55113,11.60,0.17082,0.00
220692721,4,27,2013,0,23,57,5.6700,45.61,87386.00,7.10,3.85,5.66,13.50,0.55041,11.60,0.17082,0.00
220702266,4,27,2013,0,24,6,5.6800,45.61,87385.00,7.10,3.85,5.66,13.50,0.55113,11.60,0.17122,0.00
220711817,4,27,2013,0,24,16,5.6700,45.61,87390.00,7.10,3.85,5.66,13.50,0.55137,11.60,0.17082,0.00
220721361,4,27,2013,0,24,26,5.6800,45.61,87386.00,7.10,3.85,5.66,13.50,0.54957,11.60,0.17082,0.00
220730905,4,27,2013,0,24,35,5.6900,45.58,87390.00,7.10,3.85,5.66,13.50,0.54993,11.60,0.17082,0.00
220740448,4,27,2013,0,24,45,5.6800,45.64,87389.00,7.10,3.85,5.66,13.50,0.55137,11.60,0.17122,0.00
220749991,4,27,2013,0,24,54,5.6800,45.58,87393.00,7.10,3.85,5.66,13.50,0.55077,11.60,0.17082,0.00
220760228,4,27,2013,0,25,4,5.6900,45.61,87396.00,7.10,3.85,5.66,13.50,0.55005,11.60,0.17041,0.00
220769773,4,27,2013,0,25,14,5.7000,45.42,87390.00,7.10,3.85,5.66,13.50,0.55101,11.60,0.17082,0.00
220779317,4,27,2013,0,25,23,5.7200,45.42,87390.00,7.10,3.85,5.66,13.50,0.55053,11.60,0.17082,0.00
220788862,4,27,2013,0,25,33,5.7200,45.55,87390.00,7.10,3.85,5.66,13.50,0.55005,11.60,0.17082,0.00
220798407,4,27,2013,0,25,43,5.7200,45.33,87389.00,7.10,3.85,5.66,13.50,0.55065,11.60,0.17082,0.00
220807958,4,27,2013,0,25,52,5.7400,45.27,87389.00,7.10,3.85,5.66,13.50,0.55089,11.60,0.17082,0.00
220817503,4,27,2013,0,26,2,5.7400,45.18,87387.00,7.10,3.85,5.66,13.50,0.55065,11.60,0.17082,0.00
220827048,4,27,2013,0,26,11,5.7500,45.09,87392.00,7.10,3.85,5.66,13.50,0.54981,11.60,0.17082,0.00
220836592,4,27,2013,0,26,21,5.7600,45.15,87385.00,7.10,3.85,5.66,13.50,0.55089,11.60,0.17122,0.00
220846136,4,27,2013,0,26,30,5.7600,45.15,87398.00,7.10,3.85,5.66,13.50,0.55029,11.60,0.17122,0.00
220855704,4,27,2013,0,26,40,5.7500,45.21,87392.00,7.10,3.85,5.66,13.50,0.55005,11.60,0.17082,0.00
220865249,4,27,2013,0,26,49,5.7600,45.18,87392.00,7.10,3.85,5.66,13.50,0.55101,11.60,0.17082,0.00
220874792,4,27,2013,0,26,59,5.7200,45.30,87393.00,7.10,3.85,5.66,13.50,0.55173,11.60,0.17082,0.00
220884336,4,27,2013,0,27,8,5.7400,45.27,87387.00,7.10,3.85,5.66,13.50,0.54969,11.60,0.17082,0.00
220893881,4,27,2013,0,27,18,5.7400,45.12,87398.00,7.10,3.85,5.66,13.50,0.54969,11.50,0.17122,0.00
220903433,4,27,2013,0,27,27,5.7400,45.12,87396.00,7.10,3.85,5.66,13.50,0.55077,11.50,0.17082,0.00
220912976,4,27,2013,0,27,37,5.7400,45.12,87390.00,7.10,3.85,5.66,13.50,0.55089,11.50,0.17082,0.00
220922522,4,27,2013,0,27,47,5.7400,45.09,87395.00,7.10,3.85,5.66,13.50,0.55053,11.50,0.17082,0.00
220932066,4,27,2013,0,27,56,5.7600,45.03,87392.00,7.10,3.85,5.73,13.50,0.55065,11.50,0.17041,0.00
220941611,4,27,2013,0,28,6,5.7500,45.06,87390.00,7.10,3.85,5.66,13.50,0.54969,11.50,0.17082,0.00
220951155,4,27,2013,0,28,15,5.7500,45.06,87395.00,7.10,3.85,5.73,13.50,0.55161,11.50,0.17082,0.00
220960758,4,27,2013,0,28,25,5.7500,45.06,87386.00,7.10,3.85,5.66,13.50,0.55041,11.50,0.17082,0.00
220970303,4,27,2013,0,28,34,5.7400,45.15,87394.00,7.10,3.85,5.73,13.50,0.55041,11.50,0.17082,0.00
220979849,4,27,2013,0,28,44,5.7300,45.12,87394.00,7.10,3.85,5.66,13.50,0.55173,11.50,0.17082,0.00
220989393,4,27,2013,0,28,53,5.7200,45.18,87386.00,7.00,3.85,5.66,13.50,0.55077,11.50,0.17082,0.00
220998938,4,27,2013,0,29,3,5.7200,45.12,87395.00,7.00,3.54,5.66,13.50,0.55077,11.50,0.17082,0.00
221008495,4,27,2013,0,29,12,5.7200,45.18,87389.00,7.00,3.54,5.66,13.50,0.55053,11.50,0.17082,0.00
221018040,4,27,2013,0,29,22,5.7000,45.24,87384.00,7.00,3.54,5.66,13.50,0.55053,11.50,0.17082,0.00
221027584,4,27,2013,0,29,32,5.7200,45.24,87392.00,7.00,3.54,5.66,13.50,0.55041,11.50,0.17082,0.00
221037127,4,27,2013,0,29,41,5.7000,45.24,87395.00,7.00,3.54,5.66,13.50,0.55041,11.50,0.17041,0.00
221046673,4,27,2013,0,29,51,5.7000,45.18,87391.00,7.00,3.54,5.66,13.50,0.55077,11.50,0.17082,0.00
221056223,4,27,2013,0,30,0,5.6900,45.11,87391.00,7.00,3.54,5.66,13.50,0.55077,11.50,0.17082,0.00
221065768,4,27,2013,0,30,10,5.7000,45.11,87391.00,7.00,3.54,5.66,13.50,0.55149,11.50,0.17082,0.00
221075312,4,27,2013,0,30,19,5.7000,44.99,87389.00,7.00,3.54,5.66,13.50,0.55089,11.50,0.17041,0.00
221084858,4,27,2013,0,30,29,5.7200,44.99,87396.00,7.00,3.54,5.66,13.50,0.55137,11.50,0.17082,0.00
221094402,4,27,2013,0,30,38,5.7100,45.05,87391.00,7.00,3.54,5.66,13.50,0.54981,11.50,0.17082,0.00
221103952,4,27,2013,0,30,48,5.7000,44.96,87393.00,7.00,3.54,5.66,13.50,0.54993,11.50,0.17082,0.00
221113497,4,27,2013,0,30,57,5.7200,44.99,87392.00,7.00,3.54,5.66,13.50,0.55077,11.50,0.17001,0.00
221123042,4,27,2013,0,31,7,5.6800,45.14,87399.00,7.00,3.54,5.66,13.50,0.55053,11.50,0.17082,0.00
221132587,4,27,2013,0,31,16,5.6800,45.18,87392.00,7.00,3.54,5.66,13.50,0.55005,11.50,0.17082,0.00
221142130,4,27,2013,0,31,26,5.6600,45.29,87395.00,7.00,3.54,5.66,13.50,0.55137,11.50,0.17041,0.00
221151681,4,27,2013,0,31,36,5.6600,45.23,87398.00,7.00,3.54,5.66,13.50,0.55041,11.50,0.17082,0.00
221161226,4,27,2013,0,31,45,5.6600,45.23,87391.00,7.00,3.54,5.66,13.50,0.55041,11.50,0.17041,0.00
221171454,4,27,2013,0,31,55,5.6400,45.35,87394.00,7.00,3.54,5.60,13.50,0.55065,11.50,0.17082,0.00
221181634,4,27,2013,0,32,6,5.6400,45.38,87389.00,7.00,3.54,5.60,13.50,0.55053,11.50,0.17041,0.00
221191822,4,27,2013,0,32,16,5.6100,45.47,87395.00,7.00,3.54,5.60,13.50,0.54993,11.50,0.17082,0.00
221201999,4,27,2013,0,32,26,5.6200,45.44,87393.00,7.00,3.54,5.60,13.50,0.55077,11.50,0.17041,0.00
221211550,4,27,2013,0,32,35,5.6000,45.47,87393.00,7.00,3.54,5.60,13.50,0.54993,11.50,0.17082,0.00
221221094,4,27,2013,0,32,45,5.6000,45.50,87399.00,7.00,3.54,5.60,13.50,0.54993,11.50,0.17082,0.00
221230638,4,27,2013,0,32,54,5.5800,45.53,87395.00,7.00,3.54,5.60,13.50,0.55029,11.40,0.17041,0.00
221240182,4,27,2013,0,33,4,5.5800,45.60,87399.00,7.00,3.54,5.60,13.50,0.55065,11.50,0.17041,0.00
221249726,4,27,2013,0,33,14,5.5800,45.60,87392.00,7.00,3.54,5.54,13.50,0.55005,11.40,0.17082,0.00
221259295,4,27,2013,0,33,23,5.5800,45.53,87392.00,7.00,3.54,5.54,13.50,0.55125,11.40,0.17041,0.00
221268838,4,27,2013,0,33,33,5.5900,45.53,87395.00,7.00,3.54,5.54,13.50,0.55029,11.40,0.17082,0.00
221278383,4,27,2013,0,33,42,5.5800,45.66,87400.00,7.00,3.54,5.54,13.50,0.55089,11.40,0.17041,0.00
221287926,4,27,2013,0,33,52,5.5600,45.62,87395.00,7.00,3.54,5.54,13.50,0.55101,11.40,0.17041,0.00
221297469,4,27,2013,0,34,1,5.5600,45.65,87402.00,7.00,3.54,5.54,13.50,0.54981,11.40,0.17082,0.00
