4.434000E+04	 2.808746E+00	9.795256E+00	0.000000E+00	2.926700E+02	1.312071E-02	0.000000E+00
4.440000E+04	 2.841449E+00	1.031582E+01	0.000000E+00	2.926700E+02	1.312753E-02	0.000000E+00
4.446000E+04	 2.491291E+00	1.045734E+01	0.000000E+00	2.926800E+02	1.313379E-02	0.000000E+00
4.452000E+04	 2.950541E+00	1.035795E+01	0.000000E+00	2.926900E+02	1.314757E-02	0.000000E+00
4.458000E+04	 2.568368E+00	1.015009E+01	0.000000E+00	2.926900E+02	1.314089E-02	0.000000E+00
4.464000E+04	 2.538000E+00	1.033287E+01	0.000000E+00	2.927000E+02	1.313978E-02	0.000000E+00
4.470000E+04	 2.450475E+00	9.209564E+00	0.000000E+00	2.927000E+02	1.312753E-02	0.000000E+00
4.476000E+04	 2.602183E+00	9.779726E+00	0.000000E+00	2.926900E+02	1.312002E-02	0.000000E+00
4.482000E+04	 2.399170E+00	9.841793E+00	0.000000E+00	2.926800E+02	1.311347E-02	0.000000E+00
4.488000E+04	 2.576149E+00	9.889988E+00	0.000000E+00	2.926900E+02	1.313352E-02	0.000000E+00
4.494000E+04	 2.684357E+00	9.549902E+00	0.000000E+00	2.926800E+02	1.313366E-02	0.000000E+00
4.500000E+04	 2.435430E+00	9.915280E+00	0.000000E+00	2.926900E+02	1.313951E-02	0.000000E+00
4.506000E+04	 2.552277E+00	1.023662E+01	0.000000E+00	2.927000E+02	1.313366E-02	0.000000E+00
4.512000E+04	 2.609560E+00	1.062421E+01	0.000000E+00	2.926900E+02	1.314006E-02	0.000000E+00
4.518000E+04	 2.940790E+00	9.159484E+00	0.000000E+00	2.927100E+02	1.315260E-02	0.000000E+00
4.524000E+04	 2.256827E+00	8.918897E+00	0.000000E+00	2.927000E+02	1.313241E-02	0.000000E+00
4.530000E+04	 2.576253E+00	9.227098E+00	0.000000E+00	2.927000E+02	1.311877E-02	0.000000E+00
4.536000E+04	 2.748106E+00	9.583778E+00	0.000000E+00	2.927000E+02	1.313937E-02	0.000000E+00
4.542000E+04	 2.581216E+00	9.121826E+00	0.000000E+00	2.927000E+02	1.312573E-02	0.000000E+00
4.548000E+04	 2.626349E+00	9.534904E+00	0.000000E+00	2.926900E+02	1.311988E-02	0.000000E+00
4.554000E+04	 2.811971E+00	9.742301E+00	0.000000E+00	2.926900E+02	1.314605E-02	0.000000E+00
4.560000E+04	 2.468685E+00	8.841832E+00	0.000000E+00	2.927000E+02	1.312573E-02	0.000000E+00
4.566000E+04	 2.125947E+00	9.064020E+00	0.000000E+00	2.926700E+02	1.309288E-02	0.000000E+00
4.572000E+04	 2.699486E+00	1.007461E+01	0.000000E+00	2.926700E+02	1.312642E-02	0.000000E+00
4.578000E+04	 2.649234E+00	1.009828E+01	0.000000E+00	2.926700E+02	1.314661E-02	0.000000E+00
4.584000E+04	 2.809475E+00	9.607651E+00	0.000000E+00	2.926900E+02	1.315273E-02	0.000000E+00
4.590000E+04	 2.503371E+00	9.474869E+00	0.000000E+00	2.927200E+02	1.317905E-02	0.000000E+00
4.596000E+04	 2.483956E+00	1.003721E+01	0.000000E+00	2.927200E+02	1.314605E-02	0.000000E+00
4.602000E+04	 2.983002E+00	9.460872E+00	0.000000E+00	2.927300E+02	1.316527E-02	0.000000E+00
4.608000E+04	 2.370014E+00	9.230597E+00	0.000000E+00	2.927300E+02	1.315817E-02	0.000000E+00
4.614000E+04	 2.507978E+00	1.013428E+01	0.000000E+00	2.927300E+02	1.315817E-02	0.000000E+00
4.620000E+04	 2.779113E+00	9.147139E+00	0.000000E+00	2.927400E+02	1.316416E-02	0.000000E+00
4.626000E+04	 2.858525E+00	9.467890E+00	0.000000E+00	2.927400E+02	1.316388E-02	0.000000E+00
4.632000E+04	 2.775961E+00	9.554922E+00	0.000000E+00	2.927500E+02	1.316347E-02	0.000000E+00
4.638000E+04	 2.939002E+00	8.991878E+00	0.000000E+00	2.927500E+02	1.316402E-02	0.000000E+00
4.644000E+04	 2.823064E+00	9.780732E+00	0.000000E+00	2.927600E+02	1.317711E-02	0.000000E+00
4.650000E+04	 2.389909E+00	9.308084E+00	0.000000E+00	2.927700E+02	1.317752E-02	0.000000E+00
4.656000E+04	 2.443710E+00	9.449121E+00	0.000000E+00	2.927700E+02	1.316430E-02	0.000000E+00
4.662000E+04	 2.891176E+00	9.823375E+00	0.000000E+00	2.927800E+02	1.319729E-02	0.000000E+00
4.668000E+04	 2.681960E+00	9.477848E+00	0.000000E+00	2.927800E+02	1.317153E-02	0.000000E+00
4.674000E+04	 2.871093E+00	1.007905E+01	0.000000E+00	2.927900E+02	1.320411E-02	0.000000E+00
4.680000E+04	 2.525043E+00	9.489813E+00	0.000000E+00	2.928000E+02	1.320411E-02	0.000000E+00
4.686000E+04	 3.108364E+00	9.798800E+00	0.000000E+00	2.928200E+02	1.321831E-02	0.000000E+00
4.692000E+04	 2.162783E+00	8.674443E+00	0.000000E+00	2.928300E+02	1.321761E-02	0.000000E+00
4.698000E+04	 2.841449E+00	1.031582E+01	0.000000E+00	2.928400E+02	1.320550E-02	0.000000E+00
4.704000E+04	 3.076108E+00	1.051947E+01	0.000000E+00	2.928600E+02	1.324448E-02	0.000000E+00
4.710000E+04	 2.752558E+00	9.925393E+00	0.000000E+00	2.928700E+02	1.323237E-02	0.000000E+00
4.716000E+04	 3.195451E+00	1.065099E+01	0.000000E+00	2.929000E+02	1.325911E-02	0.000000E+00
4.722000E+04	 2.848675E+00	9.616961E+00	0.000000E+00	2.929300E+02	1.327066E-02	0.000000E+00
4.728000E+04	 2.935831E+00	8.877129E+00	0.000000E+00	2.929400E+02	1.325047E-02	0.000000E+00
4.734000E+04	 2.665415E+00	9.482513E+00	0.000000E+00	2.929500E+02	1.323697E-02	0.000000E+00
4.740000E+04	 2.522628E+00	9.221169E+00	0.000000E+00	2.929400E+02	1.323014E-02	0.000000E+00
4.746000E+04	 2.610782E+00	1.024250E+01	0.000000E+00	2.929500E+02	1.325743E-02	0.000000E+00
4.752000E+04	 2.905216E+00	9.683584E+00	0.000000E+00	2.929700E+02	1.327720E-02	0.000000E+00
4.758000E+04	 2.627531E+00	9.347736E+00	0.000000E+00	2.929800E+02	1.327024E-02	0.000000E+00
4.764000E+04	 2.585480E+00	9.016634E+00	0.000000E+00	2.929900E+02	1.326982E-02	0.000000E+00
4.770000E+04	 2.273451E+00	8.790780E+00	0.000000E+00	2.929900E+02	1.326328E-02	0.000000E+00
4.776000E+04	 3.140279E+00	1.008227E+01	0.000000E+00	2.930100E+02	1.328389E-02	0.000000E+00
4.782000E+04	 2.951015E+00	9.774232E+00	0.000000E+00	2.930300E+02	1.330268E-02	0.000000E+00
4.788000E+04	 2.490963E+00	9.105421E+00	0.000000E+00	2.930500E+02	1.330268E-02	0.000000E+00
4.794000E+04	 2.351830E+00	9.503315E+00	0.000000E+00	2.930700E+02	1.330992E-02	0.000000E+00
4.800000E+04	 2.792701E+00	9.612540E+00	0.000000E+00	2.930900E+02	1.331717E-02	0.000000E+00
4.806000E+04	 2.600470E+00	9.251467E+00	0.000000E+00	2.931300E+02	1.334264E-02	0.000000E+00
4.812000E+04	 3.142703E+00	9.672245E+00	0.000000E+00	2.931600E+02	1.334946E-02	0.000000E+00
4.818000E+04	 2.513589E+00	9.513542E+00	0.000000E+00	2.931900E+02	1.334278E-02	0.000000E+00
4.824000E+04	 3.258670E+00	1.086171E+01	0.000000E+00	2.932200E+02	1.335073E-02	0.000000E+00
4.830000E+04	 2.884791E+00	1.012714E+01	0.000000E+00	2.932600E+02	1.336952E-02	0.000000E+00
4.836000E+04	 2.748062E+00	9.458894E+00	0.000000E+00	2.932800E+02	1.336938E-02	0.000000E+00
4.842000E+04	 3.038843E+00	1.081103E+01	0.000000E+00	2.933000E+02	1.336980E-02	0.000000E+00
4.848000E+04	 3.542776E+00	1.046667E+01	0.000000E+00	2.933400E+02	1.338901E-02	0.000000E+00
4.854000E+04	 2.751153E+00	1.041269E+01	0.000000E+00	2.933700E+02	1.338873E-02	0.000000E+00
4.860000E+04	 2.703360E+00	9.814491E+00	0.000000E+00	2.933800E+02	1.338275E-02	0.000000E+00
4.866000E+04	 3.129358E+00	1.043069E+01	0.000000E+00	2.934100E+02	1.338816E-02	0.000000E+00
4.872000E+04	 2.591826E+00	9.409572E+00	0.000000E+00	2.934400E+02	1.340168E-02	0.000000E+00
4.878000E+04	 2.407063E+00	8.920966E+00	0.000000E+00	2.934700E+02	1.341518E-02	0.000000E+00
4.884000E+04	 2.681894E+00	1.007930E+01	0.000000E+00	2.934900E+02	1.342300E-02	0.000000E+00
4.890000E+04	 2.870095E+00	1.134251E+01	0.000000E+00	2.935200E+02	1.342940E-02	0.000000E+00
4.896000E+04	 3.085437E+00	1.034988E+01	0.000000E+00	2.935500E+02	1.342884E-02	0.000000E+00
4.902000E+04	 2.489367E+00	9.488897E+00	0.000000E+00	2.935700E+02	1.342870E-02	0.000000E+00
4.908000E+04	 2.856780E+00	1.030121E+01	0.000000E+00	2.936100E+02	1.342856E-02	0.000000E+00
4.914000E+04	 3.387106E+00	1.054959E+01	0.000000E+00	2.936400E+02	1.343482E-02	0.000000E+00
4.920000E+04	 2.343559E+00	1.039920E+01	0.000000E+00	2.937000E+02	1.345544E-02	0.000000E+00
4.926000E+04	 2.643113E+00	1.084249E+01	0.000000E+00	2.937200E+02	1.344150E-02	0.000000E+00
4.932000E+04	 2.656929E+00	9.516046E+00	0.000000E+00	2.937600E+02	1.345572E-02	0.000000E+00
4.938000E+04	 2.875972E+00	1.065882E+01	0.000000E+00	2.937900E+02	1.345530E-02	0.000000E+00
4.944000E+04	 3.034769E+00	1.058349E+01	0.000000E+00	2.938200E+02	1.346170E-02	0.000000E+00
4.950000E+04	 2.767588E+00	1.110018E+01	0.000000E+00	2.938500E+02	1.346227E-02	0.000000E+00
4.956000E+04	 2.706816E+00	1.136202E+01	0.000000E+00	2.939100E+02	1.346853E-02	0.000000E+00
4.962000E+04	 2.847862E+00	1.019989E+01	0.000000E+00	2.939300E+02	1.347436E-02	0.000000E+00
4.968000E+04	 2.852240E+00	1.087209E+01	0.000000E+00	2.939700E+02	1.348802E-02	0.000000E+00
4.974000E+04	 3.014330E+00	9.618743E+00	0.000000E+00	2.940100E+02	1.350111E-02	0.000000E+00
4.980000E+04	 2.860134E+00	1.004058E+01	0.000000E+00	2.940200E+02	1.350040E-02	0.000000E+00
4.986000E+04	 2.796252E+00	1.129914E+01	0.000000E+00	2.940400E+02	1.350680E-02	0.000000E+00
4.992000E+04	 2.834477E+00	1.080438E+01	0.000000E+00	2.940800E+02	1.350054E-02	0.000000E+00
4.998000E+04	 3.372147E+00	1.168307E+01	0.000000E+00	2.941000E+02	1.350012E-02	0.000000E+00
5.004000E+04	 2.934514E+00	1.176969E+01	0.000000E+00	2.941400E+02	1.349400E-02	0.000000E+00
5.010000E+04	 2.884688E+00	1.183347E+01	0.000000E+00	2.941800E+02	1.350012E-02	0.000000E+00
5.016000E+04	 2.690661E+00	1.095439E+01	0.000000E+00	2.942300E+02	1.351434E-02	0.000000E+00
5.022000E+04	 2.962739E+00	1.090469E+01	0.000000E+00	2.942500E+02	1.349371E-02	0.000000E+00
5.028000E+04	 3.244678E+00	9.986094E+00	0.000000E+00	2.942800E+02	1.350765E-02	0.000000E+00
5.034000E+04	 3.937271E+00	1.099638E+01	0.000000E+00	2.943100E+02	1.350097E-02	0.000000E+00
5.040000E+04	 2.712617E+00	9.915649E+00	0.000000E+00	2.943500E+02	1.352743E-02	0.000000E+00
5.046000E+04	 3.415715E+00	1.168083E+01	0.000000E+00	2.943900E+02	1.352700E-02	0.000000E+00
5.052000E+04	 3.542776E+00	1.046667E+01	0.000000E+00	2.944200E+02	1.351320E-02	0.000000E+00
5.058000E+04	 2.553554E+00	1.080229E+01	0.000000E+00	2.944300E+02	1.348034E-02	0.000000E+00
5.064000E+04	 3.535566E+00	1.274883E+01	0.000000E+00	2.944400E+02	1.350026E-02	0.000000E+00
5.070000E+04	 3.202657E+00	9.915613E+00	0.000000E+00	2.944400E+02	1.352032E-02	0.000000E+00
5.076000E+04	 4.260380E+00	1.230323E+01	0.000000E+00	2.944700E+02	1.353397E-02	0.000000E+00
5.082000E+04	 3.110964E+00	1.238527E+01	0.000000E+00	2.944900E+02	1.352729E-02	0.000000E+00
5.088000E+04	 3.199735E+00	1.021037E+01	0.000000E+00	2.945400E+02	1.356698E-02	0.000000E+00
5.094000E+04	 2.977875E+00	1.018353E+01	0.000000E+00	2.945800E+02	1.358804E-02	0.000000E+00
5.100000E+04	 3.128110E+00	1.083759E+01	0.000000E+00	2.946300E+02	1.357338E-02	0.000000E+00
5.106000E+04	 3.103336E+00	1.111490E+01	0.000000E+00	2.946600E+02	1.357452E-02	0.000000E+00
5.112000E+04	 3.308274E+00	1.109737E+01	0.000000E+00	2.947100E+02	1.358021E-02	0.000000E+00
5.118000E+04	 2.757364E+00	9.132828E+00	0.000000E+00	2.947400E+02	1.357993E-02	0.000000E+00
5.124000E+04	 2.733425E+00	8.616843E+00	0.000000E+00	2.947900E+02	1.363300E-02	0.000000E+00
5.130000E+04	 2.432187E+00	9.472743E+00	0.000000E+00	2.948300E+02	1.360754E-02	0.000000E+00
5.136000E+04	 3.141999E+00	9.177028E+00	0.000000E+00	2.948800E+02	1.362674E-02	0.000000E+00
5.142000E+04	 2.869387E+00	1.000673E+01	0.000000E+00	2.949400E+02	1.362717E-02	0.000000E+00
5.148000E+04	 3.029871E+00	1.154918E+01	0.000000E+00	2.949600E+02	1.358121E-02	0.000000E+00
5.154000E+04	 3.548253E+00	1.190237E+01	0.000000E+00	2.949800E+02	1.357993E-02	0.000000E+00
5.160000E+04	 2.602442E+00	9.645071E+00	0.000000E+00	2.950100E+02	1.359999E-02	0.000000E+00
5.166000E+04	 2.819469E+00	1.147881E+01	0.000000E+00	2.950800E+02	1.365378E-02	0.000000E+00
5.172000E+04	 3.535905E+00	1.107945E+01	0.000000E+00	2.951000E+02	1.358733E-02	0.000000E+00
5.178000E+04	 2.817549E+00	1.022905E+01	0.000000E+00	2.951500E+02	1.362674E-02	0.000000E+00
5.184000E+04	 3.049170E+00	9.166142E+00	0.000000E+00	2.952100E+02	1.367443E-02	0.000000E+00
5.190000E+04	 3.057385E+00	1.073303E+01	0.000000E+00	2.952500E+02	1.362092E-02	0.000000E+00
5.196000E+04	 3.315571E+00	8.592502E+00	0.000000E+00	2.953200E+02	1.366659E-02	0.000000E+00
5.202000E+04	 4.504187E+00	1.087406E+01	0.000000E+00	2.953800E+02	1.362732E-02	0.000000E+00
5.208000E+04	 3.584371E+00	9.847979E+00	0.000000E+00	2.953900E+02	1.357993E-02	0.000000E+00
5.214000E+04	 2.799947E+00	8.826546E+00	0.000000E+00	2.954300E+02	1.370033E-02	0.000000E+00
5.220000E+04	 4.225935E+00	1.213524E+01	0.000000E+00	2.955000E+02	1.362235E-02	0.000000E+00
5.226000E+04	 3.939151E+00	1.170494E+01	0.000000E+00	2.955200E+02	1.356655E-02	0.000000E+00
5.232000E+04	 3.870549E+00	1.024311E+01	0.000000E+00	2.955400E+02	1.359971E-02	0.000000E+00
5.238000E+04	 3.907493E+00	1.050693E+01	0.000000E+00	2.955600E+02	1.361509E-02	0.000000E+00
5.244000E+04	 3.767500E+00	1.240030E+01	0.000000E+00	2.956000E+02	1.359942E-02	0.000000E+00
5.250000E+04	 3.384435E+00	9.452364E+00	0.000000E+00	2.956600E+02	1.366688E-02	0.000000E+00
5.256000E+04	 3.694690E+00	9.881890E+00	0.000000E+00	2.957300E+02	1.365350E-02	0.000000E+00
5.262000E+04	 3.577531E+00	9.829185E+00	0.000000E+00	2.958000E+02	1.363955E-02	0.000000E+00
5.268000E+04	 3.448444E+00	9.684349E+00	0.000000E+00	2.958300E+02	1.363257E-02	0.000000E+00
5.274000E+04	 3.708046E+00	1.035618E+01	0.000000E+00	2.958700E+02	1.364595E-02	0.000000E+00
5.280000E+04	 3.736127E+00	1.015449E+01	0.000000E+00	2.959000E+02	1.363286E-02	0.000000E+00
5.286000E+04	 3.576467E+00	9.220683E+00	0.000000E+00	2.959500E+02	1.364595E-02	0.000000E+00
5.292000E+04	 3.583643E+00	8.321124E+00	0.000000E+00	2.960000E+02	1.368608E-02	0.000000E+00
5.298000E+04	 3.437139E+00	8.770546E+00	0.000000E+00	2.960600E+02	1.365976E-02	0.000000E+00
5.304000E+04	 3.370111E+00	1.116234E+01	0.000000E+00	2.961000E+02	1.365522E-02	0.000000E+00
5.310000E+04	 4.042789E+00	9.712172E+00	0.000000E+00	2.961300E+02	1.363271E-02	0.000000E+00
5.316000E+04	 4.880682E+00	9.375704E+00	0.000000E+00	2.961800E+02	1.364609E-02	0.000000E+00
5.322000E+04	 3.396277E+00	1.057816E+01	0.000000E+00	2.962300E+02	1.368141E-02	0.000000E+00
5.328000E+04	 4.503227E+00	1.217380E+01	0.000000E+00	2.962800E+02	1.358704E-02	0.000000E+00
5.334000E+04	 3.766768E+00	1.046259E+01	0.000000E+00	2.962900E+02	1.362020E-02	0.000000E+00
5.340000E+04	 4.052110E+00	1.157100E+01	0.000000E+00	2.963300E+02	1.363515E-02	0.000000E+00
5.346000E+04	 4.268101E+00	1.185510E+01	0.000000E+00	2.963400E+02	1.358021E-02	0.000000E+00
5.352000E+04	 3.782743E+00	1.039300E+01	0.000000E+00	2.963500E+02	1.364127E-02	0.000000E+00
5.358000E+04	 4.471929E+00	1.063830E+01	0.000000E+00	2.964100E+02	1.361523E-02	0.000000E+00
5.364000E+04	 4.409029E+00	9.902831E+00	0.000000E+00	2.964500E+02	1.354806E-02	0.000000E+00
5.370000E+04	 3.581026E+00	1.156842E+01	0.000000E+00	2.964700E+02	1.358833E-02	0.000000E+00
5.376000E+04	 4.306391E+00	1.093241E+01	0.000000E+00	2.965400E+02	1.359602E-02	0.000000E+00
5.382000E+04	 4.159863E+00	1.243252E+01	0.000000E+00	2.965800E+02	1.352430E-02	0.000000E+00
5.388000E+04	 5.164578E+00	1.204986E+01	0.000000E+00	2.965900E+02	1.348944E-02	0.000000E+00
5.394000E+04	 4.138577E+00	8.794918E+00	0.000000E+00	2.966100E+02	1.358193E-02	0.000000E+00
5.400000E+04	 3.643310E+00	1.121296E+01	0.000000E+00	2.967000E+02	1.359502E-02	0.000000E+00
5.406000E+04	 4.279698E+00	1.023095E+01	0.000000E+00	2.967800E+02	1.353469E-02	0.000000E+00
5.412000E+04	 4.131984E+00	1.076418E+01	0.000000E+00	2.968200E+02	1.350879E-02	0.000000E+00
5.418000E+04	 4.330775E+00	1.264916E+01	0.000000E+00	2.968600E+02	1.346782E-02	0.000000E+00
5.424000E+04	 4.659219E+00	1.012987E+01	0.000000E+00	2.968900E+02	1.350936E-02	0.000000E+00
5.430000E+04	 3.641435E+00	1.011447E+01	0.000000E+00	2.969500E+02	1.350808E-02	0.000000E+00
5.436000E+04	 4.045728E+00	1.181661E+01	0.000000E+00	2.970300E+02	1.344094E-02	0.000000E+00
5.442000E+04	 3.545352E+00	9.382504E+00	0.000000E+00	2.970900E+02	1.346853E-02	0.000000E+00
5.448000E+04	 4.313573E+00	8.844133E+00	0.000000E+00	2.971800E+02	1.348745E-02	0.000000E+00
5.454000E+04	 4.679317E+00	9.944048E+00	0.000000E+00	2.972600E+02	1.344847E-02	0.000000E+00
5.460000E+04	 4.460707E+00	1.218944E+01	0.000000E+00	2.973000E+02	1.329418E-02	0.000000E+00
5.466000E+04	 3.626215E+00	1.240068E+01	0.000000E+00	2.973300E+02	1.337606E-02	0.000000E+00
5.472000E+04	 4.213718E+00	1.080762E+01	0.000000E+00	2.973600E+02	1.336783E-02	0.000000E+00
5.478000E+04	 4.264580E+00	1.110961E+01	0.000000E+00	2.973700E+02	1.340892E-02	0.000000E+00
5.484000E+04	 4.694394E+00	9.134308E+00	0.000000E+00	2.974200E+02	1.342827E-02	0.000000E+00
5.490000E+04	 5.122235E+00	1.018443E+01	0.000000E+00	2.974400E+02	1.336783E-02	0.000000E+00
5.496000E+04	 4.286401E+00	9.067947E+00	0.000000E+00	2.975000E+02	1.340069E-02	0.000000E+00
5.502000E+04	 5.206856E+00	9.393415E+00	0.000000E+00	2.975600E+02	1.340111E-02	0.000000E+00
5.508000E+04	 4.517501E+00	9.776763E+00	0.000000E+00	2.976100E+02	1.341660E-02	0.000000E+00
5.514000E+04	 5.013102E+00	1.041645E+01	0.000000E+00	2.976300E+02	1.332189E-02	0.000000E+00
5.520000E+04	 4.787879E+00	1.055482E+01	0.000000E+00	2.976300E+02	1.334975E-02	0.000000E+00
5.526000E+04	 3.793392E+00	8.480228E+00	0.000000E+00	2.976600E+02	1.338134E-02	0.000000E+00
5.532000E+04	 4.610868E+00	9.288529E+00	0.000000E+00	2.977500E+02	1.340751E-02	0.000000E+00
5.538000E+04	 5.050504E+00	1.030935E+01	0.000000E+00	2.978300E+02	1.332105E-02	0.000000E+00
5.544000E+04	 5.122560E+00	9.757038E+00	0.000000E+00	2.978800E+02	1.328875E-02	0.000000E+00
5.550000E+04	 4.652409E+00	1.257709E+01	0.000000E+00	2.978800E+02	1.323585E-02	0.000000E+00
5.556000E+04	 5.045370E+00	1.224099E+01	0.000000E+00	2.978700E+02	1.325674E-02	0.000000E+00
5.562000E+04	 6.344934E+00	1.272597E+01	0.000000E+00	2.978800E+02	1.321720E-02	0.000000E+00
5.568000E+04	 6.210454E+00	1.111230E+01	0.000000E+00	2.978400E+02	1.326300E-02	0.000000E+00
5.574000E+04	 5.984262E+00	1.149566E+01	0.000000E+00	2.978500E+02	1.326188E-02	0.000000E+00
5.580000E+04	 5.316855E+00	1.075784E+01	0.000000E+00	2.978800E+02	1.324184E-02	0.000000E+00
5.586000E+04	 4.769315E+00	1.008956E+01	0.000000E+00	2.979100E+02	1.326912E-02	0.000000E+00
5.592000E+04	 6.968085E+00	1.187681E+01	0.000000E+00	2.979800E+02	1.322235E-02	0.000000E+00
5.598000E+04	 5.879178E+00	1.153853E+01	0.000000E+00	2.979700E+02	1.321636E-02	0.000000E+00
5.604000E+04	 5.086823E+00	1.056963E+01	0.000000E+00	2.979800E+02	1.329627E-02	0.000000E+00
5.610000E+04	 4.353080E+00	1.164283E+01	0.000000E+00	2.980200E+02	1.323627E-02	0.000000E+00
5.616000E+04	 4.866324E+00	1.062897E+01	0.000000E+00	2.980200E+02	1.327762E-02	0.000000E+00
5.622000E+04	 4.762974E+00	1.116663E+01	0.000000E+00	2.980600E+02	1.325660E-02	0.000000E+00
5.628000E+04	 4.880234E+00	1.149710E+01	0.000000E+00	2.981300E+02	1.323585E-02	0.000000E+00
5.634000E+04	 5.650723E+00	1.128423E+01	0.000000E+00	2.981600E+02	1.321442E-02	0.000000E+00
5.640000E+04	 4.833339E+00	1.090705E+01	0.000000E+00	2.982000E+02	1.324866E-02	0.000000E+00
5.646000E+04	 5.143929E+00	1.139254E+01	0.000000E+00	2.982300E+02	1.320064E-02	0.000000E+00
5.652000E+04	 5.103120E+00	1.089399E+01	0.000000E+00	2.982900E+02	1.321525E-02	0.000000E+00
5.658000E+04	 5.727315E+00	1.068140E+01	0.000000E+00	2.983500E+02	1.319465E-02	0.000000E+00
5.664000E+04	 4.144168E+00	9.810625E+00	0.000000E+00	2.984100E+02	1.320050E-02	0.000000E+00
5.670000E+04	 6.454928E+00	9.901833E+00	0.000000E+00	2.984800E+02	1.320857E-02	0.000000E+00
5.676000E+04	 5.625984E+00	1.099413E+01	0.000000E+00	2.985500E+02	1.320774E-02	0.000000E+00
5.682000E+04	 6.778210E+00	1.068075E+01	0.000000E+00	2.985700E+02	1.312786E-02	0.000000E+00
5.688000E+04	 4.713091E+00	9.706228E+00	0.000000E+00	2.986000E+02	1.324114E-02	0.000000E+00
5.694000E+04	 3.821324E+00	1.169134E+01	0.000000E+00	2.986800E+02	1.320788E-02	0.000000E+00
5.700000E+04	 4.170785E+00	1.058815E+01	0.000000E+00	2.987200E+02	1.321414E-02	0.000000E+00
5.706000E+04	 4.385988E+00	1.295784E+01	0.000000E+00	2.987400E+02	1.316738E-02	0.000000E+00
5.712000E+04	 5.187020E+00	1.227940E+01	0.000000E+00	2.987400E+02	1.313605E-02	0.000000E+00
5.718000E+04	 4.620692E+00	1.269525E+01	0.000000E+00	2.987400E+02	1.312338E-02	0.000000E+00
5.724000E+04	 5.706758E+00	1.154675E+01	0.000000E+00	2.987700E+02	1.312118E-02	0.000000E+00
5.730000E+04	 4.449656E+00	1.242741E+01	0.000000E+00	2.987800E+02	1.314817E-02	0.000000E+00
5.736000E+04	 4.153461E+00	1.110893E+01	0.000000E+00	2.987600E+02	1.319451E-02	0.000000E+00
5.742000E+04	 4.820051E+00	1.255666E+01	0.000000E+00	2.987700E+02	1.314094E-02	0.000000E+00
5.748000E+04	 5.509744E+00	1.010558E+01	0.000000E+00	2.987600E+02	1.318309E-02	0.000000E+00
5.754000E+04	 6.019532E+00	1.127358E+01	0.000000E+00	2.988300E+02	1.310796E-02	0.000000E+00
5.760000E+04	 5.768118E+00	1.023676E+01	0.000000E+00	2.988500E+02	1.314066E-02	0.000000E+00
5.766000E+04	 5.529828E+00	1.104280E+01	0.000000E+00	2.989000E+02	1.309543E-02	0.000000E+00
5.772000E+04	 7.561956E+00	1.088023E+01	0.000000E+00	2.989600E+02	1.312827E-02	0.000000E+00
5.778000E+04	 4.583165E+00	9.033909E+00	0.000000E+00	2.989900E+02	1.314789E-02	0.000000E+00
5.784000E+04	 4.872331E+00	1.059320E+01	0.000000E+00	2.990800E+02	1.317572E-02	0.000000E+00
